balloon,pumps,exploded,earned,rt,participant_id,session,task
0,4,False,20,24.33697540000003,3,1,BART
1,10,False,50,45.850035899999966,3,1,BART
2,6,True,0,7.059721399999944,3,1,BART
3,6,True,0,8.130875399999695,3,1,BART
4,4,True,0,16.9188151999997,3,1,BART
5,3,False,15,6.149678499999936,3,1,BART
6,3,False,15,4.849778199999946,3,1,BART
7,5,False,25,9.582849100000203,3,1,BART
8,7,True,0,11.058460100000048,3,1,BART
9,6,False,30,7.992660800000067,3,1,BART
,,,,,,,
Summary Statistics,,,,,,,
平均充气次数,5.4,,,,,,
爆炸率(%),40.0,,,,,,
总收益(¥),155,,,,,,
每个气球平均收益(¥),15.5,,,,,,
