trial,word,color,response,rt,correct,block
0,绿,Red,1,0.0035023000000364846,True,0
1,白,Blue,3,0.3500642999988486,True,0
2,红,Red,1,0.3191029999998136,True,0
3,白,Red,1,0.3964929000012489,True,0
4,白,Green,2,0.4782339999983378,True,0
5,红,Green,2,0.7258772000004683,True,0
6,绿,Red,1,0.3922545999994327,True,0
7,红,Blue,3,0.009793299999728333,True,0
8,白,Red,1,0.10568469999998342,True,0
9,绿,Green,2,0.3730701999993471,True,0
10,蓝,Red,1,0.12523650000002817,True,0
11,绿,Blue,3,0.18635189999986324,True,0
0,红,Green,2,0.143835200000467,True,1
1,白,Green,2,0.015694099998654565,True,1
2,红,Red,1,0.5834214000005886,True,1
3,绿,Green,2,0.01021730000138632,True,1
4,绿,Green,2,0.3355943999995361,True,1
5,白,Blue,3,0.3685399000005418,True,1
6,红,Blue,3,0.21527990000140562,True,1
7,白,Green,2,0.3535993999994389,True,1
8,蓝,Blue,3,0.22322969999913767,True,1
9,白,Red,1,0.18534530000033556,True,1
10,蓝,Green,2,0.1062063000008493,True,1
11,绿,Blue,3,0.15974049999931594,True,1
0,蓝,Blue,3,0.2723714000003383,True,2
1,绿,Red,1,0.11080960000072082,True,2
2,白,Red,1,0.2472753999991255,True,2
3,绿,Blue,3,0.3093379999991157,True,2
4,绿,Green,2,0.11077499999919382,True,2
5,绿,Green,2,0.15187650000007125,True,2
6,蓝,Green,2,0.13075879999996687,True,2
7,绿,Red,1,0.2079372999996849,True,2
8,蓝,Red,1,0.2536204000007274,True,2
9,红,Red,1,0.19874030000028142,True,2
10,红,Red,1,0.36155689999941387,True,2
11,蓝,Blue,3,0.01610129999971832,True,2
0,蓝,Blue,3,0.014184400000885944,True,3
1,蓝,Red,1,0.00813419999940379,True,3
2,绿,Red,1,0.3296167999997124,True,3
3,绿,Green,2,0.2853207000007387,True,3
4,红,Green,2,0.1502477000012732,True,3
5,白,Red,1,0.3266628999990644,True,3
6,蓝,Green,2,0.06760129999929632,True,3
7,白,Red,1,0.4434708999997383,True,3
8,红,Red,1,0.21254289999887988,True,3
9,白,Red,1,0.12471189999996568,True,3
10,蓝,Green,2,0.023368300000583986,True,3
11,蓝,Red,1,0.17375580000043556,True,3
0,红,Blue,3,0.04309629999988829,True,4
1,蓝,Blue,3,0.3745537999984663,True,4
2,红,Red,1,0.1282009000005928,True,4
3,红,Red,1,0.3278616999996302,True,4
4,白,Green,2,0.2073620999999548,True,4
5,蓝,Blue,3,0.22706599999946775,True,4
6,红,Green,1,0.017283400000451365,False,4
7,白,Red,1,0.00850910000008298,True,4
8,绿,Blue,3,0.27176049999980023,True,4
9,蓝,Blue,3,0.01261779999913415,True,4
10,白,Green,2,0.49181880000105593,True,4
11,白,Red,1,0.29534549999880255,True,4
0,红,Blue,3,0.16250860000036482,True,5
1,蓝,Green,2,0.1714310999996087,True,5
2,蓝,Red,1,0.07450020000032964,True,5
3,白,Red,1,0.24669709999943734,True,5
4,白,Green,2,0.2308420000008482,True,5
5,红,Blue,3,0.17146250000041618,True,5
6,白,Blue,3,0.1459592999999586,True,5
7,蓝,Red,1,0.0039574000002176035,True,5
8,绿,Blue,3,0.2658768000001146,True,5
9,白,Green,2,0.23402510000050825,True,5
10,绿,Red,1,0.00401889999920968,True,5
11,白,Blue,3,0.18736490000082995,True,5
0,白,Red,1,0.04022400000030757,True,6
1,绿,Red,1,0.025033199999597855,True,6
2,蓝,Blue,3,0.29079319999982545,True,6
3,白,Blue,3,0.1971902000004775,True,6
4,红,Green,2,0.15026610000131768,True,6
5,红,Red,1,0.0321977000003244,True,6
6,绿,Red,1,0.2742030000008526,True,6
7,蓝,Red,1,0.09915619999992487,True,6
8,红,Green,2,0.004108500001166249,True,6
9,白,Blue,3,0.2521250999998301,True,6
10,绿,Red,1,0.028594100000191247,True,6
11,绿,Red,1,0.23412260000077367,True,6
0,白,Green,2,0.11122090000026219,True,7
1,红,Green,2,0.2957377999991877,True,7
2,白,Red,1,0.0037647000008291798,True,7
3,绿,Blue,3,0.00551409999934549,True,7
4,白,Green,2,0.21666100000038568,True,7
5,绿,Green,2,0.17141670000091835,True,7
6,白,Blue,3,0.29527970000162895,True,7
7,白,Red,1,0.023409900000842754,True,7
8,红,Green,2,0.24620910000157892,True,7
9,红,Red,1,0.023342000000411645,True,7
10,蓝,Blue,3,0.25247509999826434,True,7
11,蓝,Blue,3,0.312383200000113,True,7
