trial,word,color,response,rt,correct,block
0,红,Green,2,0.14920390024781227,True,0
1,红,Red,1,0.07850649999454618,True,0
2,红,Green,2,0.2717659003101289,True,0
3,红,Blue,3,0.2701530000194907,True,0
4,红,Red,1,0.17138529988005757,True,0
5,红,Red,1,0.013145099859684706,True,0
6,红,Blue,3,0.2105506998486817,True,0
7,绿,Blue,3,0.08294230001047254,True,0
8,红,Green,2,0.42069899989292026,True,0
9,蓝,Blue,3,0.15395829966291785,True,0
10,蓝,Red,1,0.7755876001901925,True,0
11,绿,Red,2,0.526437500026077,False,0
0,红,Red,1,0.10535969957709312,True,1
1,白,Blue,3,0.2313260999508202,True,1
2,白,Red,3,0.24928459990769625,False,1
3,红,Green,2,0.2951088002882898,True,1
4,蓝,Green,2,0.6498672002926469,True,1
5,绿,Red,1,0.12811220018193126,True,1
6,白,Red,1,0.14590429980307817,True,1
7,白,Red,1,0.01810939982533455,True,1
8,红,Red,1,0.12145820027217269,True,1
9,蓝,Red,1,0.4082069997675717,True,1
10,红,Red,1,0.10363100003451109,True,1
11,蓝,Blue,3,0.10523810004815459,True,1
0,红,Blue,3,0.4691212000325322,True,2
1,白,Green,2,0.47992089996114373,True,2
2,红,Red,1,0.046675499994307756,True,2
3,红,Red,1,0.14225949998944998,True,2
4,蓝,Red,1,0.4061615001410246,True,2
5,白,Red,1,0.4093577000312507,True,2
6,绿,Red,1,0.3533935002051294,True,2
7,白,Blue,3,0.16102680005133152,True,2
8,蓝,Green,2,0.4252288001589477,True,2
9,绿,Red,1,0.42984999995678663,True,2
10,蓝,Red,1,0.0322994003072381,True,2
11,白,Green,2,0.6662137000821531,True,2
0,绿,Green,2,0.2783278999850154,True,3
1,白,Blue,3,0.3914439999498427,True,3
2,红,Green,2,0.546493399888277,True,3
3,绿,Green,2,0.04139709984883666,True,3
4,白,Blue,3,0.4848325001075864,True,3
5,红,Green,2,0.13442329969257116,True,3
6,红,Red,1,0.19337590038776398,True,3
7,蓝,Green,2,0.34258650010451674,True,3
8,蓝,Red,1,0.3394559002481401,True,3
9,白,Red,1,0.15257370006293058,True,3
10,白,Red,1,0.043838500045239925,True,3
11,绿,Blue,3,0.31296860007569194,True,3
0,蓝,Blue,3,0.13499710010364652,True,4
1,白,Red,1,0.11873289989307523,True,4
2,白,Red,1,0.3520468003116548,True,4
3,绿,Red,1,0.5917603000998497,True,4
4,红,Blue,3,0.4813584997318685,True,4
5,红,Green,2,0.5413408996537328,True,4
6,白,Red,1,0.1109906998462975,True,4
7,蓝,Blue,3,0.14035309990867972,True,4
8,绿,Green,2,0.663792799692601,True,4
9,红,Blue,3,0.577216099947691,True,4
10,蓝,Green,2,0.09794709971174598,True,4
11,红,Blue,3,0.05506270006299019,True,4
0,蓝,Red,1,0.18283870024606586,True,5
1,绿,Blue,3,0.1503913002088666,True,5
2,蓝,Red,1,0.2746733003295958,True,5
3,蓝,Green,2,0.05274219997227192,True,5
4,蓝,Red,1,0.5211161002516747,True,5
5,绿,Blue,3,0.11728899972513318,True,5
6,蓝,Blue,3,0.14028670033439994,True,5
7,红,Red,1,0.21421470027416945,True,5
8,蓝,Blue,3,0.05158979957923293,True,5
9,红,Green,2,0.052311799954622984,True,5
10,绿,Green,2,0.485542600043118,True,5
11,红,Red,1,0.33717979956418276,True,5
0,蓝,Blue,3,0.19892190024256706,True,6
1,绿,Blue,2,0.3099187002517283,False,6
2,蓝,Red,1,1.1263979999348521,True,6
3,白,Green,2,0.2115825000219047,True,6
4,蓝,Blue,3,0.17624650010839105,True,6
5,白,Blue,3,0.41682410007342696,True,6
6,白,Green,2,0.2656502998434007,True,6
7,红,Red,1,0.0951133999042213,True,6
8,白,Blue,3,0.08103140024468303,True,6
9,红,Green,2,0.27150919986888766,True,6
10,蓝,Blue,3,0.21744799986481667,True,6
11,蓝,Green,2,0.21312669990584254,True,6
0,绿,Green,2,0.8000704003497958,True,7
1,绿,Green,2,0.3405353003181517,True,7
2,蓝,Green,2,0.20338690001517534,True,7
3,白,Blue,3,0.24678330030292273,True,7
4,蓝,Red,1,0.26118530007079244,True,7
5,白,Blue,3,0.7243315000087023,True,7
6,蓝,Green,2,0.1733530000783503,True,7
7,蓝,Green,2,0.014460599981248379,True,7
8,白,Blue,3,0.07692799996584654,True,7
9,绿,Green,2,0.43078709999099374,True,7
10,红,Green,2,0.07841369975358248,True,7
11,白,Green,2,1.2310867002233863,True,7
