trial,word,color,response,rt,correct,block
0,红,Blue,3,0.42586680001113564,True,0
1,蓝,Red,1,0.27608779999718536,True,0
2,红,Green,2,0.027998500008834526,True,0
3,绿,Red,1,0.07664469999144785,True,0
4,蓝,Red,1,0.5338885000091977,True,0
5,红,Red,1,0.040674500007298775,True,0
6,红,Green,2,0.10004669999761973,True,0
7,蓝,Red,1,0.10928869999770541,True,0
8,绿,Green,2,0.3693397000024561,True,0
9,蓝,Red,1,0.30477820000669453,True,0
10,蓝,Blue,3,0.21335420000832528,True,0
11,白,Red,1,0.10447930000373162,True,0
0,绿,Green,2,0.4828810000035446,True,1
1,白,Blue,3,0.29859920000308193,True,1
2,红,Red,1,0.5610329000046477,True,1
3,绿,Blue,3,0.3330520000017714,True,1
4,绿,Red,1,0.10623469999700319,True,1
5,蓝,Green,2,0.00409889999718871,True,1
6,红,Blue,3,0.03179399999498855,True,1
7,红,Blue,3,0.34588440001243725,True,1
8,白,Green,2,0.07485319999977946,True,1
9,红,Blue,3,0.07478519999131095,True,1
10,白,Blue,3,0.1763797000021441,True,1
11,蓝,Red,1,0.08977160000358708,True,1
0,蓝,Green,2,0.18952649999118876,True,2
1,蓝,Green,2,0.44223329999658745,True,2
2,白,Green,2,0.2387315999949351,True,2
3,白,Red,1,0.062002799997571856,True,2
4,红,Blue,3,0.07255569999688305,True,2
5,蓝,Green,2,0.14873489999445155,True,2
6,蓝,Blue,3,0.24377349999849685,True,2
7,白,Blue,3,0.008248900005128235,True,2
8,白,Red,1,0.014891099999658763,True,2
9,红,Red,1,0.06423539998650085,True,2
10,绿,Blue,3,0.08272690000012517,True,2
11,红,Green,2,0.06425630000012461,True,2
0,红,Green,2,0.257351699998253,True,3
1,绿,Blue,3,0.021336099991458468,True,3
2,白,Blue,3,0.12546860000293236,True,3
3,蓝,Red,1,0.008783800003584474,True,3
4,白,Blue,3,0.2494620999932522,True,3
5,白,Red,1,0.13330689999565948,True,3
6,蓝,Red,1,0.36589979998825584,True,3
7,蓝,Red,1,0.17451140000775922,True,3
8,红,Red,1,0.0009949999948730692,True,3
9,白,Red,1,0.0292055000027176,True,3
10,绿,Blue,3,0.12011060000804719,True,3
11,红,Green,2,0.11684459999378305,True,3
0,蓝,Red,1,0.22961369999393355,True,4
1,红,Blue,3,0.10358959999575745,True,4
2,红,Green,2,0.4206795000063721,True,4
3,蓝,Red,1,0.024803799999062903,True,4
4,红,Red,1,0.4597747000079835,True,4
5,蓝,Green,2,0.010869599995203316,True,4
6,红,Red,1,0.07083840000268538,True,4
7,蓝,Red,1,0.2428665000043111,True,4
8,蓝,Red,1,0.06573400000343099,True,4
9,绿,Red,1,0.16169769999396522,True,4
10,蓝,Green,2,0.3741969999973662,True,4
11,蓝,Green,2,0.36194249999243766,True,4
0,红,Red,1,0.08504469999752473,True,5
1,蓝,Blue,3,0.09039139999367762,True,5
2,蓝,Green,2,0.05468710001150612,True,5
3,红,Blue,3,0.5839951999951154,True,5
4,白,Green,2,0.09742679999908432,True,5
5,蓝,Green,2,0.3228355999890482,True,5
6,红,Blue,3,0.06893080000008922,True,5
7,绿,Red,1,0.09369399999559391,True,5
8,白,Green,2,0.32593469999847,True,5
9,蓝,Green,2,0.37339300000166986,True,5
10,白,Red,1,0.028846200002590194,True,5
11,白,Green,2,0.19453059999796096,True,5
0,红,Green,2,0.18647620000410825,True,6
1,白,Green,2,0.07937829999718815,True,6
2,绿,Green,2,0.048016599990660325,True,6
3,白,Red,1,0.0257117000001017,True,6
4,白,Green,2,0.015553100005490705,True,6
5,绿,Red,1,0.022853899994515814,True,6
6,红,Green,2,0.11330539999471512,True,6
7,红,Blue,3,0.384139600006165,True,6
8,白,Red,1,0.032669499996700324,True,6
9,白,Blue,3,0.13614289999532048,True,6
10,白,Red,1,0.40517800000088755,True,6
11,红,Blue,3,0.15942090000316966,True,6
0,蓝,Green,2,0.2725801000051433,True,7
1,红,Red,1,0.07272170000942424,True,7
2,红,Red,1,0.02746610000031069,True,7
3,蓝,Blue,3,0.10466810000070836,True,7
4,红,Blue,3,0.20114249999460299,True,7
5,绿,Blue,3,0.5218462000048021,True,7
6,绿,Red,1,0.40518339999835007,True,7
7,红,Green,2,0.0695626000087941,True,7
8,蓝,Blue,3,0.07937809999566525,True,7
9,绿,Green,2,0.05381590001343284,True,7
10,绿,Blue,2,0.23984650000056718,False,7
11,白,Green,2,0.3018010000087088,True,7
