trial,stimulus,target,response,rt,correct,n_back,block,participant_id,session,task
0,K,False,False,,True,0,0,22,1,N-back
1,V,False,False,,True,0,0,22,1,N-back
2,X,True,True,0.3415540999994846,True,0,0,22,1,N-back
3,J,False,False,,True,0,0,22,1,N-back
4,X,True,True,0.3932504999975208,True,0,0,22,1,N-back
5,I,False,False,,True,0,0,22,1,N-back
6,K,False,False,,True,0,0,22,1,N-back
7,A,False,False,,True,0,0,22,1,N-back
8,Y,False,False,,True,0,0,22,1,N-back
9,X,True,True,0.3433136000094237,True,0,0,22,1,N-back
10,X,True,False,,False,0,0,22,1,N-back
11,E,False,False,,True,0,0,22,1,N-back
12,O,False,False,,True,0,0,22,1,N-back
13,M,False,False,,True,0,0,22,1,N-back
14,A,False,False,,True,0,0,22,1,N-back
15,J,False,False,,True,0,0,22,1,N-back
16,R,False,False,,True,0,0,22,1,N-back
17,Y,False,False,,True,0,0,22,1,N-back
18,B,False,False,,True,0,0,22,1,N-back
19,Q,False,False,,True,0,0,22,1,N-back
20,Q,False,False,,True,0,0,22,1,N-back
21,U,False,False,,True,0,0,22,1,N-back
22,D,False,False,,True,0,0,22,1,N-back
23,X,True,True,0.38498030000482686,True,0,0,22,1,N-back
24,X,True,True,0.4554391999990912,True,0,0,22,1,N-back
25,M,False,False,,True,0,0,22,1,N-back
26,X,True,False,,False,0,0,22,1,N-back
27,X,True,False,,False,0,0,22,1,N-back
28,V,False,False,,True,0,0,22,1,N-back
29,X,True,True,0.4853891999955522,True,0,0,22,1,N-back
0,O,False,False,,True,0,1,22,1,N-back
1,V,False,False,,True,0,1,22,1,N-back
2,D,False,False,,True,0,1,22,1,N-back
3,I,False,False,,True,0,1,22,1,N-back
4,U,False,False,,True,0,1,22,1,N-back
5,O,False,False,,True,0,1,22,1,N-back
6,E,False,False,,True,0,1,22,1,N-back
7,A,False,False,,True,0,1,22,1,N-back
8,I,False,False,,True,0,1,22,1,N-back
9,T,False,False,,True,0,1,22,1,N-back
10,U,False,False,,True,0,1,22,1,N-back
11,X,True,True,0.47123179999471176,True,0,1,22,1,N-back
12,N,False,False,,True,0,1,22,1,N-back
13,X,True,True,0.32867780000378843,True,0,1,22,1,N-back
14,I,False,False,,True,0,1,22,1,N-back
15,U,False,False,,True,0,1,22,1,N-back
16,A,False,False,,True,0,1,22,1,N-back
17,X,True,True,0.4155210999888368,True,0,1,22,1,N-back
18,C,False,False,,True,0,1,22,1,N-back
19,J,False,False,,True,0,1,22,1,N-back
20,R,False,False,,True,0,1,22,1,N-back
21,P,False,False,,True,0,1,22,1,N-back
22,V,False,False,,True,0,1,22,1,N-back
23,X,True,True,0.33452370000304654,True,0,1,22,1,N-back
24,B,False,False,,True,0,1,22,1,N-back
25,X,True,True,0.41449959999590646,True,0,1,22,1,N-back
26,Q,False,False,,True,0,1,22,1,N-back
27,R,False,False,,True,0,1,22,1,N-back
28,P,False,False,,True,0,1,22,1,N-back
29,H,False,False,,True,0,1,22,1,N-back
0,O,False,False,,True,1,0,22,1,N-back
1,B,False,False,,True,1,0,22,1,N-back
2,B,True,True,0.32634369999868795,True,1,0,22,1,N-back
3,W,False,False,,True,1,0,22,1,N-back
4,H,False,False,,True,1,0,22,1,N-back
5,A,False,False,,True,1,0,22,1,N-back
6,K,False,False,,True,1,0,22,1,N-back
7,K,True,True,0.30170330000692047,True,1,0,22,1,N-back
8,V,False,False,,True,1,0,22,1,N-back
9,K,False,False,,True,1,0,22,1,N-back
10,K,True,True,0.3041142000001855,True,1,0,22,1,N-back
11,K,True,True,0.3467792000010377,True,1,0,22,1,N-back
12,E,False,False,,True,1,0,22,1,N-back
13,V,False,False,,True,1,0,22,1,N-back
14,U,False,False,,True,1,0,22,1,N-back
15,A,False,False,,True,1,0,22,1,N-back
16,A,True,True,0.3491058000072371,True,1,0,22,1,N-back
17,O,False,False,,True,1,0,22,1,N-back
18,N,False,False,,True,1,0,22,1,N-back
19,M,False,False,,True,1,0,22,1,N-back
20,M,True,True,0.2691664000012679,True,1,0,22,1,N-back
21,V,False,False,,True,1,0,22,1,N-back
22,X,False,False,,True,1,0,22,1,N-back
23,G,False,False,,True,1,0,22,1,N-back
24,F,False,False,,True,1,0,22,1,N-back
25,W,False,False,,True,1,0,22,1,N-back
26,J,False,False,,True,1,0,22,1,N-back
27,X,False,False,,True,1,0,22,1,N-back
28,C,False,False,,True,1,0,22,1,N-back
29,C,True,True,0.2842462999979034,True,1,0,22,1,N-back
0,K,False,False,,True,1,1,22,1,N-back
1,J,False,False,,True,1,1,22,1,N-back
2,P,False,False,,True,1,1,22,1,N-back
3,I,False,False,,True,1,1,22,1,N-back
4,D,False,False,,True,1,1,22,1,N-back
5,D,True,False,,False,1,1,22,1,N-back
6,W,False,False,,True,1,1,22,1,N-back
7,W,True,False,,False,1,1,22,1,N-back
8,A,False,False,,True,1,1,22,1,N-back
9,N,False,False,,True,1,1,22,1,N-back
10,Y,False,False,,True,1,1,22,1,N-back
11,F,False,False,,True,1,1,22,1,N-back
12,L,False,False,,True,1,1,22,1,N-back
13,A,False,False,,True,1,1,22,1,N-back
14,O,False,False,,True,1,1,22,1,N-back
15,X,False,False,,True,1,1,22,1,N-back
16,C,False,False,,True,1,1,22,1,N-back
17,C,True,True,0.4945592000003671,True,1,1,22,1,N-back
18,F,False,False,,True,1,1,22,1,N-back
19,B,False,False,,True,1,1,22,1,N-back
20,B,True,False,,False,1,1,22,1,N-back
21,B,True,True,0.4681577000010293,True,1,1,22,1,N-back
22,L,False,False,,True,1,1,22,1,N-back
23,A,False,False,,True,1,1,22,1,N-back
24,Z,False,False,,True,1,1,22,1,N-back
25,O,False,False,,True,1,1,22,1,N-back
26,B,False,False,,True,1,1,22,1,N-back
27,Z,False,False,,True,1,1,22,1,N-back
28,A,False,False,,True,1,1,22,1,N-back
29,E,False,False,,True,1,1,22,1,N-back
0,N,False,False,,True,2,0,22,1,N-back
1,U,False,False,,True,2,0,22,1,N-back
2,I,False,False,,True,2,0,22,1,N-back
3,U,True,True,0.3523194000008516,True,2,0,22,1,N-back
4,T,False,False,,True,2,0,22,1,N-back
5,H,False,False,,True,2,0,22,1,N-back
6,T,True,True,0.424362600009772,True,2,0,22,1,N-back
7,U,False,False,,True,2,0,22,1,N-back
8,T,True,False,,False,2,0,22,1,N-back
9,T,False,False,,True,2,0,22,1,N-back
10,B,False,False,,True,2,0,22,1,N-back
11,T,True,False,,False,2,0,22,1,N-back
12,A,False,False,,True,2,0,22,1,N-back
13,I,False,False,,True,2,0,22,1,N-back
14,X,False,False,,True,2,0,22,1,N-back
15,L,False,False,,True,2,0,22,1,N-back
16,I,False,False,,True,2,0,22,1,N-back
17,O,False,False,,True,2,0,22,1,N-back
18,P,False,False,,True,2,0,22,1,N-back
19,O,True,False,,False,2,0,22,1,N-back
20,T,False,False,,True,2,0,22,1,N-back
21,D,False,False,,True,2,0,22,1,N-back
22,R,False,False,,True,2,0,22,1,N-back
23,D,True,False,,False,2,0,22,1,N-back
24,P,False,False,,True,2,0,22,1,N-back
25,D,True,False,,False,2,0,22,1,N-back
26,C,False,False,,True,2,0,22,1,N-back
27,D,True,False,,False,2,0,22,1,N-back
28,W,False,False,,True,2,0,22,1,N-back
29,U,False,False,,True,2,0,22,1,N-back
0,N,False,False,,True,2,1,22,1,N-back
1,C,False,False,,True,2,1,22,1,N-back
2,R,False,False,,True,2,1,22,1,N-back
3,Z,False,False,,True,2,1,22,1,N-back
4,I,False,False,,True,2,1,22,1,N-back
5,L,False,False,,True,2,1,22,1,N-back
6,G,False,False,,True,2,1,22,1,N-back
7,X,False,False,,True,2,1,22,1,N-back
8,R,False,False,,True,2,1,22,1,N-back
9,S,False,False,,True,2,1,22,1,N-back
10,M,False,False,,True,2,1,22,1,N-back
11,U,False,False,,True,2,1,22,1,N-back
12,M,True,False,,False,2,1,22,1,N-back
13,K,False,False,,True,2,1,22,1,N-back
14,T,False,False,,True,2,1,22,1,N-back
15,C,False,False,,True,2,1,22,1,N-back
16,T,True,True,0.32056950000696816,True,2,1,22,1,N-back
17,C,True,False,,False,2,1,22,1,N-back
18,G,False,False,,True,2,1,22,1,N-back
19,X,False,False,,True,2,1,22,1,N-back
20,W,False,False,,True,2,1,22,1,N-back
21,X,True,False,,False,2,1,22,1,N-back
22,X,False,False,,True,2,1,22,1,N-back
23,L,False,False,,True,2,1,22,1,N-back
24,F,False,False,,True,2,1,22,1,N-back
25,L,True,True,0.2861445000016829,True,2,1,22,1,N-back
26,M,False,False,,True,2,1,22,1,N-back
27,K,False,False,,True,2,1,22,1,N-back
28,T,False,False,,True,2,1,22,1,N-back
29,G,False,False,,True,2,1,22,1,N-back
