trial,stimulus,target,response,rt,correct,n_back,block,participant_id,session,task
0,X,True,True,0.3482609000056982,True,0,0,113,1,N-back
1,J,False,False,,True,0,0,113,1,N-back
2,X,True,True,0.37074839998967946,True,0,0,113,1,N-back
3,U,False,False,,True,0,0,113,1,N-back
4,D,False,False,,True,0,0,113,1,N-back
5,X,True,True,0.32474270020611584,True,0,0,113,1,N-back
6,B,False,False,,True,0,0,113,1,N-back
7,X,True,True,0.3088505999185145,True,0,0,113,1,N-back
8,X,True,True,0.3712124000303447,True,0,0,113,1,N-back
9,C,False,False,,True,0,0,113,1,N-back
10,H,False,False,,True,0,0,113,1,N-back
11,L,False,False,,True,0,0,113,1,N-back
12,B,False,False,,True,0,0,113,1,N-back
13,B,False,False,,True,0,0,113,1,N-back
14,P,False,False,,True,0,0,113,1,N-back
15,X,True,True,0.41424469999037683,True,0,0,113,1,N-back
16,V,False,False,,True,0,0,113,1,N-back
17,Q,False,False,,True,0,0,113,1,N-back
18,X,True,True,0.37780060013756156,True,0,0,113,1,N-back
19,C,False,False,,True,0,0,113,1,N-back
20,V,False,False,,True,0,0,113,1,N-back
21,Y,False,False,,True,0,0,113,1,N-back
22,X,True,True,0.35345589998178184,True,0,0,113,1,N-back
23,I,False,False,,True,0,0,113,1,N-back
24,P,False,False,,True,0,0,113,1,N-back
25,U,False,False,,True,0,0,113,1,N-back
26,Z,False,False,,True,0,0,113,1,N-back
27,S,False,False,,True,0,0,113,1,N-back
28,O,False,False,,True,0,0,113,1,N-back
29,D,False,False,,True,0,0,113,1,N-back
0,X,True,True,0.3592703000176698,True,0,1,113,1,N-back
1,J,False,False,,True,0,1,113,1,N-back
2,G,False,False,,True,0,1,113,1,N-back
3,V,False,False,,True,0,1,113,1,N-back
4,X,True,True,0.3239080999046564,True,0,1,113,1,N-back
5,V,False,False,,True,0,1,113,1,N-back
6,X,True,False,,False,0,1,113,1,N-back
7,C,False,False,,True,0,1,113,1,N-back
8,U,False,False,,True,0,1,113,1,N-back
9,L,False,False,,True,0,1,113,1,N-back
10,X,True,True,0.2815770998131484,True,0,1,113,1,N-back
11,D,False,False,,True,0,1,113,1,N-back
12,K,False,False,,True,0,1,113,1,N-back
13,Z,False,False,,True,0,1,113,1,N-back
14,G,False,False,,True,0,1,113,1,N-back
15,X,True,True,0.34377770009450614,True,0,1,113,1,N-back
16,X,True,True,0.4591041998937726,True,0,1,113,1,N-back
17,W,False,False,,True,0,1,113,1,N-back
18,J,False,False,,True,0,1,113,1,N-back
19,S,False,False,,True,0,1,113,1,N-back
20,D,False,False,,True,0,1,113,1,N-back
21,R,False,False,,True,0,1,113,1,N-back
22,E,False,False,,True,0,1,113,1,N-back
23,V,False,False,,True,0,1,113,1,N-back
24,D,False,False,,True,0,1,113,1,N-back
25,X,True,True,0.3525959001854062,True,0,1,113,1,N-back
26,Q,False,False,,True,0,1,113,1,N-back
27,S,False,False,,True,0,1,113,1,N-back
28,X,True,True,0.38273949990980327,True,0,1,113,1,N-back
29,P,False,False,,True,0,1,113,1,N-back
0,U,False,False,,True,1,0,113,1,N-back
1,W,False,False,,True,1,0,113,1,N-back
2,C,False,False,,True,1,0,113,1,N-back
3,L,False,False,,True,1,0,113,1,N-back
4,D,False,False,,True,1,0,113,1,N-back
5,X,False,False,,True,1,0,113,1,N-back
6,S,False,False,,True,1,0,113,1,N-back
7,A,False,False,,True,1,0,113,1,N-back
8,I,False,False,,True,1,0,113,1,N-back
9,D,False,False,,True,1,0,113,1,N-back
10,D,True,True,0.4999583000317216,True,1,0,113,1,N-back
11,J,False,False,,True,1,0,113,1,N-back
12,J,True,True,0.33590309997089207,True,1,0,113,1,N-back
13,I,False,False,,True,1,0,113,1,N-back
14,U,False,False,,True,1,0,113,1,N-back
15,B,False,False,,True,1,0,113,1,N-back
16,U,False,False,,True,1,0,113,1,N-back
17,N,False,False,,True,1,0,113,1,N-back
18,N,True,True,0.3324682000093162,True,1,0,113,1,N-back
19,H,False,False,,True,1,0,113,1,N-back
20,H,True,True,0.39885309990495443,True,1,0,113,1,N-back
21,C,False,False,,True,1,0,113,1,N-back
22,N,False,False,,True,1,0,113,1,N-back
23,A,False,False,,True,1,0,113,1,N-back
24,E,False,False,,True,1,0,113,1,N-back
25,W,False,False,,True,1,0,113,1,N-back
26,G,False,False,,True,1,0,113,1,N-back
27,M,False,False,,True,1,0,113,1,N-back
28,U,False,False,,True,1,0,113,1,N-back
29,H,False,False,,True,1,0,113,1,N-back
0,K,False,False,,True,1,1,113,1,N-back
1,K,True,True,0.44154689996503294,True,1,1,113,1,N-back
2,K,True,False,,False,1,1,113,1,N-back
