trial,word,color,response,rt,correct,block
0,绿,Blue,3,0.655112000182271,True,0
1,蓝,Red,1,0.1016480999533087,True,0
2,白,Blue,3,0.19619970000348985,True,0
3,蓝,Red,1,0.06071490002796054,True,0
4,绿,Blue,3,0.32876339997164905,True,0
5,蓝,Green,2,0.781575599918142,True,0
6,红,Blue,3,0.20412920019589365,True,0
7,绿,Green,2,0.13314540009014308,True,0
8,蓝,Red,1,0.05135019985027611,True,0
9,蓝,Red,1,0.0657776000443846,True,0
10,红,Blue,3,0.2539045999292284,True,0
11,白,Green,2,0.24151920014992356,True,0
0,蓝,Blue,3,0.21640449995175004,True,1
1,绿,Green,2,0.6507934001274407,True,1
2,白,Red,1,0.009918299969285727,True,1
3,白,Green,2,0.005637800088152289,True,1
4,红,Blue,3,0.0438313998747617,True,1
5,蓝,Red,1,0.19131809985265136,True,1
6,白,Blue,2,0.32637320016510785,False,1
7,红,Red,1,0.12521109986118972,True,1
8,白,Blue,3,0.04569100006483495,True,1
9,白,Green,2,0.3719110998790711,True,1
10,蓝,Red,1,0.06734559987671673,True,1
11,蓝,Blue,3,1.1146383001469076,True,1
0,绿,Blue,3,0.370915399864316,True,2
1,蓝,Blue,3,0.07520420011132956,True,2
2,绿,Blue,3,0.7864008999895304,True,2
3,绿,Red,1,0.07959700003266335,True,2
4,白,Green,2,0.31163579993881285,True,2
5,绿,Red,1,0.17098370008170605,True,2
6,蓝,Green,3,0.23172749998047948,False,2
7,红,Green,2,0.35096510010771453,True,2
8,红,Red,1,0.10411379998549819,True,2
9,蓝,Green,2,0.11104790004901588,True,2
10,白,Green,2,0.08931999979540706,True,2
11,绿,Blue,3,0.11084139999002218,True,2
0,红,Red,1,0.07622609985992312,True,3
1,蓝,Blue,3,0.03512280015274882,True,3
2,白,Red,1,0.11159109999425709,True,3
3,红,Red,1,0.10067109996452928,True,3
4,白,Green,2,0.15013560000807047,True,3
5,白,Red,1,0.2485424999613315,True,3
6,蓝,Green,2,0.1609881001058966,True,3
7,蓝,Red,1,0.4148198999464512,True,3
8,蓝,Red,1,0.3434351999312639,True,3
9,蓝,Blue,3,0.5888781000394374,True,3
10,红,Green,2,0.18657799996435642,True,3
11,白,Green,2,0.7703166999854147,True,3
0,红,Red,1,0.08859240007586777,True,4
1,红,Blue,3,0.31098770000971854,True,4
2,绿,Red,1,0.4894999999087304,True,4
3,蓝,Green,2,0.20947620016522706,True,4
4,红,Green,3,1.0281660000327975,False,4
5,白,Blue,3,0.49267870001494884,True,4
6,蓝,Red,1,0.6613870000001043,True,4
7,白,Green,2,0.20825399993918836,True,4
8,蓝,Blue,3,0.0020660001318901777,True,4
9,白,Blue,3,0.12403690000064671,True,4
10,绿,Green,2,0.18855850002728403,True,4
11,白,Red,1,0.47896069986745715,True,4
0,绿,Green,2,0.19086580001749098,True,5
1,白,Blue,3,0.22809109999798238,True,5
2,白,Red,1,0.9624749000649899,True,5
3,绿,Blue,3,0.5039222999475896,True,5
4,绿,Red,1,0.1763710998930037,True,5
5,红,Green,2,0.3178304999601096,True,5
6,白,Red,1,0.08797160000540316,True,5
7,绿,Red,1,0.13006770005449653,True,5
8,绿,Green,2,0.24044830002821982,True,5
9,红,Green,2,0.018223300110548735,True,5
10,白,Blue,3,0.1650522998534143,True,5
11,蓝,Red,1,0.12379899993538857,True,5
0,白,Red,1,0.3474563001655042,True,6
1,蓝,Blue,3,0.10141929984092712,True,6
2,红,Red,1,0.04591149999760091,True,6
3,绿,Red,1,0.46014790004119277,True,6
4,红,Green,2,0.20415429980494082,True,6
5,蓝,Green,2,0.32153590000234544,True,6
6,红,Blue,2,0.5164699000306427,False,6
7,白,Red,1,0.3882615000475198,True,6
8,绿,Red,1,0.1169925001449883,True,6
9,白,Red,1,0.06323720002546906,True,6
10,绿,Green,2,0.09762190002948046,True,6
11,绿,Red,2,0.7590989999007434,False,6
0,绿,Green,2,0.2917239998932928,True,7
1,红,Red,1,0.18513699993491173,True,7
2,绿,Red,1,0.9551218999549747,True,7
3,绿,Blue,3,0.10996399982832372,True,7
4,蓝,Blue,3,0.01325129996985197,True,7
5,白,Blue,3,1.1968389998655766,True,7
6,红,Blue,3,0.025490399915724993,True,7
7,红,Green,2,0.1651924999896437,True,7
8,红,Green,2,0.8559339998755604,True,7
9,白,Blue,3,0.18718680017627776,True,7
10,红,Red,1,0.10599770001135767,True,7
11,蓝,Green,2,0.15690449997782707,True,7
