trial,stimulus,target,response,rt,correct,n_back,block,participant_id,session,task
0,J,False,False,,True,0,0,23,2,N-back
1,X,True,True,0.3413150999986101,True,0,0,23,2,N-back
2,J,False,False,,True,0,0,23,2,N-back
3,S,False,False,,True,0,0,23,2,N-back
4,R,False,False,,True,0,0,23,2,N-back
5,K,False,False,,True,0,0,23,2,N-back
6,X,True,True,0.2961164000007557,True,0,0,23,2,N-back
7,X,True,False,,False,0,0,23,2,N-back
8,K,False,False,,True,0,0,23,2,N-back
9,D,False,False,,True,0,0,23,2,N-back
10,U,False,False,,True,0,0,23,2,N-back
11,Y,False,False,,True,0,0,23,2,N-back
12,H,False,False,,True,0,0,23,2,N-back
13,N,False,False,,True,0,0,23,2,N-back
14,V,False,False,,True,0,0,23,2,N-back
15,Q,False,False,,True,0,0,23,2,N-back
16,Q,False,False,,True,0,0,23,2,N-back
17,U,False,False,,True,0,0,23,2,N-back
18,K,False,False,,True,0,0,23,2,N-back
19,P,False,False,,True,0,0,23,2,N-back
20,X,True,True,0.38099859999783803,True,0,0,23,2,N-back
21,F,False,False,,True,0,0,23,2,N-back
22,H,False,False,,True,0,0,23,2,N-back
23,X,True,True,0.3564801000029547,True,0,0,23,2,N-back
24,M,False,False,,True,0,0,23,2,N-back
25,B,False,False,,True,0,0,23,2,N-back
26,X,True,True,0.2980529999913415,True,0,0,23,2,N-back
27,H,False,False,,True,0,0,23,2,N-back
28,W,False,False,,True,0,0,23,2,N-back
29,I,False,False,,True,0,0,23,2,N-back
0,F,False,False,,True,0,1,23,2,N-back
1,X,True,True,0.3251372000086121,True,0,1,23,2,N-back
2,R,False,False,,True,0,1,23,2,N-back
3,X,True,True,0.34542359999613836,True,0,1,23,2,N-back
4,L,False,False,,True,0,1,23,2,N-back
5,M,False,False,,True,0,1,23,2,N-back
6,X,True,True,0.3431228999979794,True,0,1,23,2,N-back
7,W,False,False,,True,0,1,23,2,N-back
8,S,False,False,,True,0,1,23,2,N-back
9,J,False,False,,True,0,1,23,2,N-back
10,N,False,False,,True,0,1,23,2,N-back
11,N,False,False,,True,0,1,23,2,N-back
12,U,False,False,,True,0,1,23,2,N-back
13,G,False,False,,True,0,1,23,2,N-back
14,L,False,False,,True,0,1,23,2,N-back
15,R,False,False,,True,0,1,23,2,N-back
16,K,False,False,,True,0,1,23,2,N-back
17,X,True,True,0.3596011999907205,True,0,1,23,2,N-back
18,X,True,True,0.3238038000126835,True,0,1,23,2,N-back
19,X,True,True,0.28692290000617504,True,0,1,23,2,N-back
20,I,False,False,,True,0,1,23,2,N-back
21,Z,False,False,,True,0,1,23,2,N-back
22,K,False,False,,True,0,1,23,2,N-back
23,X,True,True,0.3606197000044631,True,0,1,23,2,N-back
24,T,False,False,,True,0,1,23,2,N-back
25,P,False,False,,True,0,1,23,2,N-back
26,B,False,False,,True,0,1,23,2,N-back
27,P,False,False,,True,0,1,23,2,N-back
28,X,True,True,0.3720506999961799,True,0,1,23,2,N-back
29,X,True,True,0.41840399999637157,True,0,1,23,2,N-back
0,U,False,False,,True,1,0,23,2,N-back
1,C,False,False,,True,1,0,23,2,N-back
2,C,True,True,0.30587860000377987,True,1,0,23,2,N-back
3,V,False,False,,True,1,0,23,2,N-back
4,U,False,False,,True,1,0,23,2,N-back
5,L,False,False,,True,1,0,23,2,N-back
6,M,False,False,,True,1,0,23,2,N-back
