trial,stimulus,target,response,rt,correct,n_back,block,participant_id,session,task
0,X,True,True,0.42562680000082764,True,0,0,11,1,N-back
1,C,False,False,,True,0,0,11,1,N-back
2,V,False,False,,True,0,0,11,1,N-back
3,Z,False,False,,True,0,0,11,1,N-back
4,X,True,True,0.3516775999996753,True,0,0,11,1,N-back
5,Q,False,False,,True,0,0,11,1,N-back
6,J,False,False,,True,0,0,11,1,N-back
7,S,False,False,,True,0,0,11,1,N-back
8,C,False,False,,True,0,0,11,1,N-back
9,E,False,False,,True,0,0,11,1,N-back
10,H,False,False,,True,0,0,11,1,N-back
11,V,False,False,,True,0,0,11,1,N-back
12,Y,False,False,,True,0,0,11,1,N-back
13,K,False,False,,True,0,0,11,1,N-back
14,X,True,True,0.4222098000009282,True,0,0,11,1,N-back
15,I,False,False,,True,0,0,11,1,N-back
16,U,False,False,,True,0,0,11,1,N-back
17,X,True,True,0.374892899999395,True,0,0,11,1,N-back
18,B,False,False,,True,0,0,11,1,N-back
19,X,True,False,,False,0,0,11,1,N-back
20,K,False,False,,True,0,0,11,1,N-back
21,G,False,False,,True,0,0,11,1,N-back
22,R,False,False,,True,0,0,11,1,N-back
23,Z,False,False,,True,0,0,11,1,N-back
24,O,False,False,,True,0,0,11,1,N-back
25,X,True,True,0.3669061000000511,True,0,0,11,1,N-back
26,E,False,False,,True,0,0,11,1,N-back
27,Y,False,False,,True,0,0,11,1,N-back
28,R,False,False,,True,0,0,11,1,N-back
29,C,False,False,,True,0,0,11,1,N-back
0,X,True,True,0.3532831000011356,True,0,1,11,1,N-back
1,X,True,True,0.3521045999987109,True,0,1,11,1,N-back
2,Q,False,False,,True,0,1,11,1,N-back
3,D,False,False,,True,0,1,11,1,N-back
4,F,False,False,,True,0,1,11,1,N-back
5,O,False,False,,True,0,1,11,1,N-back
6,N,False,False,,True,0,1,11,1,N-back
7,Y,False,False,,True,0,1,11,1,N-back
8,X,True,True,0.35622589999911725,True,0,1,11,1,N-back
9,B,False,False,,True,0,1,11,1,N-back
10,I,False,False,,True,0,1,11,1,N-back
11,X,True,True,0.3708782000012434,True,0,1,11,1,N-back
12,Q,False,False,,True,0,1,11,1,N-back
13,J,False,False,,True,0,1,11,1,N-back
14,Z,False,False,,True,0,1,11,1,N-back
15,Z,False,False,,True,0,1,11,1,N-back
16,X,True,True,0.3749496000000363,True,0,1,11,1,N-back
17,O,False,False,,True,0,1,11,1,N-back
18,Q,False,False,,True,0,1,11,1,N-back
19,Z,False,False,,True,0,1,11,1,N-back
20,I,False,False,,True,0,1,11,1,N-back
21,G,False,False,,True,0,1,11,1,N-back
22,F,False,False,,True,0,1,11,1,N-back
23,X,True,True,0.36933089999911317,True,0,1,11,1,N-back
24,H,False,False,,True,0,1,11,1,N-back
25,X,True,True,0.4728828000006615,True,0,1,11,1,N-back
26,U,False,False,,True,0,1,11,1,N-back
27,H,False,False,,True,0,1,11,1,N-back
28,X,True,True,0.4234614999986661,True,0,1,11,1,N-back
29,I,False,False,,True,0,1,11,1,N-back
0,H,False,False,,True,1,0,11,1,N-back
1,N,False,False,,True,1,0,11,1,N-back
2,B,False,False,,True,1,0,11,1,N-back
3,B,True,True,0.3435401000006095,True,1,0,11,1,N-back
4,C,False,False,,True,1,0,11,1,N-back
5,T,False,False,,True,1,0,11,1,N-back
6,E,False,False,,True,1,0,11,1,N-back
7,X,False,False,,True,1,0,11,1,N-back
8,X,True,True,0.42947149999963585,True,1,0,11,1,N-back
9,S,False,False,,True,1,0,11,1,N-back
10,D,False,False,,True,1,0,11,1,N-back
11,E,False,False,,True,1,0,11,1,N-back
12,V,False,False,,True,1,0,11,1,N-back
13,V,True,True,0.35587309999937133,True,1,0,11,1,N-back
14,Z,False,False,,True,1,0,11,1,N-back
15,J,False,False,,True,1,0,11,1,N-back
16,X,False,False,,True,1,0,11,1,N-back
17,X,True,True,0.326325199999701,True,1,0,11,1,N-back
18,Z,False,False,,True,1,0,11,1,N-back
19,I,False,False,,True,1,0,11,1,N-back
20,I,True,True,0.31752570000026026,True,1,0,11,1,N-back
21,I,True,True,0.4300440000006347,True,1,0,11,1,N-back
22,F,False,False,,True,1,0,11,1,N-back
23,E,False,False,,True,1,0,11,1,N-back
24,F,False,False,,True,1,0,11,1,N-back
25,C,False,False,,True,1,0,11,1,N-back
26,B,False,False,,True,1,0,11,1,N-back
27,B,True,True,0.45532099999945785,True,1,0,11,1,N-back
28,E,False,False,,True,1,0,11,1,N-back
29,F,False,False,,True,1,0,11,1,N-back
0,C,False,False,,True,1,1,11,1,N-back
1,C,True,True,0.3182737000006455,True,1,1,11,1,N-back
2,C,True,True,0.37436090000119293,True,1,1,11,1,N-back
3,Y,False,False,,True,1,1,11,1,N-back
4,K,False,False,,True,1,1,11,1,N-back
5,U,False,False,,True,1,1,11,1,N-back
6,K,False,True,0.4254731000000902,False,1,1,11,1,N-back
7,U,False,False,,True,1,1,11,1,N-back
8,D,False,False,,True,1,1,11,1,N-back
9,S,False,False,,True,1,1,11,1,N-back
10,S,True,True,0.42648259999987204,True,1,1,11,1,N-back
11,V,False,False,,True,1,1,11,1,N-back
12,V,True,True,0.4021189000013692,True,1,1,11,1,N-back
13,F,False,False,,True,1,1,11,1,N-back
14,F,True,True,0.4374447999998665,True,1,1,11,1,N-back
15,W,False,False,,True,1,1,11,1,N-back
16,U,False,False,,True,1,1,11,1,N-back
17,U,True,True,0.4065439999994851,True,1,1,11,1,N-back
18,S,False,False,,True,1,1,11,1,N-back
19,S,True,True,0.36920720000125584,True,1,1,11,1,N-back
20,Z,False,False,,True,1,1,11,1,N-back
21,D,False,False,,True,1,1,11,1,N-back
22,D,True,True,0.4687723000006372,True,1,1,11,1,N-back
23,D,True,True,0.47793149999961315,True,1,1,11,1,N-back
24,D,True,True,0.3915230000002339,True,1,1,11,1,N-back
25,A,False,False,,True,1,1,11,1,N-back
26,W,False,False,,True,1,1,11,1,N-back
27,W,True,True,0.4420962000003783,True,1,1,11,1,N-back
28,R,False,False,,True,1,1,11,1,N-back
29,X,False,False,,True,1,1,11,1,N-back
0,P,False,False,,True,2,0,11,1,N-back
1,D,False,False,,True,2,0,11,1,N-back
2,U,False,False,,True,2,0,11,1,N-back
3,S,False,False,,True,2,0,11,1,N-back
4,O,False,False,,True,2,0,11,1,N-back
5,L,False,False,,True,2,0,11,1,N-back
6,X,False,False,,True,2,0,11,1,N-back
7,F,False,False,,True,2,0,11,1,N-back
8,H,False,False,,True,2,0,11,1,N-back
9,P,False,False,,True,2,0,11,1,N-back
10,I,False,False,,True,2,0,11,1,N-back
11,B,False,False,,True,2,0,11,1,N-back
