trial,stimulus,target,response,rt,correct,n_back,block,participant_id,session,task
0,I,False,False,,True,0,0,13,2,N-back
1,J,False,False,,True,0,0,13,2,N-back
2,B,False,False,,True,0,0,13,2,N-back
3,S,False,False,,True,0,0,13,2,N-back
4,O,False,False,,True,0,0,13,2,N-back
5,X,True,True,0.36309020000044256,True,0,0,13,2,N-back
6,B,False,False,,True,0,0,13,2,N-back
7,E,False,False,,True,0,0,13,2,N-back
8,R,False,False,,True,0,0,13,2,N-back
9,E,False,False,,True,0,0,13,2,N-back
10,Y,False,False,,True,0,0,13,2,N-back
11,X,True,True,0.35090979999949923,True,0,0,13,2,N-back
12,U,False,False,,True,0,0,13,2,N-back
13,M,False,False,,True,0,0,13,2,N-back
14,U,False,False,,True,0,0,13,2,N-back
15,M,False,False,,True,0,0,13,2,N-back
16,X,True,True,0.35858640000151354,True,0,0,13,2,N-back
17,T,False,False,,True,0,0,13,2,N-back
18,X,True,True,0.4683551999987685,True,0,0,13,2,N-back
19,X,True,True,0.4567934000006062,True,0,0,13,2,N-back
20,A,False,False,,True,0,0,13,2,N-back
21,D,False,False,,True,0,0,13,2,N-back
22,P,False,False,,True,0,0,13,2,N-back
23,X,True,True,0.3700554999995802,True,0,0,13,2,N-back
24,P,False,False,,True,0,0,13,2,N-back
25,X,True,True,0.402823399999761,True,0,0,13,2,N-back
26,C,False,False,,True,0,0,13,2,N-back
27,I,False,False,,True,0,0,13,2,N-back
28,P,False,False,,True,0,0,13,2,N-back
29,X,True,True,0.3165361000028497,True,0,0,13,2,N-back
0,X,True,False,,False,0,1,13,2,N-back
1,X,True,True,0.30824009999923874,True,0,1,13,2,N-back
2,W,False,False,,True,0,1,13,2,N-back
3,X,True,True,0.3389817999996012,True,0,1,13,2,N-back
4,H,False,False,,True,0,1,13,2,N-back
5,Z,False,False,,True,0,1,13,2,N-back
6,S,False,False,,True,0,1,13,2,N-back
7,P,False,False,,True,0,1,13,2,N-back
8,Q,False,False,,True,0,1,13,2,N-back
9,D,False,False,,True,0,1,13,2,N-back
10,Y,False,False,,True,0,1,13,2,N-back
11,A,False,False,,True,0,1,13,2,N-back
12,I,False,False,,True,0,1,13,2,N-back
13,Q,False,False,,True,0,1,13,2,N-back
14,L,False,False,,True,0,1,13,2,N-back
15,X,True,False,,False,0,1,13,2,N-back
16,V,False,False,,True,0,1,13,2,N-back
17,C,False,False,,True,0,1,13,2,N-back
18,Z,False,False,,True,0,1,13,2,N-back
19,G,False,False,,True,0,1,13,2,N-back
20,W,False,False,,True,0,1,13,2,N-back
21,P,False,False,,True,0,1,13,2,N-back
22,I,False,False,,True,0,1,13,2,N-back
23,M,False,False,,True,0,1,13,2,N-back
24,X,True,True,0.3878651999984868,True,0,1,13,2,N-back
25,A,False,False,,True,0,1,13,2,N-back
26,G,False,False,,True,0,1,13,2,N-back
27,U,False,False,,True,0,1,13,2,N-back
28,M,False,False,,True,0,1,13,2,N-back
29,O,False,False,,True,0,1,13,2,N-back
0,H,False,False,,True,1,0,13,2,N-back
1,P,False,False,,True,1,0,13,2,N-back
2,Y,False,False,,True,1,0,13,2,N-back
3,E,False,False,,True,1,0,13,2,N-back
4,E,True,True,0.36085520000051474,True,1,0,13,2,N-back
5,Y,False,False,,True,1,0,13,2,N-back
6,Y,True,False,,False,1,0,13,2,N-back
7,K,False,False,,True,1,0,13,2,N-back
8,J,False,False,,True,1,0,13,2,N-back
9,J,True,True,0.3269724999991013,True,1,0,13,2,N-back
10,H,False,False,,True,1,0,13,2,N-back
11,U,False,False,,True,1,0,13,2,N-back
12,U,True,True,0.3292686999993748,True,1,0,13,2,N-back
13,H,False,False,,True,1,0,13,2,N-back
14,N,False,False,,True,1,0,13,2,N-back
15,B,False,False,,True,1,0,13,2,N-back
16,Z,False,False,,True,1,0,13,2,N-back
17,Z,True,True,0.43708459999834304,True,1,0,13,2,N-back
18,J,False,False,,True,1,0,13,2,N-back
19,E,False,False,,True,1,0,13,2,N-back
20,J,False,False,,True,1,0,13,2,N-back
21,S,False,False,,True,1,0,13,2,N-back
22,M,False,False,,True,1,0,13,2,N-back
23,T,False,False,,True,1,0,13,2,N-back
24,Q,False,False,,True,1,0,13,2,N-back
25,Q,True,True,0.36985120000099414,True,1,0,13,2,N-back
26,X,False,False,,True,1,0,13,2,N-back
27,Y,False,False,,True,1,0,13,2,N-back
28,Y,True,False,,False,1,0,13,2,N-back
29,V,False,False,,True,1,0,13,2,N-back
0,V,False,False,,True,1,1,13,2,N-back
1,B,False,False,,True,1,1,13,2,N-back
2,K,False,False,,True,1,1,13,2,N-back
3,J,False,False,,True,1,1,13,2,N-back
4,J,True,True,0.40220570000019507,True,1,1,13,2,N-back
5,U,False,False,,True,1,1,13,2,N-back
6,U,True,True,0.46046320000095875,True,1,1,13,2,N-back
7,F,False,False,,True,1,1,13,2,N-back
8,P,False,False,,True,1,1,13,2,N-back
9,C,False,False,,True,1,1,13,2,N-back
10,I,False,False,,True,1,1,13,2,N-back
11,S,False,False,,True,1,1,13,2,N-back
12,U,False,False,,True,1,1,13,2,N-back
13,N,False,False,,True,1,1,13,2,N-back
14,D,False,False,,True,1,1,13,2,N-back
15,Y,False,False,,True,1,1,13,2,N-back
16,S,False,False,,True,1,1,13,2,N-back
17,S,True,True,0.41631319999942207,True,1,1,13,2,N-back
18,S,True,False,,False,1,1,13,2,N-back
19,H,False,False,,True,1,1,13,2,N-back
