level,n_back,block,accuracy,mean_rt,participant_id,session
block,0.0,0.0,93.33333333333333,,118,2
block,0.0,1.0,93.33333333333333,,118,2
block,1.0,0.0,90.0,,118,2
block,1.0,1.0,83.33333333333334,,118,2
block,2.0,0.0,93.33333333333333,,118,2
block,2.0,1.0,83.33333333333334,,118,2
task,0.0,all,93.33333333333333,,118,2
task,1.0,all,86.66666666666667,,118,2
task,2.0,all,88.33333333333333,,118,2
