trial,stimulus,target,response,rt,correct,n_back,block,participant_id,session,task
0,W,False,False,,True,0,0,30,2,N-back
1,X,True,True,0.33862070000031963,True,0,0,30,2,N-back
2,X,True,True,0.3969363000001067,True,0,0,30,2,N-back
3,B,False,False,,True,0,0,30,2,N-back
4,X,True,True,0.45030739999992875,True,0,0,30,2,N-back
5,Q,False,False,,True,0,0,30,2,N-back
6,J,False,False,,True,0,0,30,2,N-back
7,A,False,False,,True,0,0,30,2,N-back
8,V,False,False,,True,0,0,30,2,N-back
9,L,False,False,,True,0,0,30,2,N-back
10,X,True,True,0.3628796000002694,True,0,0,30,2,N-back
11,U,False,False,,True,0,0,30,2,N-back
12,Z,False,False,,True,0,0,30,2,N-back
13,C,False,False,,True,0,0,30,2,N-back
14,L,False,False,,True,0,0,30,2,N-back
15,A,False,False,,True,0,0,30,2,N-back
16,X,True,True,0.35941600000023755,True,0,0,30,2,N-back
17,T,False,False,,True,0,0,30,2,N-back
18,F,False,False,,True,0,0,30,2,N-back
19,R,False,False,,True,0,0,30,2,N-back
20,Y,False,False,,True,0,0,30,2,N-back
21,N,False,False,,True,0,0,30,2,N-back
22,X,True,True,0.3837490999999318,True,0,0,30,2,N-back
23,A,False,False,,True,0,0,30,2,N-back
24,T,False,False,,True,0,0,30,2,N-back
25,X,True,True,0.35351649999984147,True,0,0,30,2,N-back
26,X,True,True,0.4608951000000161,True,0,0,30,2,N-back
27,X,True,True,0.39389570000003005,True,0,0,30,2,N-back
28,X,True,True,0.3353359000002456,True,0,0,30,2,N-back
29,M,False,False,,True,0,0,30,2,N-back
0,U,False,False,,True,0,1,30,2,N-back
1,D,False,False,,True,0,1,30,2,N-back
2,G,False,False,,True,0,1,30,2,N-back
3,K,False,False,,True,0,1,30,2,N-back
4,Y,False,False,,True,0,1,30,2,N-back
5,O,False,False,,True,0,1,30,2,N-back
6,A,False,False,,True,0,1,30,2,N-back
7,I,False,False,,True,0,1,30,2,N-back
8,H,False,False,,True,0,1,30,2,N-back
9,X,True,True,0.406794600000012,True,0,1,30,2,N-back
10,E,False,False,,True,0,1,30,2,N-back
11,Y,False,False,,True,0,1,30,2,N-back
12,X,True,True,0.37794420000000173,True,0,1,30,2,N-back
13,C,False,False,,True,0,1,30,2,N-back
14,B,False,False,,True,0,1,30,2,N-back
15,I,False,False,,True,0,1,30,2,N-back
16,X,True,True,0.39792609999994966,True,0,1,30,2,N-back
17,V,False,False,,True,0,1,30,2,N-back
18,E,False,False,,True,0,1,30,2,N-back
19,X,True,True,0.3624012000000221,True,0,1,30,2,N-back
20,E,False,False,,True,0,1,30,2,N-back
21,X,True,True,0.3924802000001364,True,0,1,30,2,N-back
22,Z,False,False,,True,0,1,30,2,N-back
23,V,False,False,,True,0,1,30,2,N-back
24,X,True,True,0.4174444999998741,True,0,1,30,2,N-back
25,X,True,False,,False,0,1,30,2,N-back
26,S,False,False,,True,0,1,30,2,N-back
27,E,False,False,,True,0,1,30,2,N-back
28,X,True,True,0.3890160000000833,True,0,1,30,2,N-back
29,V,False,False,,True,0,1,30,2,N-back
0,X,False,False,,True,1,0,30,2,N-back
1,O,False,False,,True,1,0,30,2,N-back
2,S,False,False,,True,1,0,30,2,N-back
3,S,True,True,0.2992968999997174,True,1,0,30,2,N-back
4,O,False,False,,True,1,0,30,2,N-back
5,W,False,False,,True,1,0,30,2,N-back
6,E,False,False,,True,1,0,30,2,N-back
7,J,False,False,,True,1,0,30,2,N-back
8,I,False,False,,True,1,0,30,2,N-back
9,I,True,True,0.42434940000021015,True,1,0,30,2,N-back
10,I,True,True,0.4239339999994627,True,1,0,30,2,N-back
11,U,False,False,,True,1,0,30,2,N-back
12,G,False,False,,True,1,0,30,2,N-back
13,H,False,False,,True,1,0,30,2,N-back
14,H,True,True,0.3515603000005285,True,1,0,30,2,N-back
15,H,True,True,0.46946870000010676,True,1,0,30,2,N-back
16,E,False,False,,True,1,0,30,2,N-back
17,H,False,False,,True,1,0,30,2,N-back
18,F,False,False,,True,1,0,30,2,N-back
19,H,False,False,,True,1,0,30,2,N-back
20,A,False,False,,True,1,0,30,2,N-back
21,A,True,True,0.4803879000000961,True,1,0,30,2,N-back
22,V,False,False,,True,1,0,30,2,N-back
23,G,False,False,,True,1,0,30,2,N-back
24,S,False,False,,True,1,0,30,2,N-back
25,S,True,True,0.33465369999976247,True,1,0,30,2,N-back
26,C,False,False,,True,1,0,30,2,N-back
27,K,False,False,,True,1,0,30,2,N-back
28,H,False,False,,True,1,0,30,2,N-back
29,W,False,False,,True,1,0,30,2,N-back
0,O,False,False,,True,1,1,30,2,N-back
1,O,True,True,0.4657553999995798,True,1,1,30,2,N-back
2,P,False,False,,True,1,1,30,2,N-back
3,K,False,False,,True,1,1,30,2,N-back
4,S,False,False,,True,1,1,30,2,N-back
5,L,False,False,,True,1,1,30,2,N-back
6,J,False,False,,True,1,1,30,2,N-back
7,Y,False,False,,True,1,1,30,2,N-back
8,D,False,False,,True,1,1,30,2,N-back
9,K,False,False,,True,1,1,30,2,N-back
10,A,False,False,,True,1,1,30,2,N-back
