level,n_back,block,accuracy,mean_rt,participant_id,session
block,0.0,0.0,100.0,,15,1
block,0.0,1.0,100.0,,15,1
block,1.0,0.0,100.0,,15,1
block,1.0,1.0,96.66666666666667,,15,1
block,2.0,0.0,70.0,,15,1
block,2.0,1.0,83.33333333333334,,15,1
task,0.0,all,100.0,,15,1
task,1.0,all,98.33333333333333,,15,1
task,2.0,all,76.66666666666667,,15,1
