trial,word,color,response,rt,correct,block
0,白,Red,1,0.49782139994204044,True,0
1,蓝,Green,2,0.23975080018863082,True,0
2,白,Blue,3,0.8271080998238176,True,0
3,蓝,Green,2,0.27163719991222024,True,0
4,绿,Green,2,1.0975456999149173,True,0
5,绿,Blue,3,0.29629230010323226,True,0
6,红,Blue,3,0.098824999993667,True,0
7,蓝,Green,2,0.4843784999102354,True,0
8,蓝,Blue,3,0.16604860010556877,True,0
9,红,Green,2,0.03621940012089908,True,0
10,绿,Red,1,0.7253211000934243,True,0
11,蓝,Blue,3,0.3017723001539707,True,0
0,红,Red,1,0.17935629980638623,True,1
1,白,Blue,3,0.4586254998575896,True,1
2,白,Green,2,0.7201535000931472,True,1
3,白,Blue,3,0.1691456998232752,True,1
4,蓝,Green,2,0.4665913002099842,True,1
5,绿,Blue,3,0.5627011000178754,True,1
6,白,Blue,3,0.37967239995487034,True,1
7,白,Blue,3,0.8056862000375986,True,1
8,红,Green,2,0.49105189996771514,True,1
9,绿,Blue,3,1.7336234000977129,True,1
10,绿,Red,1,0.5323075999040157,True,1
11,红,Red,1,0.820779399946332,True,1
0,绿,Red,1,0.6247081998735666,True,2
1,白,Blue,3,1.1001867998857051,True,2
2,白,Green,2,0.03198640001937747,True,2
3,红,Blue,3,0.3914218000136316,True,2
4,蓝,Green,2,0.596784699941054,True,2
5,绿,Blue,3,0.2488354998640716,True,2
6,绿,Green,2,0.08224390004761517,True,2
7,蓝,Red,1,0.03523589996621013,True,2
8,绿,Red,1,0.6808275999501348,True,2
9,白,Red,1,0.05628259992226958,True,2
10,绿,Blue,3,0.2538205001037568,True,2
11,蓝,Red,1,0.8427377000916749,True,2
0,绿,Blue,3,0.602453599916771,True,3
1,白,Blue,3,0.013808900024741888,True,3
2,红,Green,2,0.9411681001074612,True,3
3,蓝,Blue,3,0.008084399858489633,True,3
4,绿,Blue,3,0.11637820000760257,True,3
5,绿,Red,1,0.3644626000896096,True,3
6,蓝,Green,2,0.28286739997565746,True,3
7,蓝,Blue,3,0.43331349990330637,True,3
8,白,Green,2,0.5397860000375658,True,3
9,白,Red,1,0.26329530007205904,True,3
10,白,Green,2,0.26366840000264347,True,3
11,绿,Blue,3,0.3592928000725806,True,3
0,白,Blue,3,0.4711726999375969,True,4
1,红,Green,2,0.5663827999960631,True,4
2,红,Red,1,0.5453041000291705,True,4
3,红,Red,1,0.6728818998672068,True,4
4,绿,Green,2,0.1350802998058498,True,4
5,绿,Green,2,1.0511936999391764,True,4
6,红,Green,2,0.8582318001426756,True,4
7,蓝,Blue,3,0.0487168999388814,True,4
8,蓝,Red,1,0.2863060999661684,True,4
9,绿,Blue,3,0.15420600003562868,True,4
10,蓝,Red,1,0.132282700156793,True,4
11,蓝,Blue,3,0.4071070000063628,True,4
0,绿,Blue,3,0.7143522999249399,True,5
1,白,Green,2,0.4984152999240905,True,5
2,绿,Blue,3,1.0604059000033885,True,5
3,蓝,Green,2,0.5390403000637889,True,5
4,蓝,Blue,3,0.43805060000158846,True,5
5,绿,Green,2,0.455846699886024,True,5
6,白,Red,1,0.35946310008876026,True,5
7,绿,Red,2,0.23886560020036995,False,5
8,白,Red,1,0.05973999993875623,True,5
9,红,Green,2,0.07276670006103814,True,5
10,蓝,Green,2,0.9162810000125319,True,5
11,绿,Blue,3,0.8201828999444842,True,5
0,绿,Red,1,0.8900080001913011,True,6
1,红,Blue,2,0.32581260008737445,False,6
2,白,Green,2,1.2497845999896526,True,6
3,蓝,Green,2,0.10685240011662245,True,6
4,白,Red,1,1.089038300095126,True,6
5,白,Green,2,0.23187140002846718,True,6
6,白,Green,2,0.625351499998942,True,6
7,蓝,Red,1,0.5659048999659717,True,6
8,白,Green,2,0.6905738001223654,True,6
9,白,Green,2,0.6608740999363363,True,6
10,白,Blue,3,1.1316439001820982,True,6
11,红,Blue,3,0.6666566000785679,True,6
0,蓝,Red,1,0.2436191001906991,True,7
1,绿,Green,2,0.04508319986052811,True,7
2,蓝,Red,1,1.0091774000320584,True,7
3,绿,Green,2,0.4011429001111537,True,7
4,蓝,Red,1,0.14814780000597239,True,7
5,蓝,Green,2,0.4852344000246376,True,7
6,蓝,Red,1,0.6087495998945087,True,7
7,蓝,Red,1,0.6555995000526309,True,7
8,白,Red,1,0.03764460003003478,True,7
9,红,Blue,3,0.4854147001169622,True,7
10,白,Blue,3,0.9023366998881102,True,7
11,白,Blue,3,1.215816100127995,True,7
