trial,word,color,response,rt,correct,block
0,蓝,Blue,3,0.22641790000488982,True,0
1,绿,Green,2,0.0818345000006957,True,0
2,白,Green,2,0.24665319999621715,True,0
3,红,Green,2,0.48917509999591857,True,0
4,白,Blue,3,0.007223900000099093,True,0
5,红,Blue,3,0.14141180001024622,True,0
6,绿,Green,2,0.07571990000724327,True,0
7,白,Blue,3,0.09194460000435356,True,0
8,绿,Red,1,0.6043468999996549,True,0
9,绿,Blue,3,0.520694499995443,True,0
10,白,Blue,3,0.974353900004644,True,0
11,蓝,Blue,3,0.09128799999598414,True,0
0,红,Red,1,0.21613369999977294,True,1
1,红,Green,2,0.6429522999969777,True,1
2,白,Red,1,0.018020300005446188,True,1
3,红,Blue,3,0.06756779999705032,True,1
4,白,Red,1,0.2741316000028746,True,1
5,白,Green,2,0.06480559999181423,True,1
6,白,Red,1,0.05103720001352485,True,1
7,红,Green,2,0.45392050000373274,True,1
8,红,Red,1,0.03174780000699684,True,1
9,红,Green,2,0.2846847000037087,True,1
10,蓝,Red,2,0.4907727999961935,False,1
11,蓝,Blue,3,0.1428857999999309,True,1
0,红,Red,1,0.23975470000004862,True,2
1,蓝,Green,2,0.20569079999404494,True,2
2,红,Green,2,0.3540173999936087,True,2
3,绿,Red,1,0.050331399994320236,True,2
4,红,Blue,3,0.236237599994638,True,2
5,蓝,Green,2,0.06937910000851844,True,2
6,蓝,Red,1,0.2546371999924304,True,2
7,绿,Red,1,0.11662699999578763,True,2
8,白,Green,2,0.2959013999934541,True,2
9,蓝,Green,2,0.37040119999437593,True,2
10,红,Red,1,0.037103599999682046,True,2
11,红,Blue,3,0.4097418000019388,True,2
0,蓝,Green,2,0.36946679999527987,True,3
1,白,Green,2,0.013459199995850213,True,3
2,绿,Blue,3,0.6188342000095872,True,3
3,蓝,Red,1,0.08282740000868216,True,3
4,红,Red,1,0.362830700003542,True,3
5,白,Blue,3,0.5977791000041179,True,3
6,蓝,Blue,3,0.23678010000730865,True,3
7,蓝,Blue,3,0.35367179999593645,True,3
8,蓝,Red,1,0.3594306999875698,True,3
9,绿,Red,1,0.25519499999063555,True,3
10,蓝,Green,2,0.1182604000059655,True,3
11,绿,Red,1,0.2912346999946749,True,3
0,红,Green,2,0.5973448000004282,True,4
1,绿,Green,2,0.0824436999973841,True,4
2,绿,Red,1,0.46513799999956973,True,4
3,红,Blue,3,0.5941185000119731,True,4
4,绿,Green,2,0.07137739998870529,True,4
5,蓝,Green,3,0.3224246000027051,False,4
6,红,Red,1,0.16121120000025257,True,4
7,绿,Blue,3,0.3123914000025252,True,4
8,红,Red,1,0.08427110000047833,True,4
9,绿,Red,1,0.46776820000377484,True,4
10,绿,Green,2,0.028479100001277402,True,4
11,白,Blue,3,0.04830300000321586,True,4
0,红,Green,2,0.47162029999890365,True,5
1,蓝,Green,2,0.0277702000021236,True,5
2,蓝,Blue,3,0.48354980000294745,True,5
3,绿,Blue,3,0.017613599993637763,True,5
4,红,Green,2,0.03691309998976067,True,5
5,绿,Blue,3,0.39615080000658054,True,5
6,蓝,Green,2,0.03956380000454374,True,5
7,蓝,Blue,3,0.1090286999969976,True,5
8,蓝,Blue,3,0.38942810001026373,True,5
9,白,Green,2,0.05002239999885205,True,5
10,蓝,Green,2,0.10807940000086091,True,5
11,绿,Green,2,0.15721669999766164,True,5
0,红,Blue,3,0.39641909999772906,True,6
1,红,Red,1,0.11116129999572877,True,6
2,绿,Blue,3,0.5411454999994021,True,6
3,绿,Red,1,0.07767250000324566,True,6
4,白,Red,1,0.4958457000029739,True,6
5,红,Blue,3,0.11499860000913031,True,6
6,蓝,Red,1,0.46013949999178294,True,6
7,白,Green,2,0.29269859999476466,True,6
8,绿,Blue,3,0.49779370000760537,True,6
9,红,Green,2,0.5215319999988424,True,6
10,白,Blue,3,0.08394660000340082,True,6
11,蓝,Blue,3,0.4601159000012558,True,6
0,红,Green,2,0.45575470000039786,True,7
1,绿,Blue,3,0.24422339999000542,True,7
2,绿,Green,2,0.2860041999956593,True,7
3,红,Red,1,0.4066099000046961,True,7
4,绿,Green,2,0.25280769998789765,True,7
5,绿,Blue,3,0.467649900005199,True,7
6,蓝,Red,1,0.6159986999991816,True,7
7,绿,Red,1,0.15829559999110643,True,7
8,蓝,Red,1,0.17137720000755507,True,7
9,绿,Green,2,0.12001369999779854,True,7
10,白,Blue,3,0.22825609998835716,True,7
11,绿,Red,2,0.20443579999846406,False,7
