trial,stimulus,target,response,rt,correct,n_back,block,participant_id,session,task
0,J,False,False,,True,0,0,30,1,N-back
1,X,True,True,0.36929609999992863,True,0,0,30,1,N-back
2,T,False,False,,True,0,0,30,1,N-back
3,V,False,False,,True,0,0,30,1,N-back
4,L,False,False,,True,0,0,30,1,N-back
5,X,True,True,0.3995950000000903,True,0,0,30,1,N-back
6,E,False,False,,True,0,0,30,1,N-back
7,Z,False,False,,True,0,0,30,1,N-back
8,C,False,False,,True,0,0,30,1,N-back
9,N,False,False,,True,0,0,30,1,N-back
10,D,False,False,,True,0,0,30,1,N-back
11,X,True,True,0.40008739999984755,True,0,0,30,1,N-back
12,X,True,False,,False,0,0,30,1,N-back
13,J,False,False,,True,0,0,30,1,N-back
14,C,False,False,,True,0,0,30,1,N-back
15,R,False,False,,True,0,0,30,1,N-back
16,S,False,False,,True,0,0,30,1,N-back
17,K,False,False,,True,0,0,30,1,N-back
18,X,True,True,0.3993553000000247,True,0,0,30,1,N-back
19,I,False,False,,True,0,0,30,1,N-back
20,X,True,False,,False,0,0,30,1,N-back
21,X,True,True,0.4581906999999319,True,0,0,30,1,N-back
22,P,False,False,,True,0,0,30,1,N-back
23,F,False,False,,True,0,0,30,1,N-back
24,A,False,False,,True,0,0,30,1,N-back
25,X,True,True,0.3965719000000263,True,0,0,30,1,N-back
26,L,False,False,,True,0,0,30,1,N-back
27,H,False,False,,True,0,0,30,1,N-back
28,Q,False,False,,True,0,0,30,1,N-back
29,X,True,True,0.36800060000018675,True,0,0,30,1,N-back
0,X,True,False,,False,0,1,30,1,N-back
1,T,False,False,,True,0,1,30,1,N-back
2,O,False,False,,True,0,1,30,1,N-back
3,T,False,False,,True,0,1,30,1,N-back
4,R,False,False,,True,0,1,30,1,N-back
5,X,True,True,0.4064813999998478,True,0,1,30,1,N-back
6,C,False,False,,True,0,1,30,1,N-back
7,L,False,False,,True,0,1,30,1,N-back
8,A,False,False,,True,0,1,30,1,N-back
9,Z,False,False,,True,0,1,30,1,N-back
10,R,False,False,,True,0,1,30,1,N-back
11,W,False,False,,True,0,1,30,1,N-back
12,E,False,False,,True,0,1,30,1,N-back
13,F,False,False,,True,0,1,30,1,N-back
14,M,False,False,,True,0,1,30,1,N-back
15,M,False,False,,True,0,1,30,1,N-back
16,S,False,False,,True,0,1,30,1,N-back
17,L,False,False,,True,0,1,30,1,N-back
18,X,True,True,0.3774812000001475,True,0,1,30,1,N-back
19,X,True,True,0.4780486999998175,True,0,1,30,1,N-back
20,A,False,False,,True,0,1,30,1,N-back
21,Z,False,False,,True,0,1,30,1,N-back
22,X,True,True,0.4708149999999023,True,0,1,30,1,N-back
23,X,True,True,0.3671606000000338,True,0,1,30,1,N-back
24,X,True,True,0.36558949999994184,True,0,1,30,1,N-back
25,X,True,True,0.34110390000000734,True,0,1,30,1,N-back
26,O,False,False,,True,0,1,30,1,N-back
27,A,False,False,,True,0,1,30,1,N-back
28,X,True,True,0.48994870000001356,True,0,1,30,1,N-back
29,R,False,False,,True,0,1,30,1,N-back
0,A,False,False,,True,1,0,30,1,N-back
1,U,False,False,,True,1,0,30,1,N-back
2,G,False,False,,True,1,0,30,1,N-back
3,Z,False,False,,True,1,0,30,1,N-back
4,Z,True,False,,False,1,0,30,1,N-back
5,L,False,False,,True,1,0,30,1,N-back
6,U,False,False,,True,1,0,30,1,N-back
7,N,False,False,,True,1,0,30,1,N-back
8,P,False,False,,True,1,0,30,1,N-back
9,E,False,False,,True,1,0,30,1,N-back
10,U,False,False,,True,1,0,30,1,N-back
11,P,False,False,,True,1,0,30,1,N-back
12,L,False,False,,True,1,0,30,1,N-back
13,F,False,False,,True,1,0,30,1,N-back
14,V,False,False,,True,1,0,30,1,N-back
15,M,False,False,,True,1,0,30,1,N-back
16,P,False,False,,True,1,0,30,1,N-back
17,P,True,True,0.49877889999993386,True,1,0,30,1,N-back
18,W,False,False,,True,1,0,30,1,N-back
19,L,False,False,,True,1,0,30,1,N-back
20,X,False,False,,True,1,0,30,1,N-back
21,X,True,True,0.4472925000000032,True,1,0,30,1,N-back
22,G,False,False,,True,1,0,30,1,N-back
23,A,False,False,,True,1,0,30,1,N-back
24,T,False,False,,True,1,0,30,1,N-back
25,I,False,False,,True,1,0,30,1,N-back
26,Y,False,False,,True,1,0,30,1,N-back
27,O,False,False,,True,1,0,30,1,N-back
28,O,True,True,0.44742939999991904,True,1,0,30,1,N-back
29,J,False,False,,True,1,0,30,1,N-back
0,Y,False,False,,True,1,1,30,1,N-back
1,O,False,False,,True,1,1,30,1,N-back
2,V,False,False,,True,1,1,30,1,N-back
3,V,True,True,0.4822483000000375,True,1,1,30,1,N-back
4,V,True,True,0.4916410000000724,True,1,1,30,1,N-back
5,A,False,False,,True,1,1,30,1,N-back
6,A,True,False,,False,1,1,30,1,N-back
7,A,True,True,0.38200640000013664,True,1,1,30,1,N-back
8,A,True,True,0.42414869999993243,True,1,1,30,1,N-back
9,E,False,False,,True,1,1,30,1,N-back
10,K,False,False,,True,1,1,30,1,N-back
11,B,False,False,,True,1,1,30,1,N-back
12,M,False,False,,True,1,1,30,1,N-back
13,J,False,False,,True,1,1,30,1,N-back
14,U,False,False,,True,1,1,30,1,N-back
15,Y,False,False,,True,1,1,30,1,N-back
16,X,False,False,,True,1,1,30,1,N-back
17,M,False,False,,True,1,1,30,1,N-back
18,M,True,True,0.43191699999988487,True,1,1,30,1,N-back
19,M,True,True,0.4395414000000528,True,1,1,30,1,N-back
20,R,False,False,,True,1,1,30,1,N-back
21,Y,False,False,,True,1,1,30,1,N-back
22,Y,True,False,,False,1,1,30,1,N-back
23,Y,True,False,,False,1,1,30,1,N-back
24,X,False,False,,True,1,1,30,1,N-back
25,J,False,False,,True,1,1,30,1,N-back
26,J,True,False,,False,1,1,30,1,N-back
27,J,True,True,0.4529979999999796,True,1,1,30,1,N-back
28,C,False,False,,True,1,1,30,1,N-back
29,X,False,False,,True,1,1,30,1,N-back
0,J,False,False,,True,2,0,30,1,N-back
1,Z,False,False,,True,2,0,30,1,N-back
2,J,True,True,0.3504569999997784,True,2,0,30,1,N-back
3,S,False,False,,True,2,0,30,1,N-back
4,G,False,False,,True,2,0,30,1,N-back
5,S,True,True,0.3719032999999854,True,2,0,30,1,N-back
6,W,False,False,,True,2,0,30,1,N-back
7,S,True,False,,False,2,0,30,1,N-back
8,N,False,False,,True,2,0,30,1,N-back
9,K,False,False,,True,2,0,30,1,N-back
10,I,False,False,,True,2,0,30,1,N-back
11,Q,False,False,,True,2,0,30,1,N-back
12,D,False,False,,True,2,0,30,1,N-back
13,S,False,False,,True,2,0,30,1,N-back
14,I,False,False,,True,2,0,30,1,N-back
15,F,False,False,,True,2,0,30,1,N-back
16,P,False,False,,True,2,0,30,1,N-back
17,I,False,False,,True,2,0,30,1,N-back
18,N,False,False,,True,2,0,30,1,N-back
19,U,False,False,,True,2,0,30,1,N-back
20,C,False,False,,True,2,0,30,1,N-back
21,U,True,False,,False,2,0,30,1,N-back
22,C,True,False,,False,2,0,30,1,N-back
23,W,False,False,,True,2,0,30,1,N-back
24,T,False,False,,True,2,0,30,1,N-back
25,B,False,False,,True,2,0,30,1,N-back
26,I,False,False,,True,2,0,30,1,N-back
27,M,False,False,,True,2,0,30,1,N-back
28,I,True,True,0.28284819999998945,True,2,0,30,1,N-back
29,G,False,False,,True,2,0,30,1,N-back
0,B,False,False,,True,2,1,30,1,N-back
1,I,False,False,,True,2,1,30,1,N-back
2,B,True,True,0.3588865000001533,True,2,1,30,1,N-back
3,H,False,False,,True,2,1,30,1,N-back
4,B,True,True,0.4877118000001701,True,2,1,30,1,N-back
5,P,False,False,,True,2,1,30,1,N-back
6,P,False,False,,True,2,1,30,1,N-back
