level,n_back,block,accuracy,mean_rt,participant_id,session
block,0.0,0.0,86.66666666666667,,24,2
block,0.0,1.0,96.66666666666667,,24,2
block,1.0,0.0,90.0,,24,2
block,1.0,1.0,90.0,,24,2
block,2.0,0.0,76.66666666666667,,24,2
block,2.0,1.0,86.66666666666667,,24,2
task,0.0,all,91.66666666666666,,24,2
task,1.0,all,90.0,,24,2
task,2.0,all,81.66666666666667,,24,2
