trial,word,color,response,rt,correct,block
0,白,Red,1,0.26313329999993584,True,0
1,绿,Blue,3,0.25593910000009146,True,0
2,绿,Green,2,0.4520213999999214,True,0
3,蓝,Green,2,0.0014834999999493448,True,0
4,蓝,Blue,3,0.01953990000004069,True,0
5,蓝,Red,1,0.6914419999999382,True,0
6,绿,Blue,3,0.4146341000000575,True,0
7,蓝,Green,2,0.06795230000000174,True,0
8,白,Blue,3,0.1407286999999542,True,0
9,白,Red,1,0.04194170000005215,True,0
10,红,Green,2,0.5367813999999953,True,0
11,白,Green,2,0.05147969999995894,True,0
0,绿,Blue,3,0.2520293000000038,True,1
1,蓝,Red,1,0.03461179999999331,True,1
2,白,Green,2,0.1064773000000514,True,1
3,红,Red,1,0.5380079000000251,True,1
4,白,Red,1,0.05118270000002667,True,1
5,蓝,Red,1,0.009735900000009678,True,1
6,绿,Red,1,0.2436370000000352,True,1
7,红,Blue,3,0.24464510000007067,True,1
8,蓝,Red,1,0.14044369999999162,True,1
9,红,Green,2,0.5961023999999497,True,1
10,绿,Blue,3,0.5447110999999722,True,1
11,红,Blue,3,0.07279989999994996,True,1
0,绿,Red,1,0.16407699999990655,True,2
1,白,Green,2,0.09130909999998948,True,2
2,蓝,Blue,3,0.031380699999999706,True,2
3,白,Blue,3,0.13356169999997292,True,2
4,蓝,Blue,3,0.08077259999993203,True,2
5,绿,Red,1,0.08492090000004282,True,2
6,红,Red,1,0.0629706999999371,True,2
7,绿,Green,2,0.3037550999999894,True,2
8,红,Blue,3,0.13746230000003834,True,2
9,蓝,Green,2,0.1473964999998998,True,2
10,绿,Green,2,0.7620042999999441,True,2
11,红,Red,1,0.6299023000000261,True,2
0,蓝,Blue,3,0.2797432000000981,True,3
1,红,Red,1,0.01690710000002582,True,3
2,白,Blue,3,0.07358100000010381,True,3
3,蓝,Red,1,0.008699799999931201,True,3
4,绿,Blue,3,0.15118860000006862,True,3
5,蓝,Red,1,0.8997613999999885,True,3
6,蓝,Red,1,0.021845900000016627,True,3
7,红,Red,1,0.4048330000000533,True,3
8,绿,Blue,3,0.11673899999993864,True,3
9,绿,Green,2,0.4141849000000093,True,3
10,绿,Blue,3,0.16982399999994868,True,3
11,蓝,Green,2,0.2007458000000497,True,3
0,蓝,Red,1,0.12739460000000236,True,4
1,绿,Green,2,0.1531095999999934,True,4
2,白,Green,2,0.055963899999937894,True,4
3,白,Red,1,0.049317900000005466,True,4
4,绿,Green,2,0.3662493000000495,True,4
5,白,Blue,3,0.2796313999999711,True,4
6,蓝,Red,1,0.05980609999994613,True,4
7,红,Blue,3,0.24545899999998255,True,4
8,白,Red,1,0.1456686000000218,True,4
9,白,Blue,3,0.674617000000012,True,4
10,蓝,Green,2,0.21383130000003803,True,4
11,蓝,Blue,3,0.18600249999997231,True,4
0,绿,Red,1,0.15986499999996795,True,5
1,蓝,Red,1,0.10705189999998765,True,5
2,蓝,Green,2,0.17984239999998408,True,5
3,红,Red,1,0.09135580000008758,True,5
4,绿,Green,2,0.3993965999999318,True,5
5,白,Blue,3,0.3102019000000382,True,5
6,绿,Green,2,0.20784219999995912,True,5
7,绿,Blue,3,0.4418648000000758,True,5
8,绿,Blue,3,0.45917389999999614,True,5
9,白,Green,2,0.027951500000085616,True,5
10,红,Red,1,0.6462798000000021,True,5
11,红,Blue,3,0.1373278000000937,True,5
0,红,Blue,3,0.40775059999998575,True,6
1,白,Green,2,0.0023039000000153464,True,6
2,蓝,Blue,3,0.05379770000001827,True,6
3,蓝,Red,1,0.052923200000009274,True,6
4,绿,Blue,3,0.148135600000046,True,6
5,绿,Blue,3,0.3129236999999421,True,6
6,绿,Green,2,0.023085999999921114,True,6
7,绿,Blue,3,0.20246890000009898,True,6
8,绿,Green,2,0.27993719999994937,True,6
9,白,Blue,3,0.21433759999990798,True,6
10,红,Blue,3,0.1752992000000404,True,6
11,绿,Blue,3,0.6524345999999923,True,6
0,红,Blue,3,0.14014400000007754,True,7
1,白,Green,2,0.5222272000000885,True,7
2,蓝,Red,1,0.37891159999992396,True,7
3,蓝,Blue,3,0.46228740000003654,True,7
4,蓝,Green,2,0.21556540000005953,True,7
5,白,Blue,3,0.2671877999999879,True,7
6,蓝,Red,1,0.07095640000000003,True,7
7,红,Red,1,0.13550689999999577,True,7
8,红,Blue,3,0.11648159999992913,True,7
9,蓝,Blue,3,0.1542328999998972,True,7
10,蓝,Red,1,0.1922152999999298,True,7
11,绿,Red,1,0.26918399999999565,True,7
