trial,word,color,response,rt,correct,block
0,绿,Blue,3,0.5381964000007429,True,0
1,红,Green,2,0.23681220000071335,True,0
2,红,Blue,3,0.20834409999952186,True,0
3,白,Red,1,0.1633774000001722,True,0
4,蓝,Green,2,0.3509144000017841,True,0
5,红,Blue,3,0.1462041999984649,True,0
6,蓝,Red,1,0.12664800000129617,True,0
7,绿,Blue,3,0.11780820000058156,True,0
8,蓝,Green,2,0.059442899997520726,True,0
9,蓝,Green,2,0.014036299999133917,True,0
10,绿,Red,1,0.12883380000130273,True,0
11,绿,Red,1,0.05195760000060545,True,0
0,白,Green,2,0.4335457999986829,True,1
1,红,Green,2,0.11585390000254847,True,1
2,红,Green,2,1.3001571999993757,True,1
3,蓝,Red,1,0.24062720000074478,True,1
4,蓝,Red,1,0.024425499999779277,True,1
5,绿,Blue,3,0.386868500001583,True,1
6,绿,Green,2,0.09727630000270437,True,1
7,红,Red,1,0.0734498000019812,True,1
8,绿,Red,1,0.22344320000047446,True,1
9,白,Blue,3,0.13078119999772753,True,1
10,绿,Blue,3,0.004015900001832051,True,1
11,绿,Green,2,0.042131500002142275,True,1
0,绿,Red,1,0.18323360000067623,True,2
1,蓝,Red,1,0.03985389999797917,True,2
2,白,Red,1,1.0355966000024637,True,2
3,白,Blue,3,0.30817779999779304,True,2
4,白,Red,1,0.13740239999970072,True,2
5,白,Blue,3,0.14847809999992023,True,2
6,蓝,Green,2,0.04003809999994701,True,2
7,红,Green,2,0.08143209999980172,True,2
8,白,Red,1,1.6948341999996046,True,2
9,绿,Green,2,0.6603007999983674,True,2
10,绿,Red,1,0.07372300000133691,True,2
11,绿,Blue,3,0.14958130000013625,True,2
0,红,Blue,3,0.36721200000101817,True,3
1,白,Red,1,0.20873170000049868,True,3
2,蓝,Red,1,0.02186040000015055,True,3
3,绿,Green,2,0.11488290000124834,True,3
4,绿,Green,2,1.1554088000011689,True,3
5,绿,Red,1,0.13535870000123396,True,3
6,蓝,Blue,3,0.12071289999948931,True,3
7,白,Green,2,0.2575347999991209,True,3
8,红,Green,2,0.010261700001137797,True,3
9,蓝,Blue,3,0.1242324999984703,True,3
10,白,Red,1,0.03685570000016014,True,3
11,白,Red,1,0.01540019999811193,True,3
0,绿,Green,2,0.34338730000308715,True,4
1,白,Green,2,0.8400623999987147,True,4
2,绿,Blue,3,0.025898799998685718,True,4
3,蓝,Green,2,0.1716445999991265,True,4
4,绿,Red,1,0.1440997999998217,True,4
5,蓝,Red,1,0.22097289999874192,True,4
6,蓝,Blue,3,0.253872199999023,True,4
7,白,Blue,3,0.05676140000286978,True,4
8,红,Green,2,0.11291220000202884,True,4
9,红,Green,2,0.05215669999961392,True,4
10,绿,Green,2,0.0816015000018524,True,4
11,红,Green,2,0.09388029999900027,True,4
0,红,Green,2,0.11012719999780529,True,5
1,红,Blue,3,0.2125397999989218,True,5
2,白,Red,1,0.002376600001298357,True,5
3,蓝,Green,2,0.4353679000014381,True,5
4,白,Blue,3,0.10621430000173859,True,5
5,绿,Green,2,0.13416919999872334,True,5
6,绿,Green,2,0.08333420000053593,True,5
7,绿,Blue,3,0.057299699998111464,True,5
8,蓝,Red,1,0.03161240000190446,True,5
9,白,Green,2,0.4957206999970367,True,5
10,蓝,Green,2,0.20055780000257073,True,5
11,蓝,Blue,3,0.20884689999729744,True,5
0,红,Green,2,0.2750475000029837,True,6
1,蓝,Green,2,0.8158956000006583,True,6
2,蓝,Green,2,1.536868899998808,True,6
3,绿,Green,2,0.03041730000040843,True,6
4,绿,Green,2,1.4028760000001057,True,6
5,白,Red,1,0.020915900000545662,True,6
6,红,Red,1,1.6202316000017163,True,6
7,绿,Green,2,0.15379509999911534,True,6
8,红,Red,1,0.1941380999996909,True,6
9,蓝,Blue,3,0.1087666999992507,True,6
10,蓝,Blue,3,0.08187489999909303,True,6
11,蓝,Green,2,0.15852020000238554,True,6
0,红,Green,2,0.23655520000102115,True,7
1,蓝,Blue,3,0.12002529999881517,True,7
2,绿,Green,2,0.013812499997584382,True,7
3,绿,Green,2,0.8405692999986059,True,7
4,蓝,Red,1,0.12380299999858835,True,7
5,红,Red,1,0.45881159999771626,True,7
6,红,Green,2,0.15474470000117435,True,7
7,红,Blue,3,0.11268010000276263,True,7
8,红,Green,2,0.0603144999986398,True,7
9,绿,Blue,3,0.15216470000086701,True,7
10,红,Blue,1,0.19810829999914858,False,7
11,蓝,Green,2,0.4766143999986525,True,7
