trial,stimulus,target,response,rt,correct,n_back,block,participant_id,session,task
0,Z,False,False,,True,0,0,104,2,N-back
1,C,False,False,,True,0,0,104,2,N-back
2,V,False,False,,True,0,0,104,2,N-back
3,Q,False,False,,True,0,0,104,2,N-back
4,B,False,False,,True,0,0,104,2,N-back
5,L,False,False,,True,0,0,104,2,N-back
6,P,False,False,,True,0,0,104,2,N-back
7,D,False,False,,True,0,0,104,2,N-back
8,D,False,False,,True,0,0,104,2,N-back
9,F,False,False,,True,0,0,104,2,N-back
10,A,False,False,,True,0,0,104,2,N-back
11,X,True,True,0.3876720000989735,True,0,0,104,2,N-back
12,R,False,False,,True,0,0,104,2,N-back
13,X,True,True,0.3829278997145593,True,0,0,104,2,N-back
14,A,False,False,,True,0,0,104,2,N-back
15,X,True,True,0.45706789987161756,True,0,0,104,2,N-back
16,O,False,False,,True,0,0,104,2,N-back
17,R,False,False,,True,0,0,104,2,N-back
18,Q,False,False,,True,0,0,104,2,N-back
19,Z,False,False,,True,0,0,104,2,N-back
20,E,False,False,,True,0,0,104,2,N-back
21,W,False,False,,True,0,0,104,2,N-back
22,B,False,False,,True,0,0,104,2,N-back
23,V,False,False,,True,0,0,104,2,N-back
24,K,False,False,,True,0,0,104,2,N-back
25,Z,False,False,,True,0,0,104,2,N-back
26,J,False,False,,True,0,0,104,2,N-back
27,J,False,False,,True,0,0,104,2,N-back
28,P,False,False,,True,0,0,104,2,N-back
29,O,False,False,,True,0,0,104,2,N-back
0,X,True,True,0.48683289997279644,True,0,1,104,2,N-back
1,T,False,False,,True,0,1,104,2,N-back
2,R,False,False,,True,0,1,104,2,N-back
3,E,False,False,,True,0,1,104,2,N-back
4,R,False,False,,True,0,1,104,2,N-back
5,V,False,False,,True,0,1,104,2,N-back
6,R,False,False,,True,0,1,104,2,N-back
7,I,False,False,,True,0,1,104,2,N-back
8,J,False,False,,True,0,1,104,2,N-back
9,W,False,False,,True,0,1,104,2,N-back
10,X,True,False,,False,0,1,104,2,N-back
11,O,False,False,,True,0,1,104,2,N-back
12,P,False,False,,True,0,1,104,2,N-back
13,H,False,False,,True,0,1,104,2,N-back
14,U,False,False,,True,0,1,104,2,N-back
15,X,True,False,,False,0,1,104,2,N-back
