trial,word,color,response,rt,correct,block
0,白,Green,2,0.3857904999999846,True,0
2,白,Blue,3,0.06683389999989231,True,0
3,白,Green,2,0.1580177000000731,True,0
4,白,Red,1,0.02034219999995912,True,0
5,红,Blue,3,0.6456362999997509,True,0
6,绿,Green,2,0.25652919999993173,True,0
7,红,Red,1,0.15198400000008405,True,0
8,绿,Blue,2,0.6346499000001131,False,0
9,绿,Red,1,0.3683133999998063,True,0
10,红,Red,1,0.4134455000003072,True,0
11,绿,Green,2,0.32579489999989164,True,0
0,白,Red,1,0.12345360000017536,True,1
1,蓝,Blue,3,0.17984569999998712,True,1
2,红,Blue,3,0.6950299999998606,True,1
3,蓝,Blue,3,0.04029819999959727,True,1
4,绿,Blue,3,0.38639610000018365,True,1
5,白,Blue,3,0.07948260000011942,True,1
6,白,Blue,3,0.41653889999997773,True,1
7,绿,Green,2,0.19174329999987094,True,1
8,绿,Red,1,0.07370579999997062,True,1
9,蓝,Green,2,0.08077509999975518,True,1
10,红,Blue,3,1.2657984000002216,True,1
11,绿,Green,2,0.3781882999996924,True,1
0,绿,Red,1,0.11619179999979679,True,2
1,绿,Red,1,1.2379187999999886,True,2
2,蓝,Red,1,0.0492804000000433,True,2
3,蓝,Green,2,0.3839410000000498,True,2
4,红,Green,2,0.004704899999978807,True,2
5,红,Red,1,0.08409170000004451,True,2
6,白,Red,1,0.0888691000000108,True,2
7,白,Green,2,0.181041699999696,True,2
8,蓝,Blue,3,0.12046319999990374,True,2
9,白,Blue,3,0.4761794999999438,True,2
10,红,Blue,3,0.23963460000004488,True,2
11,蓝,Red,1,0.2872714000000087,True,2
0,白,Red,1,0.1455844000001889,True,3
1,蓝,Green,2,0.20624379999981102,True,3
2,绿,Blue,3,0.2061082999998689,True,3
3,蓝,Blue,3,0.09544540000024426,True,3
4,白,Blue,3,0.006422299999940151,True,3
5,绿,Blue,3,0.14358720000018366,True,3
6,绿,Green,2,0.12458629999991899,True,3
7,红,Red,1,1.055007100000239,True,3
8,红,Green,2,0.08015999999997803,True,3
9,蓝,Green,2,0.161083200000121,True,3
10,白,Green,2,0.4039099999999962,True,3
11,白,Green,2,0.6567141999998967,True,3
0,蓝,Red,1,0.12005859999999302,True,4
1,蓝,Blue,3,0.18239149999999427,True,4
2,蓝,Red,2,0.2714992999999595,False,4
3,红,Blue,1,1.614053999999669,False,4
4,白,Red,1,0.2622886999997718,True,4
5,红,Green,2,0.37413010000000213,True,4
6,蓝,Green,2,0.25415309999971214,True,4
7,白,Green,2,0.29273620000003575,True,4
8,白,Red,1,0.02874759999986054,True,4
9,蓝,Green,2,0.09257340000021941,True,4
10,蓝,Red,1,0.2707381999998688,True,4
11,红,Blue,3,0.47914429999991626,True,4
0,绿,Green,2,0.6199022000000696,True,5
1,绿,Blue,3,0.47378029999981663,True,5
2,白,Red,1,0.1020872999997664,True,5
3,红,Red,1,0.021033299999999144,True,5
4,白,Blue,3,0.8824141000000054,True,5
5,绿,Blue,3,0.45720600000004197,True,5
6,白,Blue,3,0.07691020000038407,True,5
7,蓝,Red,1,0.1725056999998742,True,5
8,蓝,Red,1,0.10389209999993909,True,5
9,红,Blue,3,0.4223336999998537,True,5
10,蓝,Green,2,0.02235919999975522,True,5
11,绿,Red,1,0.23521949999985736,True,5
0,红,Red,1,0.09334050000006755,True,6
1,红,Green,2,0.2086677000002055,True,6
2,红,Blue,3,0.16928250000000844,True,6
3,绿,Green,2,0.19611059999988356,True,6
4,绿,Green,2,0.07707330000039292,True,6
5,白,Blue,3,0.34395790000007764,True,6
6,绿,Green,2,0.30750029999990147,True,6
7,红,Blue,3,0.06906960000014806,True,6
8,蓝,Red,1,0.12901010000041424,True,6
9,绿,Blue,2,0.46371499999986554,False,6
10,蓝,Red,1,0.22058190000007016,True,6
11,绿,Green,2,0.09029419999978927,True,6
0,绿,Green,2,0.2028682000000117,True,7
1,绿,Green,2,0.31591430000025866,True,7
2,绿,Blue,3,0.6317240999997011,True,7
3,绿,Green,2,0.42807260000017777,True,7
4,白,Blue,3,0.49579979999998613,True,7
5,蓝,Red,1,0.5932453000000351,True,7
6,白,Green,2,0.308302200000071,True,7
7,蓝,Green,2,0.21461589999989883,True,7
8,蓝,Red,1,0.11530059999995501,True,7
9,白,Blue,3,0.4141554000002543,True,7
10,红,Green,2,0.3682733000000553,True,7
11,蓝,Red,1,0.4234839999999167,True,7
