trial,word,color,response,rt,correct,block
0,红,Blue,3,0.5056910000002972,True,0
1,红,Red,1,0.8902541999996174,True,0
2,白,Red,1,0.07179970000015601,True,0
3,蓝,Green,2,0.2154817999999068,True,0
4,绿,Red,1,0.4481500000001688,True,0
5,白,Green,2,0.2523424000000887,True,0
6,红,Blue,3,0.06329550000009476,True,0
7,红,Green,2,0.22153900000012072,True,0
8,蓝,Blue,3,0.03329200000007404,True,0
9,白,Green,2,0.20929729999988922,True,0
10,绿,Green,2,0.15853289999995468,True,0
11,白,Blue,3,0.30717749999985244,True,0
0,红,Red,1,0.13979210000070452,True,1
1,蓝,Blue,3,0.07551719999992201,True,1
2,白,Red,1,0.10812029999942752,True,1
3,白,Red,1,0.5351814000005106,True,1
4,蓝,Green,2,0.06048150000060559,True,1
5,蓝,Red,1,0.24924900000041816,True,1
6,白,Blue,3,0.2861290000000736,True,1
7,蓝,Blue,3,0.2082767000001695,True,1
8,绿,Blue,3,0.2170444999992469,True,1
9,红,Green,2,0.07882949999930133,True,1
10,红,Green,2,0.5095049999999901,True,1
11,绿,Blue,3,0.15448970000034024,True,1
0,绿,Green,2,0.24275029999989783,True,2
1,白,Red,1,0.044548800000484334,True,2
2,红,Blue,3,0.18075580000004265,True,2
3,绿,Red,1,0.27768680000008317,True,2
4,白,Blue,3,0.5589480000007825,True,2
5,红,Green,2,0.50880750000033,True,2
6,红,Blue,3,0.29823379999925237,True,2
7,白,Red,1,0.009414699999979348,True,2
8,红,Blue,3,0.024720200000047043,True,2
9,白,Green,2,0.10276470000007976,True,2
10,绿,Red,1,0.0064794999998412095,True,2
11,白,Green,2,0.2680919999993421,True,2
0,绿,Red,1,0.32405239999934565,True,3
1,蓝,Red,1,0.09751239999968675,True,3
2,白,Blue,3,0.20999829999982467,True,3
3,红,Red,1,0.3337735999994038,True,3
4,白,Green,2,0.5077854000001025,True,3
5,白,Red,1,0.08045899999979156,True,3
6,绿,Red,1,0.47821250000015425,True,3
7,白,Blue,3,0.30419480000000476,True,3
8,红,Green,2,0.4331968999995297,True,3
9,蓝,Green,2,0.07236730000022362,True,3
10,红,Red,1,0.11239519999980985,True,3
11,红,Blue,3,0.27579879999939294,True,3
0,蓝,Red,1,0.2004172999995717,True,4
1,白,Blue,3,0.1774455000004309,True,4
2,红,Blue,3,0.6793525000002774,True,4
3,白,Red,1,0.15292589999990014,True,4
4,蓝,Blue,3,0.1136025999994672,True,4
5,红,Blue,3,0.4592679000006683,True,4
6,绿,Blue,3,0.4193937999998525,True,4
7,红,Blue,3,0.4214844999996785,True,4
8,红,Blue,3,0.17141220000030444,True,4
9,绿,Blue,3,0.3331484999998793,True,4
10,白,Green,2,0.16804140000022016,True,4
11,白,Red,1,0.17382120000002033,True,4
0,白,Red,1,0.16756160000022646,True,5
1,白,Red,1,0.44238299999960873,True,5
2,红,Blue,3,0.23582119999991846,True,5
3,绿,Red,1,0.3877616999998281,True,5
4,绿,Green,2,0.13325720000011643,True,5
5,红,Green,2,0.13048090000029333,True,5
6,绿,Blue,3,0.12248230000022886,True,5
7,绿,Blue,3,0.09252780000042549,True,5
8,白,Green,2,0.15049889999954758,True,5
9,红,Red,1,0.03310739999960788,True,5
10,蓝,Red,1,0.09037130000069737,True,5
11,绿,Red,1,0.037550500000179454,True,5
0,白,Green,2,0.24772639999991952,True,6
1,绿,Blue,3,0.1067259000001286,True,6
2,蓝,Blue,3,0.03247970000029454,True,6
3,白,Blue,3,0.08408349999990605,True,6
4,绿,Blue,3,0.3280275999995865,True,6
5,绿,Blue,3,0.36713500000041677,True,6
6,红,Green,2,0.15658670000084385,True,6
7,红,Green,2,0.11004369999955088,True,6
8,蓝,Red,1,0.028301500000452506,True,6
9,蓝,Green,2,0.007177600000431994,True,6
10,白,Red,1,0.051272400000016205,True,6
11,绿,Green,2,0.11057340000024851,True,6
0,绿,Red,1,0.11170859999947425,True,7
1,白,Red,1,0.01136670000050799,True,7
2,蓝,Red,1,0.4319295000004786,True,7
3,红,Green,2,0.012807600000087405,True,7
4,白,Green,2,0.11471139999957813,True,7
5,绿,Green,2,0.4297710000000734,True,7
6,白,Red,1,0.11379870000018855,True,7
7,白,Red,1,0.039576799999849754,True,7
8,白,Green,2,0.18543940000017756,True,7
9,绿,Red,1,0.02797759999975824,True,7
10,蓝,Blue,3,0.11505450000004203,True,7
11,绿,Green,2,0.04278939999949216,True,7
