trial,stimulus,target,response,rt,correct,n_back,block,participant_id,session,task
0,X,True,False,,False,0,0,5,1,N-back
1,K,False,False,,True,0,0,5,1,N-back
2,V,False,False,,True,0,0,5,1,N-back
3,L,False,False,,True,0,0,5,1,N-back
4,X,True,True,0.33731889999990017,True,0,0,5,1,N-back
5,V,False,False,,True,0,0,5,1,N-back
6,J,False,False,,True,0,0,5,1,N-back
7,V,False,False,,True,0,0,5,1,N-back
8,C,False,False,,True,0,0,5,1,N-back
9,N,False,False,,True,0,0,5,1,N-back
10,L,False,False,,True,0,0,5,1,N-back
11,E,False,False,,True,0,0,5,1,N-back
12,T,False,False,,True,0,0,5,1,N-back
13,X,True,True,0.45001830000001064,True,0,0,5,1,N-back
14,D,False,False,,True,0,0,5,1,N-back
15,J,False,False,,True,0,0,5,1,N-back
16,O,False,False,,True,0,0,5,1,N-back
17,O,False,False,,True,0,0,5,1,N-back
18,X,True,True,0.30984189999981027,True,0,0,5,1,N-back
19,Q,False,False,,True,0,0,5,1,N-back
20,E,False,False,,True,0,0,5,1,N-back
21,X,True,True,0.4269398999999794,True,0,0,5,1,N-back
22,I,False,False,,True,0,0,5,1,N-back
23,T,False,False,,True,0,0,5,1,N-back
24,X,True,True,0.3043069000000287,True,0,0,5,1,N-back
25,X,True,False,,False,0,0,5,1,N-back
26,U,False,False,,True,0,0,5,1,N-back
27,D,False,False,,True,0,0,5,1,N-back
28,X,True,True,0.36379589999978634,True,0,0,5,1,N-back
29,X,True,True,0.44700220000004265,True,0,0,5,1,N-back
0,M,False,False,,True,0,1,5,1,N-back
1,X,True,True,0.47278849999975137,True,0,1,5,1,N-back
2,X,True,False,,False,0,1,5,1,N-back
3,E,False,False,,True,0,1,5,1,N-back
4,F,False,False,,True,0,1,5,1,N-back
5,W,False,False,,True,0,1,5,1,N-back
6,M,False,False,,True,0,1,5,1,N-back
7,E,False,False,,True,0,1,5,1,N-back
8,C,False,False,,True,0,1,5,1,N-back
9,L,False,False,,True,0,1,5,1,N-back
10,Q,False,False,,True,0,1,5,1,N-back
11,U,False,False,,True,0,1,5,1,N-back
12,X,True,True,0.34981429999970715,True,0,1,5,1,N-back
13,X,True,False,,False,0,1,5,1,N-back
14,P,False,False,,True,0,1,5,1,N-back
15,P,False,False,,True,0,1,5,1,N-back
16,U,False,False,,True,0,1,5,1,N-back
17,C,False,False,,True,0,1,5,1,N-back
18,Y,False,False,,True,0,1,5,1,N-back
19,J,False,False,,True,0,1,5,1,N-back
20,F,False,False,,True,0,1,5,1,N-back
21,N,False,False,,True,0,1,5,1,N-back
22,X,True,True,0.38404669999999896,True,0,1,5,1,N-back
23,X,True,False,,False,0,1,5,1,N-back
24,R,False,False,,True,0,1,5,1,N-back
25,B,False,False,,True,0,1,5,1,N-back
26,G,False,False,,True,0,1,5,1,N-back
27,X,True,True,0.36855689999993047,True,0,1,5,1,N-back
28,V,False,False,,True,0,1,5,1,N-back
29,Z,False,False,,True,0,1,5,1,N-back
0,L,False,False,,True,1,0,5,1,N-back
1,Q,False,False,,True,1,0,5,1,N-back
2,U,False,False,,True,1,0,5,1,N-back
3,U,True,False,,False,1,0,5,1,N-back
4,U,True,False,,False,1,0,5,1,N-back
5,R,False,False,,True,1,0,5,1,N-back
6,R,True,False,,False,1,0,5,1,N-back
7,X,False,False,,True,1,0,5,1,N-back
8,C,False,False,,True,1,0,5,1,N-back
9,W,False,False,,True,1,0,5,1,N-back
10,Y,False,False,,True,1,0,5,1,N-back
11,S,False,False,,True,1,0,5,1,N-back
12,S,True,True,0.46616439999979775,True,1,0,5,1,N-back
13,P,False,False,,True,1,0,5,1,N-back
14,Q,False,False,,True,1,0,5,1,N-back
15,L,False,False,,True,1,0,5,1,N-back
16,L,True,True,0.4311294999997699,True,1,0,5,1,N-back
17,G,False,False,,True,1,0,5,1,N-back
18,Q,False,False,,True,1,0,5,1,N-back
19,H,False,False,,True,1,0,5,1,N-back
20,M,False,False,,True,1,0,5,1,N-back
21,Q,False,False,,True,1,0,5,1,N-back
22,Q,True,True,0.3645939999996699,True,1,0,5,1,N-back
23,Q,True,True,0.3498547999997754,True,1,0,5,1,N-back
24,T,False,False,,True,1,0,5,1,N-back
25,A,False,False,,True,1,0,5,1,N-back
26,N,False,False,,True,1,0,5,1,N-back
27,E,False,False,,True,1,0,5,1,N-back
28,E,True,True,0.35742100000015853,True,1,0,5,1,N-back
29,K,False,False,,True,1,0,5,1,N-back
0,B,False,False,,True,1,1,5,1,N-back
1,A,False,False,,True,1,1,5,1,N-back
2,K,False,False,,True,1,1,5,1,N-back
3,M,False,False,,True,1,1,5,1,N-back
4,N,False,False,,True,1,1,5,1,N-back
5,D,False,False,,True,1,1,5,1,N-back
6,D,True,True,0.32211640000014086,True,1,1,5,1,N-back
7,A,False,False,,True,1,1,5,1,N-back
8,K,False,False,,True,1,1,5,1,N-back
9,Q,False,False,,True,1,1,5,1,N-back
10,R,False,False,,True,1,1,5,1,N-back
11,S,False,False,,True,1,1,5,1,N-back
12,R,False,False,,True,1,1,5,1,N-back
13,G,False,False,,True,1,1,5,1,N-back
14,G,True,True,0.4526907999998002,True,1,1,5,1,N-back
15,I,False,False,,True,1,1,5,1,N-back
16,M,False,False,,True,1,1,5,1,N-back
17,M,True,True,0.47927240000035454,True,1,1,5,1,N-back
18,M,True,True,0.3710475000002589,True,1,1,5,1,N-back
19,S,False,False,,True,1,1,5,1,N-back
20,S,True,False,,False,1,1,5,1,N-back
21,S,True,False,,False,1,1,5,1,N-back
22,Y,False,False,,True,1,1,5,1,N-back
23,N,False,False,,True,1,1,5,1,N-back
24,G,False,False,,True,1,1,5,1,N-back
25,G,True,False,,False,1,1,5,1,N-back
26,P,False,False,,True,1,1,5,1,N-back
27,P,True,True,0.32202219999999215,True,1,1,5,1,N-back
28,O,False,False,,True,1,1,5,1,N-back
29,A,False,False,,True,1,1,5,1,N-back
0,N,False,False,,True,2,0,5,1,N-back
1,R,False,False,,True,2,0,5,1,N-back
2,F,False,False,,True,2,0,5,1,N-back
3,R,True,True,0.3210291000000325,True,2,0,5,1,N-back
4,E,False,False,,True,2,0,5,1,N-back
5,A,False,False,,True,2,0,5,1,N-back
6,M,False,False,,True,2,0,5,1,N-back
7,I,False,False,,True,2,0,5,1,N-back
8,L,False,False,,True,2,0,5,1,N-back
9,L,False,True,0.47329020000006494,False,2,0,5,1,N-back
10,L,True,False,,False,2,0,5,1,N-back
11,Y,False,False,,True,2,0,5,1,N-back
12,B,False,False,,True,2,0,5,1,N-back
13,F,False,False,,True,2,0,5,1,N-back
14,H,False,False,,True,2,0,5,1,N-back
15,H,False,False,,True,2,0,5,1,N-back
16,B,False,False,,True,2,0,5,1,N-back
17,F,False,False,,True,2,0,5,1,N-back
18,G,False,False,,True,2,0,5,1,N-back
19,F,True,False,,False,2,0,5,1,N-back
