trial,stimulus,target,response,rt,correct,n_back,block,participant_id,session,task
0,D,False,False,,True,0,0,21,2,N-back
1,M,False,False,,True,0,0,21,2,N-back
2,X,True,True,0.3595352999982424,True,0,0,21,2,N-back
3,X,True,True,0.4872021999908611,True,0,0,21,2,N-back
4,H,False,False,,True,0,0,21,2,N-back
5,S,False,False,,True,0,0,21,2,N-back
6,B,False,False,,True,0,0,21,2,N-back
7,A,False,False,,True,0,0,21,2,N-back
8,R,False,False,,True,0,0,21,2,N-back
9,C,False,False,,True,0,0,21,2,N-back
10,O,False,False,,True,0,0,21,2,N-back
11,X,True,True,0.3973931999935303,True,0,0,21,2,N-back
12,Q,False,False,,True,0,0,21,2,N-back
13,Y,False,False,,True,0,0,21,2,N-back
14,A,False,False,,True,0,0,21,2,N-back
15,L,False,False,,True,0,0,21,2,N-back
16,J,False,False,,True,0,0,21,2,N-back
17,D,False,False,,True,0,0,21,2,N-back
18,F,False,False,,True,0,0,21,2,N-back
19,X,True,True,0.3640440999879502,True,0,0,21,2,N-back
20,H,False,False,,True,0,0,21,2,N-back
21,X,True,True,0.41817770000488963,True,0,0,21,2,N-back
22,C,False,False,,True,0,0,21,2,N-back
23,X,True,True,0.3341828999982681,True,0,0,21,2,N-back
24,X,True,True,0.3482283000048483,True,0,0,21,2,N-back
25,X,True,True,0.31543149999924935,True,0,0,21,2,N-back
26,S,False,False,,True,0,0,21,2,N-back
27,L,False,False,,True,0,0,21,2,N-back
28,X,True,True,0.3602838999941014,True,0,0,21,2,N-back
29,X,True,True,0.34622890000173356,True,0,0,21,2,N-back
0,F,False,False,,True,0,1,21,2,N-back
1,X,True,True,0.440585899996222,True,0,1,21,2,N-back
2,B,False,False,,True,0,1,21,2,N-back
3,Z,False,False,,True,0,1,21,2,N-back
4,X,True,True,0.3454741000023205,True,0,1,21,2,N-back
5,N,False,False,,True,0,1,21,2,N-back
6,G,False,False,,True,0,1,21,2,N-back
7,X,True,True,0.31008720000681933,True,0,1,21,2,N-back
8,H,False,False,,True,0,1,21,2,N-back
9,Y,False,False,,True,0,1,21,2,N-back
10,L,False,False,,True,0,1,21,2,N-back
11,I,False,False,,True,0,1,21,2,N-back
12,W,False,False,,True,0,1,21,2,N-back
13,K,False,False,,True,0,1,21,2,N-back
14,G,False,False,,True,0,1,21,2,N-back
15,I,False,False,,True,0,1,21,2,N-back
16,J,False,False,,True,0,1,21,2,N-back
17,K,False,False,,True,0,1,21,2,N-back
18,F,False,False,,True,0,1,21,2,N-back
19,X,True,True,0.349969200004125,True,0,1,21,2,N-back
