trial,word,color,response,rt,correct,block
0,绿,Red,1,0.09159779991023242,True,0
1,蓝,Green,2,0.31322499993257225,True,0
2,红,Red,1,0.03877820004709065,True,0
3,红,Blue,3,0.16586910001933575,True,0
4,蓝,Red,1,0.1392120998352766,True,0
5,蓝,Red,1,0.1256065999623388,True,0
6,白,Green,2,0.2056458001025021,True,0
7,蓝,Blue,3,0.002637699944898486,True,0
8,红,Red,1,0.13064570003189147,True,0
9,白,Blue,3,0.15892990003339946,True,0
10,红,Red,1,0.14663200010545552,True,0
11,白,Red,1,0.15252160001546144,True,0
0,绿,Blue,3,0.32751179998740554,True,1
1,绿,Red,1,0.029542499920353293,True,1
2,蓝,Red,1,0.8651962999720126,True,1
3,红,Green,2,0.21368180005811155,True,1
4,红,Green,2,0.10092300013639033,True,1
5,蓝,Red,1,0.05786049994640052,True,1
6,绿,Green,2,0.13173919986002147,True,1
7,白,Green,2,0.07630779989995062,True,1
8,红,Green,2,0.05764879984781146,True,1
9,蓝,Blue,3,1.411759699927643,True,1
10,蓝,Blue,3,0.43959510000422597,True,1
0,绿,Red,1,0.1937218001112342,True,2
1,蓝,Blue,3,0.020369499921798706,True,2
2,红,Green,2,0.14281079987995327,True,2
3,绿,Red,1,0.11155380005948246,True,2
4,蓝,Blue,3,0.017720500007271767,True,2
5,红,Blue,3,0.17184950015507638,True,2
6,蓝,Green,2,0.15965760010294616,True,2
7,红,Blue,3,0.07798080006614327,True,2
8,蓝,Green,2,0.5830157999880612,True,2
9,白,Green,2,0.13663410022854805,True,2
10,蓝,Red,1,0.48929719999432564,True,2
11,红,Red,1,1.1437198999337852,True,2
0,绿,Red,1,0.9259545998647809,True,3
1,绿,Red,1,0.7199041999410838,True,3
2,红,Red,1,0.15171030000783503,True,3
3,绿,Red,1,0.4350566999055445,True,3
4,蓝,Red,1,0.06139599997550249,True,3
5,绿,Red,1,0.41902539995498955,True,3
6,绿,Blue,3,0.08690889994613826,True,3
7,蓝,Blue,3,0.16769549995660782,True,3
8,蓝,Blue,3,0.1169575999956578,True,3
9,蓝,Green,2,0.01434769993647933,True,3
10,红,Red,1,0.162360800197348,True,3
11,红,Green,2,0.062438700115308166,True,3
0,红,Green,2,0.15605609980411828,True,4
1,蓝,Red,1,0.07146280002780259,True,4
2,绿,Blue,3,0.041749099968001246,True,4
3,蓝,Green,2,0.10496710008010268,True,4
4,白,Red,1,0.015204800060018897,True,4
5,红,Green,2,0.18224969995208085,True,4
6,白,Red,1,0.15412550000473857,True,4
7,绿,Blue,3,0.05515599995851517,True,4
8,白,Blue,3,0.1837239998858422,True,4
9,蓝,Green,2,0.15103990002535284,True,4
10,白,Blue,3,0.09564600000157952,True,4
11,绿,Red,1,0.15859450004063547,True,4
0,红,Blue,3,0.671610499965027,True,5
1,白,Blue,3,0.2311073001474142,True,5
2,白,Red,1,0.2496070999186486,True,5
3,蓝,Red,1,0.15798769984394312,True,5
4,红,Green,2,0.9831753999460489,True,5
5,绿,Blue,3,0.07529320009052753,True,5
6,蓝,Blue,3,0.22640389995649457,True,5
7,绿,Red,1,0.15112460008822381,True,5
8,白,Blue,3,0.18539490015245974,True,5
9,蓝,Blue,3,0.024619200034067035,True,5
10,红,Blue,3,0.9971838998608291,True,5
11,白,Red,1,0.23083150014281273,True,5
0,白,Blue,3,0.33295290009118617,True,6
1,红,Green,2,0.24788569984957576,True,6
2,白,Red,1,0.24673380004242063,True,6
3,蓝,Blue,3,0.7195733000990003,True,6
4,白,Blue,3,0.05029179994016886,True,6
5,白,Green,2,0.575934800086543,True,6
6,绿,Green,2,0.24183530011214316,True,6
7,白,Green,2,0.13044139998964965,True,6
8,白,Blue,3,0.04096470004878938,True,6
9,红,Green,2,0.01952729979529977,True,6
10,蓝,Green,2,0.6904937999788672,True,6
11,白,Green,2,0.04444069997407496,True,6
0,蓝,Red,1,0.15843249997124076,True,7
1,白,Blue,3,0.18767810007557273,True,7
2,红,Blue,3,0.005745699862018228,True,7
3,红,Red,1,0.18169309990480542,True,7
4,蓝,Red,1,0.06598299997858703,True,7
5,红,Red,1,0.16227029985748231,True,7
6,白,Red,1,0.6185440998524427,True,7
7,蓝,Blue,3,0.06046859989874065,True,7
8,白,Blue,3,0.5927120000123978,True,7
9,红,Blue,3,0.05595599999651313,True,7
10,蓝,Blue,3,0.8360110998619348,True,7
11,蓝,Red,1,0.05651669995859265,True,7
