level,block,正确率,平均反应时,一致条件正确率,不一致条件正确率,中性词正确率,一致条件反应时,不一致条件反应时,中性词反应时,participant_id,session
block,1,100.0,389.3230333342217,,100.0,,,389.3230333342217,,23,1
block,2,100.0,194.92775833593137,,100.0,,,194.92775833593137,,23,1
block,3,100.0,427.1529166653636,,100.0,,,427.1529166653636,,23,1
block,4,100.0,173.46615833351584,,100.0,,,173.46615833351584,,23,1
block,5,100.0,301.0265916636854,,100.0,,,301.0265916636854,,23,1
block,6,100.0,243.6199583329047,,100.0,,,243.6199583329047,,23,1
block,7,100.0,284.14114166419796,,100.0,,,284.14114166419796,,23,1
block,8,100.0,367.64313333090587,,100.0,,,367.64313333090587,,23,1
total,all,100.0,297.6625864575908,,100.0,,,297.6625864575908,,23,1
