level,n_back,block,accuracy,mean_rt,participant_id,session
block,0.0,0.0,93.33333333333333,,3,1
block,0.0,1.0,96.66666666666667,,3,1
block,1.0,0.0,93.33333333333333,,3,1
block,1.0,1.0,86.66666666666667,,3,1
block,2.0,0.0,86.66666666666667,,3,1
block,2.0,1.0,83.33333333333334,,3,1
task,0.0,all,95.0,,3,1
task,1.0,all,90.0,,3,1
task,2.0,all,85.0,,3,1
