trial,word,color,response,rt,correct,block
0,白,Green,2,0.3233452999847941,True,0
1,白,Blue,3,0.20344519999343902,True,0
2,蓝,Red,1,0.17315609997604042,True,0
3,白,Red,1,0.1268104999908246,True,0
4,红,Red,1,0.2533555999980308,True,0
5,蓝,Blue,3,0.6397709000157192,True,0
6,红,Red,1,0.11684400000376627,True,0
7,绿,Green,2,0.18731800001114607,True,0
8,白,Blue,3,0.21283090001088567,True,0
9,红,Blue,3,0.10070499998982996,True,0
10,白,Green,2,0.25847869997960515,True,0
11,白,Blue,3,0.1022137000109069,True,0
0,绿,Blue,3,0.3381997999968007,True,1
1,蓝,Blue,3,0.23544399999082088,True,1
2,蓝,Green,2,0.10247949999757111,True,1
3,白,Blue,3,0.5213143000146374,True,1
4,红,Red,1,0.009415299980901182,True,1
5,蓝,Red,1,0.14376679999986663,True,1
6,红,Red,1,0.20580129997688346,True,1
7,白,Blue,3,0.06932790001155809,True,1
8,红,Green,2,0.12668899999698624,True,1
9,绿,Green,2,0.045591000001877546,True,1
10,绿,Blue,3,0.07714070001384243,True,1
11,绿,Red,1,0.05142239999258891,True,1
0,白,Green,2,0.2955599999986589,True,2
1,红,Green,2,0.243578499997966,True,2
2,蓝,Blue,3,0.4588240000011865,True,2
3,蓝,Red,1,0.16714830001001246,True,2
4,白,Red,1,0.41146249999292195,True,2
5,绿,Red,1,0.1917925000016112,True,2
6,蓝,Green,2,0.2940116000245325,True,2
7,红,Green,2,0.04841320001287386,True,2
8,蓝,Green,2,0.01025280001340434,True,2
9,白,Blue,3,0.07914940000046045,True,2
10,绿,Blue,3,0.2948218999954406,True,2
11,红,Green,2,0.14525719999801368,True,2
0,蓝,Red,1,0.5467835000017658,True,3
1,蓝,Red,1,0.19071130000520498,True,3
2,蓝,Blue,3,0.6869874000258278,True,3
3,白,Blue,3,0.07048809999832883,True,3
4,蓝,Green,2,0.24944819998927414,True,3
5,白,Blue,3,0.1913600999978371,True,3
6,蓝,Green,2,0.32964520002133213,True,3
7,蓝,Blue,3,0.29225460000452586,True,3
8,绿,Red,1,0.05254070000955835,True,3
9,白,Red,1,0.5056117000058293,True,3
10,蓝,Blue,3,0.06483449999359436,True,3
11,白,Blue,3,0.23897839998244308,True,3
0,蓝,Red,1,0.5114504999946803,True,4
1,白,Green,2,0.34099119997699745,True,4
2,白,Green,2,0.00127420001081191,True,4
3,白,Green,2,0.91912889998639,True,4
4,红,Green,2,0.0362944999942556,True,4
5,蓝,Red,1,0.12908559999777935,True,4
6,绿,Red,1,0.7687131999991834,True,4
7,绿,Blue,3,0.06416219999664463,True,4
8,蓝,Blue,3,0.20261750000645407,True,4
9,蓝,Red,1,0.2924043000093661,True,4
10,白,Blue,3,0.06889480000245385,True,4
11,白,Red,1,0.17196229999535717,True,4
0,白,Blue,3,0.35440640000160784,True,5
1,绿,Red,1,0.18879680000827648,True,5
2,蓝,Blue,3,0.06036609999136999,True,5
3,红,Red,1,0.049098299990873784,True,5
4,红,Green,2,0.30619600001955405,True,5
5,蓝,Red,1,0.2575784999935422,True,5
6,蓝,Green,2,0.10629909997805953,True,5
7,蓝,Blue,3,0.7434385999804363,True,5
8,红,Red,1,0.055193300009705126,True,5
9,红,Red,1,0.9946291000233032,True,5
10,白,Red,1,0.17647030000807717,True,5
11,绿,Red,1,0.15930800000205636,True,5
0,白,Blue,3,0.3206495000049472,True,6
1,红,Green,2,0.15445719999843277,True,6
2,绿,Green,2,0.5330889000033494,True,6
3,蓝,Green,2,0.16384829999879003,True,6
4,蓝,Green,2,0.5853012999868952,True,6
5,红,Blue,3,0.3206147000018973,True,6
6,白,Red,1,0.012853099993662909,True,6
7,白,Red,1,0.6270703000191133,True,6
8,蓝,Green,2,0.19397170000593178,True,6
9,红,Red,1,0.17258299997774884,True,6
10,绿,Green,2,0.15227650001179427,True,6
11,红,Green,2,0.017553699988638982,True,6
0,绿,Red,1,0.783818900003098,True,7
1,白,Green,2,0.18070670001907274,True,7
2,白,Blue,3,0.6259817999962252,True,7
3,白,Red,1,0.11335920001147315,True,7
4,蓝,Blue,3,0.032497000007424504,True,7
5,红,Red,1,0.10721919999923557,True,7
6,绿,Red,1,0.11649080002098344,True,7
7,蓝,Red,1,0.35199950000969693,True,7
8,红,Red,1,0.18344209998031147,True,7
9,红,Green,2,0.021467399987159297,True,7
10,绿,Blue,3,0.08601009999983944,True,7
11,蓝,Red,1,0.1557139000215102,True,7
