level,block,正确率,平均反应时,一致条件正确率,不一致条件正确率,中性词正确率,一致条件反应时,不一致条件反应时,中性词反应时,participant_id,session
block,1,83.33333333333334,304.23686670837924,0.0,100.0,83.33333333333334,119.3008000263944,512.2137600323185,161.74546671876058,8,1
block,2,100.0,363.3853916447454,100.0,100.0,100.0,286.0463749675546,487.2832599794492,260.0076333231603,8,1
block,3,91.66666666666666,225.70464168287194,100.0,88.88888888888889,100.0,236.6493500303477,232.73648890770144,140.52859996445468,8,1
block,4,83.33333333333334,332.7207666394922,100.0,87.5,50.0,574.2223999695852,311.96784997882787,174.2307999520562,8,1
block,5,100.0,254.36732500869158,100.0,100.0,100.0,277.47377500054426,137.7339666554083,305.8621800271794,8,1
block,6,91.66666666666666,290.562458326652,100.0,100.0,50.0,291.3718875061022,462.33964996645227,115.54754996905095,8,1
block,7,91.66666666666666,256.7408249694078,100.0,100.0,83.33333333333334,256.4878999837674,252.28219994460227,259.7975499811582,8,1
block,8,100.0,342.8855416714214,100.0,100.0,100.0,186.323550005909,451.4685000060126,296.92738000303507,8,1
total,all,92.70833333333334,296.3254770814577,96.0,95.1219512195122,86.66666666666667,288.46891599707305,346.1514341406433,234.77713667089117,8,1
