trial,stimulus,target,response,rt,correct,n_back,block,participant_id,session,task
0,J,False,False,,True,0,0,3,1,N-back
1,X,True,False,,False,0,0,3,1,N-back
2,A,False,False,,True,0,0,3,1,N-back
3,X,True,True,0.476777200000015,True,0,0,3,1,N-back
4,G,False,False,,True,0,0,3,1,N-back
5,R,False,False,,True,0,0,3,1,N-back
6,K,False,False,,True,0,0,3,1,N-back
7,I,False,False,,True,0,0,3,1,N-back
8,S,False,False,,True,0,0,3,1,N-back
9,A,False,False,,True,0,0,3,1,N-back
10,J,False,False,,True,0,0,3,1,N-back
11,M,False,False,,True,0,0,3,1,N-back
12,R,False,False,,True,0,0,3,1,N-back
13,K,False,False,,True,0,0,3,1,N-back
14,K,False,False,,True,0,0,3,1,N-back
15,T,False,False,,True,0,0,3,1,N-back
16,A,False,False,,True,0,0,3,1,N-back
17,F,False,False,,True,0,0,3,1,N-back
18,O,False,False,,True,0,0,3,1,N-back
19,Z,False,False,,True,0,0,3,1,N-back
20,J,False,False,,True,0,0,3,1,N-back
21,I,False,False,,True,0,0,3,1,N-back
22,J,False,False,,True,0,0,3,1,N-back
23,C,False,False,,True,0,0,3,1,N-back
24,B,False,False,,True,0,0,3,1,N-back
25,R,False,False,,True,0,0,3,1,N-back
26,H,False,False,,True,0,0,3,1,N-back
27,Z,False,False,,True,0,0,3,1,N-back
28,P,False,False,,True,0,0,3,1,N-back
29,X,True,False,,False,0,0,3,1,N-back
0,X,True,True,0.44232229999988704,True,0,1,3,1,N-back
1,Y,False,False,,True,0,1,3,1,N-back
2,X,True,False,,False,0,1,3,1,N-back
3,D,False,False,,True,0,1,3,1,N-back
4,X,True,True,0.495751900000414,True,0,1,3,1,N-back
5,X,True,True,0.4002798999999868,True,0,1,3,1,N-back
6,C,False,False,,True,0,1,3,1,N-back
7,X,True,True,0.3834036000002925,True,0,1,3,1,N-back
8,Q,False,False,,True,0,1,3,1,N-back
9,P,False,False,,True,0,1,3,1,N-back
10,X,True,True,0.43691320000016276,True,0,1,3,1,N-back
11,R,False,False,,True,0,1,3,1,N-back
12,X,True,True,0.3976563000001079,True,0,1,3,1,N-back
13,K,False,False,,True,0,1,3,1,N-back
14,G,False,False,,True,0,1,3,1,N-back
15,X,True,True,0.4442976999998791,True,0,1,3,1,N-back
16,R,False,False,,True,0,1,3,1,N-back
17,W,False,False,,True,0,1,3,1,N-back
18,J,False,False,,True,0,1,3,1,N-back
19,J,False,False,,True,0,1,3,1,N-back
20,I,False,False,,True,0,1,3,1,N-back
21,X,True,True,0.42607400000042617,True,0,1,3,1,N-back
22,X,True,True,0.43576219999977184,True,0,1,3,1,N-back
23,D,False,False,,True,0,1,3,1,N-back
24,J,False,False,,True,0,1,3,1,N-back
25,X,True,True,0.43610590000025695,True,0,1,3,1,N-back
26,J,False,False,,True,0,1,3,1,N-back
27,X,True,True,0.4055435000000216,True,0,1,3,1,N-back
28,A,False,False,,True,0,1,3,1,N-back
29,A,False,False,,True,0,1,3,1,N-back
0,R,False,False,,True,1,0,3,1,N-back
1,Y,False,False,,True,1,0,3,1,N-back
2,Y,True,True,0.43602380000038465,True,1,0,3,1,N-back
3,Y,True,False,,False,1,0,3,1,N-back
4,V,False,False,,True,1,0,3,1,N-back
5,Y,False,False,,True,1,0,3,1,N-back
6,W,False,False,,True,1,0,3,1,N-back
7,W,True,True,0.40152409999973315,True,1,0,3,1,N-back
8,O,False,False,,True,1,0,3,1,N-back
9,E,False,False,,True,1,0,3,1,N-back
10,Z,False,False,,True,1,0,3,1,N-back
11,A,False,False,,True,1,0,3,1,N-back
12,U,False,False,,True,1,0,3,1,N-back
13,P,False,False,,True,1,0,3,1,N-back
14,P,True,True,0.45016320000013366,True,1,0,3,1,N-back
15,P,True,False,,False,1,0,3,1,N-back
16,P,True,True,0.4035415000003013,True,1,0,3,1,N-back
17,D,False,False,,True,1,0,3,1,N-back
18,I,False,False,,True,1,0,3,1,N-back
19,I,True,True,0.4604268999996748,True,1,0,3,1,N-back
20,A,False,False,,True,1,0,3,1,N-back
21,P,False,False,,True,1,0,3,1,N-back
22,O,False,False,,True,1,0,3,1,N-back
23,O,True,True,0.3718831000001046,True,1,0,3,1,N-back
24,I,False,False,,True,1,0,3,1,N-back
25,U,False,False,,True,1,0,3,1,N-back
26,Y,False,False,,True,1,0,3,1,N-back
27,Y,True,True,0.40040240000007543,True,1,0,3,1,N-back
28,G,False,False,,True,1,0,3,1,N-back
29,G,True,True,0.4857555000003231,True,1,0,3,1,N-back
0,D,False,False,,True,1,1,3,1,N-back
1,J,False,False,,True,1,1,3,1,N-back
2,J,True,True,0.49878320000016174,True,1,1,3,1,N-back
3,J,True,False,,False,1,1,3,1,N-back
4,J,True,False,,False,1,1,3,1,N-back
5,T,False,False,,True,1,1,3,1,N-back
6,J,False,False,,True,1,1,3,1,N-back
7,Q,False,False,,True,1,1,3,1,N-back
8,Q,True,True,0.3973212999999305,True,1,1,3,1,N-back
9,F,False,False,,True,1,1,3,1,N-back
10,Y,False,False,,True,1,1,3,1,N-back
11,M,False,False,,True,1,1,3,1,N-back
12,N,False,False,,True,1,1,3,1,N-back
13,B,False,False,,True,1,1,3,1,N-back
14,B,True,False,,False,1,1,3,1,N-back
15,H,False,False,,True,1,1,3,1,N-back
16,H,True,True,0.39287480000029973,True,1,1,3,1,N-back
17,T,False,False,,True,1,1,3,1,N-back
18,I,False,False,,True,1,1,3,1,N-back
19,O,False,False,,True,1,1,3,1,N-back
20,T,False,False,,True,1,1,3,1,N-back
21,T,True,True,0.35666489999994155,True,1,1,3,1,N-back
22,T,True,False,,False,1,1,3,1,N-back
23,B,False,False,,True,1,1,3,1,N-back
24,B,True,True,0.3975227000000814,True,1,1,3,1,N-back
25,F,False,False,,True,1,1,3,1,N-back
26,X,False,False,,True,1,1,3,1,N-back
27,R,False,False,,True,1,1,3,1,N-back
28,M,False,False,,True,1,1,3,1,N-back
29,M,True,True,0.42713640000010855,True,1,1,3,1,N-back
0,T,False,False,,True,2,0,3,1,N-back
1,I,False,False,,True,2,0,3,1,N-back
2,T,True,True,0.4157012000000577,True,2,0,3,1,N-back
3,K,False,False,,True,2,0,3,1,N-back
4,Q,False,False,,True,2,0,3,1,N-back
5,K,True,False,,False,2,0,3,1,N-back
6,I,False,False,,True,2,0,3,1,N-back
7,W,False,False,,True,2,0,3,1,N-back
8,E,False,False,,True,2,0,3,1,N-back
9,I,False,False,,True,2,0,3,1,N-back
10,E,True,True,0.4036505999997644,True,2,0,3,1,N-back
11,M,False,False,,True,2,0,3,1,N-back
12,L,False,False,,True,2,0,3,1,N-back
13,O,False,False,,True,2,0,3,1,N-back
14,Z,False,False,,True,2,0,3,1,N-back
15,O,True,False,,False,2,0,3,1,N-back
16,Z,True,True,0.45324380000010933,True,2,0,3,1,N-back
17,D,False,False,,True,2,0,3,1,N-back
18,P,False,False,,True,2,0,3,1,N-back
19,X,False,False,,True,2,0,3,1,N-back
20,D,False,False,,True,2,0,3,1,N-back
21,L,False,False,,True,2,0,3,1,N-back
22,Z,False,False,,True,2,0,3,1,N-back
23,L,True,False,,False,2,0,3,1,N-back
24,Y,False,False,,True,2,0,3,1,N-back
25,L,True,True,0.32582780000029743,True,2,0,3,1,N-back
26,N,False,False,,True,2,0,3,1,N-back
27,X,False,True,0.43275739999990037,False,2,0,3,1,N-back
28,Q,False,False,,True,2,0,3,1,N-back
29,L,False,False,,True,2,0,3,1,N-back
0,D,False,False,,True,2,1,3,1,N-back
1,P,False,False,,True,2,1,3,1,N-back
2,W,False,False,,True,2,1,3,1,N-back
3,P,True,True,0.4478782000001047,True,2,1,3,1,N-back
4,W,True,True,0.39846059999990757,True,2,1,3,1,N-back
