trial,word,color,response,rt,correct,block
0,蓝,Green,2,0.24396799999885843,True,0
1,红,Red,1,0.07943080000040936,True,0
2,蓝,Blue,3,0.6610334999986662,True,0
3,红,Blue,3,0.24222160000135773,True,0
4,红,Green,2,0.1864754999987781,True,0
5,蓝,Green,2,0.04090199999882316,True,0
6,红,Green,2,0.18886729999940144,True,0
7,绿,Red,1,0.11369340000055672,True,0
8,蓝,Blue,3,0.1501711000000796,True,0
9,红,Blue,3,0.13429350000114937,True,0
10,绿,Green,2,0.17813370000112627,True,0
11,红,Green,2,0.05148209999970277,True,0
0,白,Green,2,0.7207398999998986,True,1
1,绿,Green,2,0.1150099999995291,True,1
2,蓝,Red,1,0.09455700000034994,True,1
3,红,Green,2,0.05363750000105938,True,1
4,绿,Blue,3,0.09912699999949837,True,1
5,绿,Red,1,0.1391222000002017,True,1
6,绿,Blue,3,0.24022839999997814,True,1
7,红,Red,1,0.11955480000142416,True,1
8,绿,Blue,3,0.4328648999999132,True,1
9,白,Green,2,0.3378312000004371,True,1
10,绿,Red,1,0.1314357999999629,True,1
11,白,Green,2,0.22080880000066827,True,1
0,蓝,Blue,3,0.16153940000003786,True,2
1,绿,Blue,3,0.2251051000002917,True,2
2,蓝,Blue,3,0.05985860000146204,True,2
3,红,Blue,3,0.10387179999997898,True,2
4,绿,Red,1,0.11258600000110164,True,2
5,红,Red,1,0.05650229999992007,True,2
6,白,Blue,3,0.1465157000002364,True,2
7,红,Red,1,0.14652600000044913,True,2
8,红,Blue,3,0.21754689999943366,True,2
9,白,Blue,3,0.06340690000070026,True,2
10,白,Blue,3,0.02980589999970107,True,2
11,蓝,Blue,3,0.15084720000049856,True,2
0,绿,Red,1,0.15321769999900425,True,3
1,绿,Red,1,0.1656808000007004,True,3
2,绿,Green,2,0.0718460000007326,True,3
3,红,Green,2,0.21113530000002356,True,3
4,蓝,Blue,3,0.23081639999873005,True,3
5,白,Blue,3,0.13831430000027467,True,3
6,蓝,Red,1,0.14242129999911413,True,3
7,红,Blue,3,0.21056009999847447,True,3
8,绿,Red,1,0.2843223999989277,True,3
9,白,Blue,3,0.09619630000088364,True,3
10,白,Red,1,0.04324049999922863,True,3
11,蓝,Red,1,0.3400997999997344,True,3
0,白,Green,2,0.36290920000101323,True,4
1,白,Blue,3,0.1169742000001861,True,4
2,红,Red,1,0.07376209999893035,True,4
3,红,Blue,3,0.23347730000023148,True,4
4,蓝,Blue,3,0.04739230000086536,True,4
5,红,Blue,3,0.09018439999999828,True,4
6,蓝,Green,2,0.1814833999997063,True,4
7,红,Green,2,0.1814444999999978,True,4
8,绿,Red,1,0.19713400000000547,True,4
9,红,Green,2,0.1852102000011655,True,4
10,白,Blue,3,0.08511299999918265,True,4
11,红,Green,2,0.25300939999942784,True,4
0,绿,Red,1,0.18629890000011073,True,5
1,绿,Green,2,0.10722439999881317,True,5
2,绿,Red,1,0.09632969999984198,True,5
3,蓝,Red,1,0.21988039999996545,True,5
4,红,Blue,3,0.09562630000073113,True,5
5,白,Green,2,0.13151529999959166,True,5
6,绿,Blue,3,0.26724429999921995,True,5
7,蓝,Red,1,0.13982190000024275,True,5
8,绿,Blue,3,0.16622849999839673,True,5
9,白,Blue,3,0.047016299999086186,True,5
10,绿,Blue,3,0.15266259999953036,True,5
11,绿,Green,2,0.148014599999442,True,5
0,红,Green,2,0.18736079999871436,True,6
1,绿,Green,2,0.29109910000079253,True,6
2,蓝,Green,2,0.029697999998461455,True,6
3,白,Blue,3,0.06523740000011458,True,6
4,红,Red,1,0.07883870000114257,True,6
5,绿,Green,2,0.26979060000121535,True,6
6,绿,Green,2,0.06997120000050927,True,6
7,蓝,Blue,3,0.09307050000097661,True,6
8,绿,Red,1,0.11627960000078019,True,6
9,蓝,Red,1,0.05092320000039763,True,6
10,白,Blue,3,0.19406449999951292,True,6
11,红,Red,1,0.15414590000000317,True,6
0,白,Green,2,0.22145110000019486,True,7
1,蓝,Green,2,0.08342950000042038,True,7
2,蓝,Red,1,0.012735100001009414,True,7
3,白,Blue,3,0.09159360000012384,True,7
4,红,Green,2,0.09397460000036517,True,7
5,蓝,Blue,3,0.2431431999993947,True,7
6,蓝,Blue,3,0.35387510000145994,True,7
7,红,Green,2,0.059864000000743545,True,7
8,白,Blue,3,0.08703629999945406,True,7
9,白,Green,2,0.12130179999985558,True,7
10,红,Blue,3,0.0910769000001892,True,7
11,红,Red,1,0.079890200000591,True,7
