trial,stimulus,target,response,rt,correct,n_back,block,participant_id,session,task
0,J,False,False,,True,0,0,105,1,N-back
1,B,False,False,,True,0,0,105,1,N-back
2,I,False,False,,True,0,0,105,1,N-back
3,V,False,False,,True,0,0,105,1,N-back
4,L,False,False,,True,0,0,105,1,N-back
5,O,False,False,,True,0,0,105,1,N-back
6,X,True,True,0.41433980000010706,True,0,0,105,1,N-back
7,Y,False,False,,True,0,0,105,1,N-back
8,N,False,False,,True,0,0,105,1,N-back
9,C,False,False,,True,0,0,105,1,N-back
10,J,False,False,,True,0,0,105,1,N-back
11,B,False,False,,True,0,0,105,1,N-back
12,X,True,True,0.3705645000000004,True,0,0,105,1,N-back
13,V,False,False,,True,0,0,105,1,N-back
14,W,False,False,,True,0,0,105,1,N-back
15,K,False,False,,True,0,0,105,1,N-back
16,T,False,False,,True,0,0,105,1,N-back
17,E,False,False,,True,0,0,105,1,N-back
18,V,False,False,,True,0,0,105,1,N-back
19,A,False,False,,True,0,0,105,1,N-back
20,X,True,True,0.3634093999999095,True,0,0,105,1,N-back
21,X,True,True,0.4750526999998783,True,0,0,105,1,N-back
22,C,False,False,,True,0,0,105,1,N-back
23,Z,False,False,,True,0,0,105,1,N-back
24,F,False,False,,True,0,0,105,1,N-back
25,V,False,False,,True,0,0,105,1,N-back
26,R,False,False,,True,0,0,105,1,N-back
27,X,True,True,0.41264730000011696,True,0,0,105,1,N-back
28,K,False,False,,True,0,0,105,1,N-back
29,I,False,False,,True,0,0,105,1,N-back
0,X,True,True,0.43073340000000826,True,0,1,105,1,N-back
1,W,False,False,,True,0,1,105,1,N-back
2,X,True,True,0.37311959999988176,True,0,1,105,1,N-back
3,U,False,False,,True,0,1,105,1,N-back
4,X,True,True,0.42941080000014153,True,0,1,105,1,N-back
5,S,False,False,,True,0,1,105,1,N-back
6,C,False,False,,True,0,1,105,1,N-back
7,X,True,True,0.4846013999999741,True,0,1,105,1,N-back
8,U,False,False,,True,0,1,105,1,N-back
9,X,True,True,0.4164901000001464,True,0,1,105,1,N-back
10,Y,False,False,,True,0,1,105,1,N-back
11,X,True,True,0.4145098000001326,True,0,1,105,1,N-back
12,D,False,False,,True,0,1,105,1,N-back
13,J,False,False,,True,0,1,105,1,N-back
14,W,False,False,,True,0,1,105,1,N-back
15,X,True,True,0.3684815999999955,True,0,1,105,1,N-back
16,U,False,False,,True,0,1,105,1,N-back
17,Y,False,False,,True,0,1,105,1,N-back
18,Y,False,False,,True,0,1,105,1,N-back
19,Q,False,False,,True,0,1,105,1,N-back
20,X,True,True,0.40460379999990437,True,0,1,105,1,N-back
21,W,False,False,,True,0,1,105,1,N-back
22,Y,False,False,,True,0,1,105,1,N-back
23,X,True,True,0.38044910000007803,True,0,1,105,1,N-back
24,F,False,False,,True,0,1,105,1,N-back
25,W,False,False,,True,0,1,105,1,N-back
26,I,False,False,,True,0,1,105,1,N-back
27,X,True,True,0.3909332999999151,True,0,1,105,1,N-back
28,K,False,False,,True,0,1,105,1,N-back
29,F,False,False,,True,0,1,105,1,N-back
0,V,False,False,,True,1,0,105,1,N-back
1,G,False,False,,True,1,0,105,1,N-back
2,F,False,False,,True,1,0,105,1,N-back
3,P,False,False,,True,1,0,105,1,N-back
4,P,True,False,,False,1,0,105,1,N-back
5,G,False,False,,True,1,0,105,1,N-back
6,T,False,False,,True,1,0,105,1,N-back
7,V,False,False,,True,1,0,105,1,N-back
8,O,False,False,,True,1,0,105,1,N-back
9,H,False,False,,True,1,0,105,1,N-back
10,C,False,False,,True,1,0,105,1,N-back
11,R,False,False,,True,1,0,105,1,N-back
12,H,False,False,,True,1,0,105,1,N-back
13,L,False,False,,True,1,0,105,1,N-back
14,B,False,False,,True,1,0,105,1,N-back
