trial,stimulus,target,response,rt,correct,n_back,block,participant_id,session,task
0,X,True,True,0.3854635000025155,True,0,0,18,1,N-back
1,N,False,False,,True,0,0,18,1,N-back
2,H,False,False,,True,0,0,18,1,N-back
3,E,False,False,,True,0,0,18,1,N-back
4,T,False,False,,True,0,0,18,1,N-back
5,X,True,True,0.3913776000008511,True,0,0,18,1,N-back
6,M,False,False,,True,0,0,18,1,N-back
7,F,False,False,,True,0,0,18,1,N-back
8,K,False,False,,True,0,0,18,1,N-back
9,X,True,True,0.4450264999977662,True,0,0,18,1,N-back
10,X,True,True,0.38145989999975427,True,0,0,18,1,N-back
11,M,False,False,,True,0,0,18,1,N-back
12,K,False,False,,True,0,0,18,1,N-back
13,D,False,False,,True,0,0,18,1,N-back
14,C,False,False,,True,0,0,18,1,N-back
15,G,False,False,,True,0,0,18,1,N-back
16,X,True,True,0.39417150000008405,True,0,0,18,1,N-back
17,R,False,False,,True,0,0,18,1,N-back
18,X,True,False,,False,0,0,18,1,N-back
19,X,True,True,0.37951149999935296,True,0,0,18,1,N-back
20,X,True,True,0.2596140999994532,True,0,0,18,1,N-back
21,A,False,False,,True,0,0,18,1,N-back
22,B,False,False,,True,0,0,18,1,N-back
23,I,False,False,,True,0,0,18,1,N-back
24,X,True,True,0.30661500000132946,True,0,0,18,1,N-back
25,G,False,False,,True,0,0,18,1,N-back
26,O,False,False,,True,0,0,18,1,N-back
27,Y,False,False,,True,0,0,18,1,N-back
28,E,False,False,,True,0,0,18,1,N-back
29,S,False,False,,True,0,0,18,1,N-back
0,H,False,False,,True,0,1,18,1,N-back
1,L,False,False,,True,0,1,18,1,N-back
2,K,False,False,,True,0,1,18,1,N-back
3,Y,False,False,,True,0,1,18,1,N-back
4,Z,False,False,,True,0,1,18,1,N-back
5,A,False,False,,True,0,1,18,1,N-back
6,T,False,False,,True,0,1,18,1,N-back
7,K,False,False,,True,0,1,18,1,N-back
8,W,False,False,,True,0,1,18,1,N-back
9,D,False,False,,True,0,1,18,1,N-back
10,D,False,False,,True,0,1,18,1,N-back
11,J,False,False,,True,0,1,18,1,N-back
12,P,False,False,,True,0,1,18,1,N-back
13,K,False,False,,True,0,1,18,1,N-back
14,L,False,False,,True,0,1,18,1,N-back
15,P,False,False,,True,0,1,18,1,N-back
16,Q,False,False,,True,0,1,18,1,N-back
17,A,False,False,,True,0,1,18,1,N-back
18,W,False,False,,True,0,1,18,1,N-back
19,W,False,False,,True,0,1,18,1,N-back
20,R,False,False,,True,0,1,18,1,N-back
21,J,False,False,,True,0,1,18,1,N-back
22,C,False,False,,True,0,1,18,1,N-back
23,S,False,False,,True,0,1,18,1,N-back
24,F,False,False,,True,0,1,18,1,N-back
25,H,False,False,,True,0,1,18,1,N-back
26,X,True,True,0.4180224999981874,True,0,1,18,1,N-back
27,P,False,False,,True,0,1,18,1,N-back
28,X,True,True,0.4040692999988096,True,0,1,18,1,N-back
29,X,True,True,0.47698030000174185,True,0,1,18,1,N-back
0,D,False,False,,True,1,0,18,1,N-back
1,D,True,True,0.3430122999998275,True,1,0,18,1,N-back
2,J,False,False,,True,1,0,18,1,N-back
3,J,True,True,0.3728432999996585,True,1,0,18,1,N-back
4,T,False,False,,True,1,0,18,1,N-back
5,S,False,False,,True,1,0,18,1,N-back
6,L,False,False,,True,1,0,18,1,N-back
7,B,False,False,,True,1,0,18,1,N-back
8,U,False,False,,True,1,0,18,1,N-back
9,U,True,True,0.3802737000005436,True,1,0,18,1,N-back
10,J,False,False,,True,1,0,18,1,N-back
11,S,False,False,,True,1,0,18,1,N-back
12,W,False,False,,True,1,0,18,1,N-back
13,I,False,False,,True,1,0,18,1,N-back
14,G,False,False,,True,1,0,18,1,N-back
15,G,True,True,0.3775214999986929,True,1,0,18,1,N-back
16,S,False,False,,True,1,0,18,1,N-back
17,I,False,False,,True,1,0,18,1,N-back
18,Q,False,False,,True,1,0,18,1,N-back
19,R,False,False,,True,1,0,18,1,N-back
20,X,False,False,,True,1,0,18,1,N-back
21,B,False,False,,True,1,0,18,1,N-back
22,P,False,False,,True,1,0,18,1,N-back
23,A,False,False,,True,1,0,18,1,N-back
24,E,False,False,,True,1,0,18,1,N-back
25,J,False,False,,True,1,0,18,1,N-back
26,V,False,False,,True,1,0,18,1,N-back
27,P,False,False,,True,1,0,18,1,N-back
28,P,True,True,0.3500488999998197,True,1,0,18,1,N-back
29,P,True,False,,False,1,0,18,1,N-back
0,B,False,False,,True,1,1,18,1,N-back
1,X,False,False,,True,1,1,18,1,N-back
2,Q,False,False,,True,1,1,18,1,N-back
3,C,False,False,,True,1,1,18,1,N-back
4,R,False,False,,True,1,1,18,1,N-back
5,R,True,True,0.3333461999973224,True,1,1,18,1,N-back
6,L,False,False,,True,1,1,18,1,N-back
7,L,True,True,0.4635718999998062,True,1,1,18,1,N-back
8,Z,False,False,,True,1,1,18,1,N-back
9,N,False,False,,True,1,1,18,1,N-back
10,T,False,False,,True,1,1,18,1,N-back
11,T,True,False,,False,1,1,18,1,N-back
12,I,False,False,,True,1,1,18,1,N-back
13,Z,False,False,,True,1,1,18,1,N-back
14,N,False,False,,True,1,1,18,1,N-back
15,N,True,True,0.45717510000031325,True,1,1,18,1,N-back
16,N,True,True,0.42278040000019246,True,1,1,18,1,N-back
17,T,False,False,,True,1,1,18,1,N-back
18,G,False,False,,True,1,1,18,1,N-back
19,G,True,False,,False,1,1,18,1,N-back
20,E,False,False,,True,1,1,18,1,N-back
21,F,False,False,,True,1,1,18,1,N-back
22,F,True,True,0.31015670000124373,True,1,1,18,1,N-back
23,T,False,False,,True,1,1,18,1,N-back
24,Y,False,False,,True,1,1,18,1,N-back
25,M,False,False,,True,1,1,18,1,N-back
26,G,False,False,,True,1,1,18,1,N-back
27,B,False,False,,True,1,1,18,1,N-back
28,B,True,True,0.32325229999696603,True,1,1,18,1,N-back
29,B,True,True,0.34952659999908064,True,1,1,18,1,N-back
0,U,False,False,,True,2,0,18,1,N-back
1,S,False,False,,True,2,0,18,1,N-back
