trial,stimulus,target,response,rt,correct,n_back,block,participant_id,session,task
0,X,True,True,0.4180314000695944,True,0,0,109,1,N-back
1,C,False,False,,True,0,0,109,1,N-back
2,X,True,True,0.34898429992608726,True,0,0,109,1,N-back
3,B,False,False,,True,0,0,109,1,N-back
4,K,False,True,0.2718118999619037,False,0,0,109,1,N-back
5,X,True,True,0.43033179990015924,True,0,0,109,1,N-back
6,X,True,True,0.42703730007633567,True,0,0,109,1,N-back
7,X,True,True,0.350788600044325,True,0,0,109,1,N-back
8,I,False,False,,True,0,0,109,1,N-back
9,D,False,False,,True,0,0,109,1,N-back
10,S,False,False,,True,0,0,109,1,N-back
11,P,False,False,,True,0,0,109,1,N-back
12,L,False,False,,True,0,0,109,1,N-back
13,P,False,False,,True,0,0,109,1,N-back
14,L,False,False,,True,0,0,109,1,N-back
15,Q,False,False,,True,0,0,109,1,N-back
16,X,True,True,0.4442807000596076,True,0,0,109,1,N-back
17,U,False,False,,True,0,0,109,1,N-back
18,X,True,True,0.4162788998801261,True,0,0,109,1,N-back
19,D,False,False,,True,0,0,109,1,N-back
20,V,False,False,,True,0,0,109,1,N-back
21,Y,False,False,,True,0,0,109,1,N-back
22,W,False,False,,True,0,0,109,1,N-back
23,X,True,True,0.36709739989601076,True,0,0,109,1,N-back
24,X,True,True,0.4219974000006914,True,0,0,109,1,N-back
25,Y,False,False,,True,0,0,109,1,N-back
26,H,False,False,,True,0,0,109,1,N-back
27,S,False,False,,True,0,0,109,1,N-back
28,J,False,False,,True,0,0,109,1,N-back
29,R,False,False,,True,0,0,109,1,N-back
0,H,False,False,,True,0,1,109,1,N-back
1,X,True,True,0.4226881000213325,True,0,1,109,1,N-back
2,Y,False,False,,True,0,1,109,1,N-back
3,F,False,False,,True,0,1,109,1,N-back
4,U,False,False,,True,0,1,109,1,N-back
5,Y,False,False,,True,0,1,109,1,N-back
6,J,False,False,,True,0,1,109,1,N-back
7,N,False,False,,True,0,1,109,1,N-back
8,W,False,False,,True,0,1,109,1,N-back
9,F,False,False,,True,0,1,109,1,N-back
10,C,False,False,,True,0,1,109,1,N-back
11,X,True,True,0.46435040002688766,True,0,1,109,1,N-back
12,X,True,False,,False,0,1,109,1,N-back
13,P,False,False,,True,0,1,109,1,N-back
14,X,True,True,0.4223966998979449,True,0,1,109,1,N-back
15,T,False,False,,True,0,1,109,1,N-back
16,X,True,True,0.41507650003768504,True,0,1,109,1,N-back
17,X,True,True,0.4201197999063879,True,0,1,109,1,N-back
18,I,False,False,,True,0,1,109,1,N-back
19,R,False,False,,True,0,1,109,1,N-back
20,M,False,False,,True,0,1,109,1,N-back
21,M,False,False,,True,0,1,109,1,N-back
22,L,False,False,,True,0,1,109,1,N-back
23,X,True,True,0.41102949995547533,True,0,1,109,1,N-back
24,W,False,False,,True,0,1,109,1,N-back
25,O,False,False,,True,0,1,109,1,N-back
26,L,False,False,,True,0,1,109,1,N-back
27,H,False,False,,True,0,1,109,1,N-back
28,G,False,False,,True,0,1,109,1,N-back
29,N,False,False,,True,0,1,109,1,N-back
0,D,False,False,,True,1,0,109,1,N-back
1,K,False,False,,True,1,0,109,1,N-back
2,K,True,True,0.3234219001606107,True,1,0,109,1,N-back
