trial,word,color,response,rt,correct,block
0,白,Red,1,0.20982050010934472,True,0
1,蓝,Green,2,0.017772399820387363,True,0
2,绿,Green,2,0.08542010001838207,True,0
3,绿,Red,1,0.11628580000251532,True,0
4,白,Green,2,0.3669988999608904,True,0
5,绿,Red,1,0.06716330000199378,True,0
6,绿,Blue,3,0.17552109993994236,True,0
7,白,Green,2,0.14317189995199442,True,0
8,蓝,Red,1,0.3050867998972535,True,0
9,蓝,Blue,3,0.15068769990466535,True,0
10,蓝,Red,1,0.09520570002496243,True,0
11,白,Red,1,0.092380799818784,True,0
0,白,Blue,3,0.45559750008396804,True,1
1,蓝,Green,2,0.04276830004528165,True,1
2,白,Green,2,0.5125368000008166,True,1
3,蓝,Red,1,0.07007079990580678,True,1
4,红,Blue,3,0.3317956000100821,True,1
5,绿,Green,2,0.1846386999823153,True,1
6,绿,Green,2,0.09830259997397661,True,1
7,红,Blue,3,0.5528240001294762,True,1
8,蓝,Blue,3,0.1766397999599576,True,1
9,红,Green,2,0.09269089996814728,True,1
10,红,Red,1,0.010545900091528893,True,1
11,绿,Red,1,0.5595271999482065,True,1
0,绿,Green,2,0.42936660000123084,True,2
1,绿,Blue,3,0.14998059999197721,True,2
2,白,Blue,3,0.005591799970716238,True,2
3,红,Red,1,0.17211759998463094,True,2
4,红,Red,1,0.26979779987595975,True,2
5,白,Green,2,0.4125334999989718,True,2
6,白,Red,1,0.23355400003492832,True,2
7,白,Green,2,0.1659340001642704,True,2
8,蓝,Green,2,0.1746907001361251,True,2
9,白,Blue,3,0.13189720013178885,True,2
10,绿,Green,2,0.1804446999449283,True,2
11,白,Blue,3,0.30381630011834204,True,2
0,红,Blue,3,0.7715205999556929,True,3
1,白,Blue,3,0.19688269984908402,True,3
2,白,Red,1,0.027123100124299526,True,3
3,绿,Blue,3,0.1142404000274837,True,3
4,蓝,Red,1,0.1697121998295188,True,3
5,蓝,Blue,2,0.009298700140789151,False,3
6,红,Blue,3,0.03853929997421801,True,3
7,绿,Blue,3,0.0021038998384028673,True,3
8,绿,Red,1,0.3338006001431495,True,3
9,蓝,Blue,3,0.18338149995543063,True,3
10,红,Blue,3,0.04216769989579916,True,3
11,蓝,Blue,3,0.32881970005109906,True,3
0,绿,Red,1,0.07774890004657209,True,4
1,白,Green,2,0.27095860010012984,True,4
2,蓝,Blue,3,0.15048800013028085,True,4
3,红,Red,1,0.30283619998954237,True,4
4,红,Red,1,0.2514943000860512,True,4
5,红,Green,2,0.2232680998276919,True,4
6,红,Red,1,0.2197804998140782,True,4
7,红,Blue,3,0.08349089999683201,True,4
8,红,Red,1,0.08666780008934438,True,4
9,绿,Red,1,0.02036859979853034,True,4
10,绿,Green,2,0.14145289990119636,True,4
11,绿,Blue,3,0.08546450012363493,True,4
0,蓝,Red,1,0.08713569981046021,True,5
1,绿,Red,1,0.013683099998161197,True,5
2,蓝,Blue,3,0.3510100001003593,True,5
3,红,Red,1,0.2123332000337541,True,5
4,蓝,Blue,3,0.3626393999438733,True,5
5,蓝,Red,1,0.4033474999014288,True,5
6,蓝,Blue,3,0.14371099998243153,True,5
7,绿,Red,1,0.31868319981731474,True,5
8,红,Red,1,0.010880699846893549,True,5
9,白,Green,2,0.34884039987809956,True,5
10,绿,Blue,3,0.5832487000152469,True,5
11,蓝,Blue,3,0.006944300141185522,True,5
0,红,Blue,3,0.9600190999917686,True,6
1,白,Blue,3,0.021075099939480424,True,6
2,红,Blue,3,0.0254074998665601,True,6
3,白,Green,2,0.19172749994322658,True,6
4,蓝,Red,3,0.08776020002551377,False,6
5,白,Red,1,0.1121257001068443,True,6
6,白,Blue,3,0.11792619992047548,True,6
7,白,Blue,3,0.07682019984349608,True,6
8,红,Green,2,0.2001850998494774,True,6
9,绿,Green,2,0.1826803998555988,True,6
10,红,Green,2,0.21088029979728162,True,6
11,红,Blue,3,0.07052890001796186,True,6
0,绿,Blue,3,0.5682870999444276,True,7
1,白,Blue,3,0.3211886999197304,True,7
2,绿,Green,2,0.0030574998818337917,True,7
3,红,Blue,3,0.20020449999719858,True,7
4,红,Blue,3,0.17027919995598495,True,7
5,蓝,Green,2,0.156957000028342,True,7
6,白,Red,1,0.21781959990039468,True,7
7,蓝,Green,2,0.1319392998702824,True,7
8,红,Green,2,0.054373799823224545,True,7
9,红,Red,1,0.2234523999504745,True,7
10,白,Green,2,0.15475600003264844,True,7
11,绿,Red,3,0.6171594001352787,False,7
