level,block,正确率,平均反应时,一致条件正确率,不一致条件正确率,中性词正确率,一致条件反应时,不一致条件反应时,中性词反应时,participant_id,session
block,1,100.0,192.7148999335865,100.0,100.0,,79.4501998461783,203.0116908506236,,112,2
block,2,100.0,192.1158666955307,100.0,100.0,100.0,64.60809987038374,217.6174200605601,82.10300002247095,112,2
block,3,100.0,206.38178339383254,100.0,100.0,100.0,218.87020006154975,202.21897783792681,133.67022504098713,112,2
block,4,100.0,254.16433333884925,100.0,100.0,100.0,138.3907999843359,277.3190400097519,331.61574974656105,112,2
block,5,100.0,158.25657499954104,100.0,100.0,100.0,132.24964996334165,171.26003751764074,210.3532999753952,112,2
block,6,100.0,151.7495916535457,100.0,100.0,100.0,205.63053339719772,133.78927773899503,83.7637500371784,112,2
block,7,100.0,179.29649159001806,100.0,100.0,100.0,8.004100061953068,194.86852718347853,237.5386997591704,112,2
block,8,100.0,193.79359995946288,100.0,100.0,100.0,125.59195002540946,207.43392994627357,191.75629992969334,112,2
total,all,100.0,191.05914269554583,100.0,100.0,100.0,141.50759999433328,202.49411408813336,177.6056352400166,112,2
