level,n_back,block,accuracy,mean_rt,participant_id,session
block,0.0,0.0,100.0,,17,2
block,0.0,1.0,100.0,,17,2
block,1.0,0.0,100.0,,17,2
block,1.0,1.0,96.66666666666667,,17,2
block,2.0,0.0,80.0,,17,2
block,2.0,1.0,86.66666666666667,,17,2
task,0.0,all,100.0,,17,2
task,1.0,all,98.33333333333333,,17,2
task,2.0,all,83.33333333333334,,17,2
