trial,stimulus,target,response,rt,correct,n_back,block,participant_id,session,task
0,U,False,False,,True,0,0,29,1,N-back
1,O,False,False,,True,0,0,29,1,N-back
2,K,False,False,,True,0,0,29,1,N-back
3,P,False,False,,True,0,0,29,1,N-back
4,X,True,True,0.4803067999891937,True,0,0,29,1,N-back
5,D,False,False,,True,0,0,29,1,N-back
6,Z,False,False,,True,0,0,29,1,N-back
7,I,False,False,,True,0,0,29,1,N-back
8,F,False,False,,True,0,0,29,1,N-back
9,G,False,False,,True,0,0,29,1,N-back
10,V,False,False,,True,0,0,29,1,N-back
11,R,False,False,,True,0,0,29,1,N-back
12,S,False,False,,True,0,0,29,1,N-back
13,U,False,False,,True,0,0,29,1,N-back
14,X,True,True,0.2944952999969246,True,0,0,29,1,N-back
15,U,False,False,,True,0,0,29,1,N-back
16,T,False,False,,True,0,0,29,1,N-back
17,L,False,False,,True,0,0,29,1,N-back
18,K,False,False,,True,0,0,29,1,N-back
19,T,False,False,,True,0,0,29,1,N-back
20,R,False,False,,True,0,0,29,1,N-back
21,N,False,False,,True,0,0,29,1,N-back
22,A,False,False,,True,0,0,29,1,N-back
23,X,True,True,0.3252467999991495,True,0,0,29,1,N-back
24,H,False,False,,True,0,0,29,1,N-back
25,X,True,True,0.39442280000366736,True,0,0,29,1,N-back
26,B,False,False,,True,0,0,29,1,N-back
27,T,False,False,,True,0,0,29,1,N-back
28,F,False,False,,True,0,0,29,1,N-back
29,S,False,False,,True,0,0,29,1,N-back
0,I,False,False,,True,0,1,29,1,N-back
1,W,False,False,,True,0,1,29,1,N-back
2,Q,False,False,,True,0,1,29,1,N-back
3,X,True,True,0.313410600007046,True,0,1,29,1,N-back
4,J,False,False,,True,0,1,29,1,N-back
5,Z,False,False,,True,0,1,29,1,N-back
6,X,True,True,0.3454061999946134,True,0,1,29,1,N-back
7,X,True,True,0.4220419000048423,True,0,1,29,1,N-back
8,B,False,False,,True,0,1,29,1,N-back
9,X,True,True,0.3440375999925891,True,0,1,29,1,N-back
10,Q,False,False,,True,0,1,29,1,N-back
11,R,False,False,,True,0,1,29,1,N-back
12,Y,False,False,,True,0,1,29,1,N-back
13,L,False,False,,True,0,1,29,1,N-back
14,H,False,False,,True,0,1,29,1,N-back
15,D,False,False,,True,0,1,29,1,N-back
16,X,True,True,0.3063068000046769,True,0,1,29,1,N-back
17,O,False,False,,True,0,1,29,1,N-back
18,W,False,False,,True,0,1,29,1,N-back
19,C,False,False,,True,0,1,29,1,N-back
20,H,False,False,,True,0,1,29,1,N-back
21,D,False,False,,True,0,1,29,1,N-back
22,O,False,False,,True,0,1,29,1,N-back
23,V,False,False,,True,0,1,29,1,N-back
24,L,False,False,,True,0,1,29,1,N-back
25,X,True,True,0.34802740000304766,True,0,1,29,1,N-back
26,O,False,False,,True,0,1,29,1,N-back
27,P,False,False,,True,0,1,29,1,N-back
28,X,True,True,0.36541319999378175,True,0,1,29,1,N-back
29,F,False,False,,True,0,1,29,1,N-back
0,E,False,False,,True,1,0,29,1,N-back
1,B,False,False,,True,1,0,29,1,N-back
2,B,True,True,0.35838890000013635,True,1,0,29,1,N-back
3,Q,False,False,,True,1,0,29,1,N-back
4,I,False,False,,True,1,0,29,1,N-back
5,I,True,True,0.3959822000033455,True,1,0,29,1,N-back
6,H,False,False,,True,1,0,29,1,N-back
7,B,False,False,,True,1,0,29,1,N-back
8,B,True,True,0.30452960000548046,True,1,0,29,1,N-back
9,R,False,False,,True,1,0,29,1,N-back
10,Y,False,False,,True,1,0,29,1,N-back
11,E,False,False,,True,1,0,29,1,N-back
12,E,True,True,0.3137390000047162,True,1,0,29,1,N-back
13,O,False,False,,True,1,0,29,1,N-back
14,U,False,False,,True,1,0,29,1,N-back
15,U,True,True,0.30108400000608526,True,1,0,29,1,N-back
16,U,True,True,0.4814743000024464,True,1,0,29,1,N-back
17,K,False,False,,True,1,0,29,1,N-back
18,W,False,False,,True,1,0,29,1,N-back
19,L,False,False,,True,1,0,29,1,N-back
20,W,False,False,,True,1,0,29,1,N-back
21,R,False,False,,True,1,0,29,1,N-back
22,L,False,False,,True,1,0,29,1,N-back
23,R,False,False,,True,1,0,29,1,N-back
24,R,True,True,0.49219439999433234,True,1,0,29,1,N-back
25,R,True,True,0.46732900000642985,True,1,0,29,1,N-back
26,M,False,False,,True,1,0,29,1,N-back
