trial,stimulus,target,response,rt,correct,n_back,block,participant_id,session,task
0,W,False,False,,True,0,0,111,2,N-back
1,P,False,False,,True,0,0,111,2,N-back
2,Z,False,False,,True,0,0,111,2,N-back
3,X,True,True,0.2585372000467032,True,0,0,111,2,N-back
4,Z,False,False,,True,0,0,111,2,N-back
5,X,True,True,0.3112412001937628,True,0,0,111,2,N-back
6,A,False,False,,True,0,0,111,2,N-back
7,X,True,True,0.350899999961257,True,0,0,111,2,N-back
8,P,False,False,,True,0,0,111,2,N-back
9,M,False,False,,True,0,0,111,2,N-back
10,M,False,False,,True,0,0,111,2,N-back
11,V,False,False,,True,0,0,111,2,N-back
12,G,False,False,,True,0,0,111,2,N-back
13,V,False,False,,True,0,0,111,2,N-back
14,M,False,False,,True,0,0,111,2,N-back
15,O,False,False,,True,0,0,111,2,N-back
16,X,True,True,0.39048119983635843,True,0,0,111,2,N-back
17,X,True,True,0.37187390006147325,True,0,0,111,2,N-back
18,W,False,False,,True,0,0,111,2,N-back
19,L,False,False,,True,0,0,111,2,N-back
20,X,True,True,0.3713091998361051,True,0,0,111,2,N-back
21,Z,False,False,,True,0,0,111,2,N-back
22,P,False,False,,True,0,0,111,2,N-back
23,X,True,True,0.3686529998667538,True,0,0,111,2,N-back
24,J,False,False,,True,0,0,111,2,N-back
25,W,False,False,,True,0,0,111,2,N-back
26,A,False,False,,True,0,0,111,2,N-back
27,X,True,True,0.2910913999658078,True,0,0,111,2,N-back
28,P,False,False,,True,0,0,111,2,N-back
29,Y,False,False,,True,0,0,111,2,N-back
0,G,False,False,,True,0,1,111,2,N-back
1,X,True,True,0.2907954999245703,True,0,1,111,2,N-back
2,X,True,True,0.3448624999728054,True,0,1,111,2,N-back
3,G,False,False,,True,0,1,111,2,N-back
4,V,False,False,,True,0,1,111,2,N-back
5,E,False,False,,True,0,1,111,2,N-back
6,O,False,False,,True,0,1,111,2,N-back
7,O,False,False,,True,0,1,111,2,N-back
8,X,True,True,0.36012720013968647,True,0,1,111,2,N-back
9,L,False,False,,True,0,1,111,2,N-back
10,X,True,True,0.37368530011735857,True,0,1,111,2,N-back
11,Y,False,False,,True,0,1,111,2,N-back
12,D,False,False,,True,0,1,111,2,N-back
13,Y,False,False,,True,0,1,111,2,N-back
14,R,False,False,,True,0,1,111,2,N-back
15,E,False,False,,True,0,1,111,2,N-back
16,X,True,True,0.304497699951753,True,0,1,111,2,N-back
17,X,True,True,0.35157519998028874,True,0,1,111,2,N-back
18,A,False,False,,True,0,1,111,2,N-back
19,N,False,False,,True,0,1,111,2,N-back
20,O,False,False,,True,0,1,111,2,N-back
21,H,False,False,,True,0,1,111,2,N-back
22,Z,False,False,,True,0,1,111,2,N-back
23,A,False,False,,True,0,1,111,2,N-back
24,X,True,True,0.29643849981948733,True,0,1,111,2,N-back
25,X,True,True,0.34560030000284314,True,0,1,111,2,N-back
26,Z,False,False,,True,0,1,111,2,N-back
27,S,False,False,,True,0,1,111,2,N-back
28,X,True,True,0.3174132998101413,True,0,1,111,2,N-back
29,U,False,False,,True,0,1,111,2,N-back
0,I,False,False,,True,1,0,111,2,N-back
1,K,False,False,,True,1,0,111,2,N-back
2,F,False,False,,True,1,0,111,2,N-back
3,W,False,False,,True,1,0,111,2,N-back
4,K,False,False,,True,1,0,111,2,N-back
5,Z,False,False,,True,1,0,111,2,N-back
6,X,False,False,,True,1,0,111,2,N-back
7,I,False,False,,True,1,0,111,2,N-back
8,E,False,False,,True,1,0,111,2,N-back
9,O,False,False,,True,1,0,111,2,N-back
10,L,False,False,,True,1,0,111,2,N-back
11,W,False,False,,True,1,0,111,2,N-back
12,H,False,False,,True,1,0,111,2,N-back
13,A,False,False,,True,1,0,111,2,N-back
14,A,True,True,0.3051726999692619,True,1,0,111,2,N-back
15,E,False,False,,True,1,0,111,2,N-back
16,W,False,False,,True,1,0,111,2,N-back
17,M,False,False,,True,1,0,111,2,N-back
18,H,False,False,,True,1,0,111,2,N-back
19,S,False,False,,True,1,0,111,2,N-back
20,S,True,True,0.42524709994904697,True,1,0,111,2,N-back
21,Z,False,False,,True,1,0,111,2,N-back
22,R,False,False,,True,1,0,111,2,N-back
23,Y,False,False,,True,1,0,111,2,N-back
24,C,False,False,,True,1,0,111,2,N-back
25,K,False,False,,True,1,0,111,2,N-back
26,K,True,True,0.4369290000759065,True,1,0,111,2,N-back
27,C,False,False,,True,1,0,111,2,N-back
28,N,False,False,,True,1,0,111,2,N-back
29,L,False,False,,True,1,0,111,2,N-back
0,G,False,False,,True,1,1,111,2,N-back
1,P,False,False,,True,1,1,111,2,N-back
2,Q,False,False,,True,1,1,111,2,N-back
3,E,False,False,,True,1,1,111,2,N-back
4,K,False,False,,True,1,1,111,2,N-back
5,J,False,False,,True,1,1,111,2,N-back
6,J,True,False,,False,1,1,111,2,N-back
7,A,False,False,,True,1,1,111,2,N-back
8,N,False,False,,True,1,1,111,2,N-back
9,O,False,False,,True,1,1,111,2,N-back
10,O,True,True,0.46802900009788573,True,1,1,111,2,N-back
11,N,False,False,,True,1,1,111,2,N-back
