level,block,正确率,平均反应时,一致条件正确率,不一致条件正确率,中性词正确率,一致条件反应时,不一致条件反应时,中性词反应时,participant_id,session
block,1,100.0,214.95235834057289,,100.0,,,214.95235834057289,,14,2
block,2,100.0,127.38179166141586,,100.0,,,127.38179166141586,,14,2
block,3,100.0,205.4123166599311,,100.0,,,205.4123166599311,,14,2
block,4,100.0,98.9389000023948,,100.0,,,98.9389000023948,,14,2
block,5,100.0,231.30142501031514,,100.0,,,231.30142501031514,,14,2
block,6,100.0,135.13283332576975,,100.0,,,135.13283332576975,,14,2
block,7,100.0,160.17469999496825,,100.0,,,160.17469999496825,,14,2
block,8,100.0,116.1733083378446,,100.0,,,116.1733083378446,,14,2
total,all,100.0,161.18345416665156,,100.0,,,161.18345416665156,,14,2
