trial,stimulus,target,response,rt,correct,n_back,block,participant_id,session,task
0,H,False,False,,True,0,0,105,2,N-back
1,V,False,False,,True,0,0,105,2,N-back
2,X,True,True,0.3480102000003171,True,0,0,105,2,N-back
3,X,True,False,,False,0,0,105,2,N-back
4,X,True,True,0.42933650000031776,True,0,0,105,2,N-back
5,A,False,False,,True,0,0,105,2,N-back
6,S,False,False,,True,0,0,105,2,N-back
7,X,True,True,0.4673875999997108,True,0,0,105,2,N-back
8,A,False,False,,True,0,0,105,2,N-back
9,X,True,True,0.47158630000012636,True,0,0,105,2,N-back
10,W,False,False,,True,0,0,105,2,N-back
11,Y,False,False,,True,0,0,105,2,N-back
12,K,False,False,,True,0,0,105,2,N-back
13,Y,False,False,,True,0,0,105,2,N-back
14,A,False,False,,True,0,0,105,2,N-back
15,X,True,True,0.44171929999993154,True,0,0,105,2,N-back
16,X,True,False,,False,0,0,105,2,N-back
17,G,False,False,,True,0,0,105,2,N-back
18,Y,False,False,,True,0,0,105,2,N-back
19,T,False,False,,True,0,0,105,2,N-back
20,E,False,False,,True,0,0,105,2,N-back
21,F,False,False,,True,0,0,105,2,N-back
22,C,False,False,,True,0,0,105,2,N-back
23,O,False,False,,True,0,0,105,2,N-back
24,J,False,False,,True,0,0,105,2,N-back
25,S,False,False,,True,0,0,105,2,N-back
26,Z,False,False,,True,0,0,105,2,N-back
27,R,False,False,,True,0,0,105,2,N-back
28,R,False,False,,True,0,0,105,2,N-back
29,X,True,True,0.43780880000031175,True,0,0,105,2,N-back
0,O,False,False,,True,0,1,105,2,N-back
1,W,False,False,,True,0,1,105,2,N-back
2,Y,False,False,,True,0,1,105,2,N-back
3,S,False,False,,True,0,1,105,2,N-back
4,E,False,False,,True,0,1,105,2,N-back
5,A,False,False,,True,0,1,105,2,N-back
6,R,False,False,,True,0,1,105,2,N-back
7,P,False,False,,True,0,1,105,2,N-back
8,X,True,True,0.46617890000015905,True,0,1,105,2,N-back
9,X,True,False,,False,0,1,105,2,N-back
10,D,False,False,,True,0,1,105,2,N-back
11,T,False,False,,True,0,1,105,2,N-back
12,F,False,False,,True,0,1,105,2,N-back
13,T,False,False,,True,0,1,105,2,N-back
14,I,False,False,,True,0,1,105,2,N-back
15,R,False,False,,True,0,1,105,2,N-back
16,X,True,True,0.4547978000000512,True,0,1,105,2,N-back
17,U,False,False,,True,0,1,105,2,N-back
18,X,True,True,0.4677054000003409,True,0,1,105,2,N-back
19,X,True,True,0.446708899999976,True,0,1,105,2,N-back
20,X,True,True,0.3786526000003505,True,0,1,105,2,N-back
21,R,False,False,,True,0,1,105,2,N-back
22,J,False,False,,True,0,1,105,2,N-back
23,H,False,False,,True,0,1,105,2,N-back
24,Z,False,False,,True,0,1,105,2,N-back
25,X,True,True,0.49507269999958226,True,0,1,105,2,N-back
26,I,False,False,,True,0,1,105,2,N-back
27,S,False,False,,True,0,1,105,2,N-back
28,C,False,False,,True,0,1,105,2,N-back
29,Y,False,False,,True,0,1,105,2,N-back
0,W,False,False,,True,1,0,105,2,N-back
1,A,False,False,,True,1,0,105,2,N-back
2,E,False,False,,True,1,0,105,2,N-back
3,Q,False,False,,True,1,0,105,2,N-back
4,B,False,False,,True,1,0,105,2,N-back
5,S,False,False,,True,1,0,105,2,N-back
6,B,False,False,,True,1,0,105,2,N-back
7,F,False,False,,True,1,0,105,2,N-back
8,Z,False,False,,True,1,0,105,2,N-back
9,Z,True,True,0.3551393999996435,True,1,0,105,2,N-back
10,M,False,False,,True,1,0,105,2,N-back
11,M,True,True,0.5000682999998389,True,1,0,105,2,N-back
12,X,False,False,,True,1,0,105,2,N-back
13,F,False,False,,True,1,0,105,2,N-back
14,L,False,False,,True,1,0,105,2,N-back
15,R,False,False,,True,1,0,105,2,N-back
16,L,False,False,,True,1,0,105,2,N-back
17,L,True,False,,False,1,0,105,2,N-back
18,X,False,False,,True,1,0,105,2,N-back
19,X,True,True,0.42328470000029483,True,1,0,105,2,N-back
20,S,False,False,,True,1,0,105,2,N-back
21,M,False,False,,True,1,0,105,2,N-back
22,K,False,False,,True,1,0,105,2,N-back
23,F,False,False,,True,1,0,105,2,N-back
24,F,True,True,0.4575425000002724,True,1,0,105,2,N-back
25,I,False,False,,True,1,0,105,2,N-back
26,S,False,False,,True,1,0,105,2,N-back
27,S,True,False,,False,1,0,105,2,N-back
28,R,False,False,,True,1,0,105,2,N-back
29,L,False,False,,True,1,0,105,2,N-back
