trial,stimulus,target,response,rt,correct,n_back,block,participant_id,session,task
0,R,False,False,,True,0,0,26,1,N-back
1,X,True,True,0.3610146999999415,True,0,0,26,1,N-back
2,E,False,False,,True,0,0,26,1,N-back
3,G,False,False,,True,0,0,26,1,N-back
4,Y,False,False,,True,0,0,26,1,N-back
5,X,True,True,0.35435770000003686,True,0,0,26,1,N-back
6,N,False,False,,True,0,0,26,1,N-back
7,R,False,False,,True,0,0,26,1,N-back
8,L,False,False,,True,0,0,26,1,N-back
9,B,False,False,,True,0,0,26,1,N-back
10,L,False,False,,True,0,0,26,1,N-back
11,Y,False,False,,True,0,0,26,1,N-back
12,T,False,False,,True,0,0,26,1,N-back
13,C,False,False,,True,0,0,26,1,N-back
14,P,False,False,,True,0,0,26,1,N-back
15,K,False,False,,True,0,0,26,1,N-back
16,J,False,False,,True,0,0,26,1,N-back
17,X,True,True,0.4700941999999486,True,0,0,26,1,N-back
18,X,True,True,0.4800326999993558,True,0,0,26,1,N-back
19,C,False,False,,True,0,0,26,1,N-back
20,B,False,False,,True,0,0,26,1,N-back
21,Q,False,False,,True,0,0,26,1,N-back
22,V,False,False,,True,0,0,26,1,N-back
23,W,False,False,,True,0,0,26,1,N-back
24,X,True,False,,False,0,0,26,1,N-back
25,X,True,False,,False,0,0,26,1,N-back
26,X,True,True,0.3569160999995802,True,0,0,26,1,N-back
27,E,False,False,,True,0,0,26,1,N-back
28,X,True,True,0.4234333999993396,True,0,0,26,1,N-back
29,R,False,False,,True,0,0,26,1,N-back
0,E,False,False,,True,0,1,26,1,N-back
1,W,False,False,,True,0,1,26,1,N-back
2,O,False,False,,True,0,1,26,1,N-back
3,Q,False,False,,True,0,1,26,1,N-back
4,V,False,False,,True,0,1,26,1,N-back
5,M,False,False,,True,0,1,26,1,N-back
6,X,True,True,0.4020802000013646,True,0,1,26,1,N-back
7,L,False,False,,True,0,1,26,1,N-back
8,O,False,False,,True,0,1,26,1,N-back
9,X,True,True,0.475951399999758,True,0,1,26,1,N-back
10,T,False,False,,True,0,1,26,1,N-back
11,R,False,False,,True,0,1,26,1,N-back
12,W,False,False,,True,0,1,26,1,N-back
13,U,False,False,,True,0,1,26,1,N-back
14,X,True,True,0.3404458999993949,True,0,1,26,1,N-back
15,U,False,False,,True,0,1,26,1,N-back
16,S,False,False,,True,0,1,26,1,N-back
17,A,False,False,,True,0,1,26,1,N-back
18,K,False,False,,True,0,1,26,1,N-back
19,W,False,False,,True,0,1,26,1,N-back
20,P,False,False,,True,0,1,26,1,N-back
21,D,False,False,,True,0,1,26,1,N-back
22,H,False,False,,True,0,1,26,1,N-back
23,I,False,False,,True,0,1,26,1,N-back
24,C,False,False,,True,0,1,26,1,N-back
25,Q,False,False,,True,0,1,26,1,N-back
26,A,False,False,,True,0,1,26,1,N-back
27,X,True,False,,False,0,1,26,1,N-back
28,X,True,True,0.4973528999998962,True,0,1,26,1,N-back
29,R,False,False,,True,0,1,26,1,N-back
0,A,False,False,,True,1,0,26,1,N-back
1,Q,False,False,,True,1,0,26,1,N-back
2,J,False,False,,True,1,0,26,1,N-back
3,H,False,False,,True,1,0,26,1,N-back
4,H,True,True,0.43449470000086876,True,1,0,26,1,N-back
5,I,False,False,,True,1,0,26,1,N-back
6,R,False,False,,True,1,0,26,1,N-back
7,N,False,False,,True,1,0,26,1,N-back
8,K,False,False,,True,1,0,26,1,N-back
9,K,True,False,,False,1,0,26,1,N-back
10,F,False,False,,True,1,0,26,1,N-back
11,H,False,False,,True,1,0,26,1,N-back
12,L,False,False,,True,1,0,26,1,N-back
13,U,False,False,,True,1,0,26,1,N-back
14,U,True,False,,False,1,0,26,1,N-back
15,I,False,False,,True,1,0,26,1,N-back
16,J,False,False,,True,1,0,26,1,N-back
17,E,False,False,,True,1,0,26,1,N-back
