level,n_back,block,accuracy,mean_rt,participant_id,session
block,0.0,0.0,93.33333333333333,,120,1
block,0.0,1.0,100.0,,120,1
block,1.0,0.0,100.0,,120,1
block,1.0,1.0,100.0,,120,1
block,2.0,0.0,80.0,,120,1
block,2.0,1.0,76.66666666666667,,120,1
task,0.0,all,96.66666666666667,,120,1
task,1.0,all,100.0,,120,1
task,2.0,all,78.33333333333333,,120,1
