trial,word,color,response,rt,correct,block
0,红,Green,2,0.553257499999745,True,0
1,蓝,Blue,3,0.19030519999978424,True,0
2,蓝,Green,2,0.3605016000001342,True,0
3,绿,Red,1,0.11355019999973592,True,0
4,红,Green,2,0.14977210000142804,True,0
5,绿,Red,1,0.15116260000104376,True,0
6,蓝,Green,2,0.06910539999989851,True,0
7,红,Red,1,0.016903600000659935,True,0
8,白,Green,2,0.11632689999896684,True,0
9,红,Green,2,0.33716869999989285,True,0
10,白,Green,2,0.20880229999966105,True,0
11,蓝,Red,1,0.28140779999921506,True,0
0,绿,Blue,3,0.26584599999841885,True,1
1,蓝,Blue,3,0.0335456000011618,True,1
2,红,Blue,3,0.4454652000003989,True,1
3,蓝,Blue,3,0.48997589999999036,True,1
4,绿,Blue,3,0.1734283999994659,True,1
5,红,Red,1,0.15570109999862325,True,1
6,红,Red,1,0.7192286999998032,True,1
7,绿,Blue,3,0.07417859999986831,True,1
8,绿,Green,2,0.07947219999914523,True,1
9,蓝,Green,2,0.49997649999932037,True,1
10,绿,Green,2,0.47159110000029614,True,1
11,蓝,Red,1,0.16604990000087128,True,1
0,红,Red,1,0.2795012000005954,True,2
1,白,Blue,3,0.14698560000033467,True,2
2,蓝,Blue,3,0.5374723999993876,True,2
3,红,Blue,3,0.23184799999944516,True,2
4,绿,Green,2,0.037184199998591794,True,2
5,绿,Red,1,0.0375385000006645,True,2
6,绿,Blue,3,0.07197590000032505,True,2
7,蓝,Blue,3,0.020665699999881326,True,2
8,红,Blue,3,0.0752690999997867,True,2
9,绿,Blue,3,0.026318399999581743,True,2
10,绿,Blue,3,0.3622226999996201,True,2
11,绿,Blue,3,0.403921299999638,True,2
0,白,Red,1,0.11962239999957092,True,3
1,蓝,Red,3,0.12513450000005832,False,3
2,红,Blue,3,0.46717589999934717,True,3
3,蓝,Green,2,0.13539789999958884,True,3
4,白,Green,2,0.14557500000046275,True,3
5,红,Green,2,0.1717544999992242,True,3
6,红,Blue,3,0.22298270000101184,True,3
7,绿,Blue,3,0.07274669999969774,True,3
8,绿,Green,2,0.20253109999976004,True,3
9,绿,Red,1,0.33538290000069537,True,3
10,白,Blue,3,0.28975220000029367,True,3
11,蓝,Green,2,0.2792948999995133,True,3
0,蓝,Blue,3,0.41016510000008566,True,4
1,绿,Green,2,0.2849346000002697,True,4
2,白,Red,1,0.4075045000008686,True,4
3,白,Red,1,0.5055166000001918,True,4
4,绿,Red,1,0.021538999999393127,True,4
5,绿,Green,2,0.1978409000003012,True,4
6,白,Green,2,0.754931100000249,True,4
7,绿,Red,1,0.08922750000056112,True,4
8,红,Blue,3,0.10634460000073886,True,4
9,蓝,Red,1,0.27409760000045935,True,4
10,蓝,Red,1,0.47055810000165366,True,4
11,绿,Blue,3,0.19334819999858155,True,4
0,绿,Red,1,0.1718725999999151,True,5
1,绿,Red,1,0.7939344999995228,True,5
2,白,Green,2,0.22364979999838397,True,5
3,蓝,Red,1,0.2010375000008935,True,5
4,绿,Green,2,0.12637760000143317,True,5
5,红,Red,1,0.3915423999987979,True,5
6,蓝,Blue,3,0.7265188000001217,True,5
7,绿,Green,2,0.4402163999984623,True,5
8,绿,Blue,3,0.04291999999986729,True,5
9,绿,Blue,3,0.01612790000035602,True,5
10,白,Green,2,0.20279320000008738,True,5
11,白,Blue,3,0.10526240000035614,True,5
0,红,Green,2,0.23116069999923639,True,6
1,白,Blue,3,0.04925340000045253,True,6
2,绿,Green,2,0.03356340000027558,True,6
3,白,Green,2,0.06672160000016447,True,6
4,红,Green,2,0.47949979999975767,True,6
5,白,Blue,3,0.192441899998812,True,6
6,蓝,Blue,3,0.4645455999998376,True,6
7,红,Red,1,0.0028781000000890344,True,6
8,绿,Red,1,0.8466602999997122,True,6
9,绿,Green,2,0.05005469999923662,True,6
10,红,Red,1,0.0920416999997542,True,6
11,红,Green,2,0.01766720000159694,True,6
0,绿,Red,1,0.21220639999955893,True,7
1,蓝,Red,1,0.11732990000018617,True,7
2,蓝,Red,1,0.0917578999997204,True,7
3,白,Green,2,0.1585687999995571,True,7
4,绿,Blue,3,0.43610110000008717,True,7
5,蓝,Red,1,0.2572201999992103,True,7
6,红,Green,2,0.1493705000011687,True,7
7,蓝,Red,1,0.11155550000148651,True,7
8,红,Blue,3,0.046036699999604025,True,7
9,绿,Red,1,0.19358250000004773,True,7
10,红,Green,2,0.15357880000010482,True,7
11,蓝,Green,2,0.2251309000002948,True,7
