trial,stimulus,target,response,rt,correct,n_back,block,participant_id,session,task
0,W,False,False,,True,0,0,28,2,N-back
1,J,False,False,,True,0,0,28,2,N-back
2,R,False,False,,True,0,0,28,2,N-back
3,L,False,False,,True,0,0,28,2,N-back
4,N,False,False,,True,0,0,28,2,N-back
5,P,False,False,,True,0,0,28,2,N-back
6,F,False,False,,True,0,0,28,2,N-back
7,L,False,False,,True,0,0,28,2,N-back
8,E,False,False,,True,0,0,28,2,N-back
9,G,False,False,,True,0,0,28,2,N-back
10,Z,False,False,,True,0,0,28,2,N-back
11,Y,False,False,,True,0,0,28,2,N-back
12,X,True,True,0.34453830000711605,True,0,0,28,2,N-back
13,E,False,False,,True,0,0,28,2,N-back
14,X,True,True,0.3962738999980502,True,0,0,28,2,N-back
15,X,True,True,0.37881409999681637,True,0,0,28,2,N-back
16,U,False,False,,True,0,0,28,2,N-back
17,D,False,False,,True,0,0,28,2,N-back
18,K,False,False,,True,0,0,28,2,N-back
19,N,False,False,,True,0,0,28,2,N-back
20,A,False,False,,True,0,0,28,2,N-back
21,X,True,True,0.4218256000021938,True,0,0,28,2,N-back
22,X,True,True,0.4050266000122065,True,0,0,28,2,N-back
23,A,False,False,,True,0,0,28,2,N-back
24,T,False,False,,True,0,0,28,2,N-back
25,K,False,False,,True,0,0,28,2,N-back
26,X,True,True,0.3768313000036869,True,0,0,28,2,N-back
27,Y,False,False,,True,0,0,28,2,N-back
28,K,False,False,,True,0,0,28,2,N-back
29,M,False,False,,True,0,0,28,2,N-back
0,K,False,False,,True,0,1,28,2,N-back
1,X,True,True,0.41078059999563266,True,0,1,28,2,N-back
2,Q,False,False,,True,0,1,28,2,N-back
3,I,False,False,,True,0,1,28,2,N-back
4,X,True,True,0.32440450000285637,True,0,1,28,2,N-back
5,X,True,True,0.4070764999923995,True,0,1,28,2,N-back
6,R,False,False,,True,0,1,28,2,N-back
7,Z,False,False,,True,0,1,28,2,N-back
8,E,False,False,,True,0,1,28,2,N-back
9,V,False,False,,True,0,1,28,2,N-back
10,X,True,True,0.32453979999991134,True,0,1,28,2,N-back
11,W,False,False,,True,0,1,28,2,N-back
12,I,False,False,,True,0,1,28,2,N-back
13,S,False,False,,True,0,1,28,2,N-back
14,Y,False,False,,True,0,1,28,2,N-back
15,Q,False,False,,True,0,1,28,2,N-back
16,D,False,False,,True,0,1,28,2,N-back
17,N,False,False,,True,0,1,28,2,N-back
18,E,False,False,,True,0,1,28,2,N-back
19,F,False,False,,True,0,1,28,2,N-back
20,R,False,False,,True,0,1,28,2,N-back
21,X,True,True,0.31607939999958035,True,0,1,28,2,N-back
22,Z,False,False,,True,0,1,28,2,N-back
23,C,False,False,,True,0,1,28,2,N-back
24,F,False,False,,True,0,1,28,2,N-back
25,X,True,True,0.3817030999925919,True,0,1,28,2,N-back
26,X,True,True,0.45558969999547116,True,0,1,28,2,N-back
27,Y,False,False,,True,0,1,28,2,N-back
28,X,True,True,0.3527120000071591,True,0,1,28,2,N-back
29,D,False,False,,True,0,1,28,2,N-back
0,Q,False,False,,True,1,0,28,2,N-back
1,V,False,False,,True,1,0,28,2,N-back
2,D,False,False,,True,1,0,28,2,N-back
3,D,True,True,0.29582030000165105,True,1,0,28,2,N-back
4,M,False,False,,True,1,0,28,2,N-back
5,M,True,True,0.42076059999817517,True,1,0,28,2,N-back
6,N,False,False,,True,1,0,28,2,N-back
7,X,False,False,,True,1,0,28,2,N-back
8,I,False,False,,True,1,0,28,2,N-back
9,I,True,True,0.28807039999810513,True,1,0,28,2,N-back
10,Z,False,False,,True,1,0,28,2,N-back
11,F,False,False,,True,1,0,28,2,N-back
12,O,False,False,,True,1,0,28,2,N-back
13,O,True,True,0.29442580000613816,True,1,0,28,2,N-back
14,K,False,False,,True,1,0,28,2,N-back
15,E,False,False,,True,1,0,28,2,N-back
16,F,False,False,,True,1,0,28,2,N-back
17,T,False,False,,True,1,0,28,2,N-back
