trial,stimulus,target,response,rt,correct,n_back,block,participant_id,session,task
0,O,False,False,,True,0,0,22,2,N-back
1,R,False,False,,True,0,0,22,2,N-back
2,U,False,False,,True,0,0,22,2,N-back
3,X,True,True,0.3757962999952724,True,0,0,22,2,N-back
4,E,False,False,,True,0,0,22,2,N-back
5,C,False,False,,True,0,0,22,2,N-back
6,Q,False,False,,True,0,0,22,2,N-back
7,W,False,False,,True,0,0,22,2,N-back
8,D,False,False,,True,0,0,22,2,N-back
9,L,False,False,,True,0,0,22,2,N-back
10,Y,False,False,,True,0,0,22,2,N-back
11,G,False,False,,True,0,0,22,2,N-back
12,N,False,False,,True,0,0,22,2,N-back
13,D,False,False,,True,0,0,22,2,N-back
14,H,False,False,,True,0,0,22,2,N-back
15,L,False,False,,True,0,0,22,2,N-back
16,X,True,True,0.37794880000001285,True,0,0,22,2,N-back
17,N,False,False,,True,0,0,22,2,N-back
18,F,False,False,,True,0,0,22,2,N-back
19,R,False,False,,True,0,0,22,2,N-back
20,C,False,False,,True,0,0,22,2,N-back
21,E,False,False,,True,0,0,22,2,N-back
22,E,False,False,,True,0,0,22,2,N-back
23,X,True,True,0.459408099995926,True,0,0,22,2,N-back
24,A,False,False,,True,0,0,22,2,N-back
25,U,False,False,,True,0,0,22,2,N-back
26,X,True,True,0.3684598999971058,True,0,0,22,2,N-back
27,J,False,False,,True,0,0,22,2,N-back
28,E,False,False,,True,0,0,22,2,N-back
29,X,True,True,0.37668760000087786,True,0,0,22,2,N-back
0,X,True,True,0.36241319999680854,True,0,1,22,2,N-back
1,V,False,False,,True,0,1,22,2,N-back
2,X,True,True,0.4063892999984091,True,0,1,22,2,N-back
3,G,False,False,,True,0,1,22,2,N-back
4,V,False,False,,True,0,1,22,2,N-back
5,J,False,False,,True,0,1,22,2,N-back
6,A,False,False,,True,0,1,22,2,N-back
7,W,False,False,,True,0,1,22,2,N-back
8,V,False,False,,True,0,1,22,2,N-back
9,I,False,False,,True,0,1,22,2,N-back
10,K,False,False,,True,0,1,22,2,N-back
11,K,False,False,,True,0,1,22,2,N-back
12,L,False,False,,True,0,1,22,2,N-back
13,J,False,False,,True,0,1,22,2,N-back
14,K,False,False,,True,0,1,22,2,N-back
15,X,True,True,0.3842360999988159,True,0,1,22,2,N-back
16,P,False,False,,True,0,1,22,2,N-back
17,L,False,False,,True,0,1,22,2,N-back
18,X,True,True,0.3739392000134103,True,0,1,22,2,N-back
19,X,True,True,0.47050349999335594,True,0,1,22,2,N-back
20,X,True,True,0.3411620999977458,True,0,1,22,2,N-back
21,X,True,True,0.2939524999965215,True,0,1,22,2,N-back
22,V,False,False,,True,0,1,22,2,N-back
23,X,True,True,0.41717030000290833,True,0,1,22,2,N-back
24,C,False,False,,True,0,1,22,2,N-back
25,G,False,False,,True,0,1,22,2,N-back
26,Y,False,False,,True,0,1,22,2,N-back
27,U,False,False,,True,0,1,22,2,N-back
28,X,True,True,0.33472669999173377,True,0,1,22,2,N-back
29,J,False,False,,True,0,1,22,2,N-back
0,Y,False,False,,True,1,0,22,2,N-back
1,Q,False,False,,True,1,0,22,2,N-back
2,X,False,False,,True,1,0,22,2,N-back
3,F,False,False,,True,1,0,22,2,N-back
4,K,False,False,,True,1,0,22,2,N-back
5,K,True,True,0.34823670001060236,True,1,0,22,2,N-back
6,K,True,True,0.42963260000396986,True,1,0,22,2,N-back
7,K,True,True,0.37791819999984,True,1,0,22,2,N-back
8,Q,False,False,,True,1,0,22,2,N-back
9,Q,True,True,0.39960360000259243,True,1,0,22,2,N-back
10,G,False,False,,True,1,0,22,2,N-back
11,H,False,False,,True,1,0,22,2,N-back
12,H,True,True,0.3289870000007795,True,1,0,22,2,N-back
13,H,True,True,0.3094569999957457,True,1,0,22,2,N-back
14,H,True,True,0.27040710000437684,True,1,0,22,2,N-back
15,P,False,False,,True,1,0,22,2,N-back
16,J,False,False,,True,1,0,22,2,N-back
17,V,False,False,,True,1,0,22,2,N-back
18,S,False,False,,True,1,0,22,2,N-back
19,C,False,False,,True,1,0,22,2,N-back
20,K,False,False,,True,1,0,22,2,N-back
21,K,True,True,0.4643796000018483,True,1,0,22,2,N-back
22,U,False,False,,True,1,0,22,2,N-back
23,Q,False,False,,True,1,0,22,2,N-back
24,O,False,False,,True,1,0,22,2,N-back
25,P,False,False,,True,1,0,22,2,N-back
26,I,False,False,,True,1,0,22,2,N-back
27,H,False,False,,True,1,0,22,2,N-back
28,W,False,False,,True,1,0,22,2,N-back
29,N,False,False,,True,1,0,22,2,N-back
0,P,False,False,,True,1,1,22,2,N-back
1,V,False,False,,True,1,1,22,2,N-back
2,V,True,True,0.4731607000139775,True,1,1,22,2,N-back
3,V,True,True,0.3798664999922039,True,1,1,22,2,N-back
4,T,False,False,,True,1,1,22,2,N-back
5,T,True,True,0.32553610000468325,True,1,1,22,2,N-back
6,L,False,False,,True,1,1,22,2,N-back
7,K,False,False,,True,1,1,22,2,N-back
8,K,True,True,0.42377309998846613,True,1,1,22,2,N-back
9,K,True,True,0.3950914000015473,True,1,1,22,2,N-back
10,X,False,False,,True,1,1,22,2,N-back
11,E,False,False,,True,1,1,22,2,N-back
12,A,False,False,,True,1,1,22,2,N-back
13,T,False,False,,True,1,1,22,2,N-back
14,T,True,True,0.46101319999434054,True,1,1,22,2,N-back
15,N,False,False,,True,1,1,22,2,N-back
16,B,False,False,,True,1,1,22,2,N-back
17,B,True,True,0.4470097000012174,True,1,1,22,2,N-back
18,H,False,False,,True,1,1,22,2,N-back
19,N,False,False,,True,1,1,22,2,N-back
20,A,False,False,,True,1,1,22,2,N-back
21,U,False,False,,True,1,1,22,2,N-back
22,Q,False,False,,True,1,1,22,2,N-back
23,Q,True,True,0.3081670999963535,True,1,1,22,2,N-back
24,G,False,False,,True,1,1,22,2,N-back
25,G,True,True,0.31509469999582507,True,1,1,22,2,N-back
26,R,False,False,,True,1,1,22,2,N-back
27,L,False,False,,True,1,1,22,2,N-back
28,I,False,False,,True,1,1,22,2,N-back
29,I,True,True,0.35885969999071676,True,1,1,22,2,N-back
0,B,False,False,,True,2,0,22,2,N-back
1,T,False,False,,True,2,0,22,2,N-back
2,G,False,False,,True,2,0,22,2,N-back
3,T,True,False,,False,2,0,22,2,N-back
4,Z,False,False,,True,2,0,22,2,N-back
5,A,False,False,,True,2,0,22,2,N-back
6,Q,False,False,,True,2,0,22,2,N-back
7,K,False,False,,True,2,0,22,2,N-back
8,T,False,False,,True,2,0,22,2,N-back
9,E,False,False,,True,2,0,22,2,N-back
10,T,True,False,,False,2,0,22,2,N-back
11,W,False,False,,True,2,0,22,2,N-back
12,I,False,False,,True,2,0,22,2,N-back
13,Y,False,False,,True,2,0,22,2,N-back
14,X,False,False,,True,2,0,22,2,N-back
15,U,False,False,,True,2,0,22,2,N-back
16,G,False,False,,True,2,0,22,2,N-back
17,C,False,False,,True,2,0,22,2,N-back
18,F,False,False,,True,2,0,22,2,N-back
19,Q,False,False,,True,2,0,22,2,N-back
20,Y,False,False,,True,2,0,22,2,N-back
21,J,False,False,,True,2,0,22,2,N-back
22,E,False,False,,True,2,0,22,2,N-back
23,D,False,False,,True,2,0,22,2,N-back
24,W,False,False,,True,2,0,22,2,N-back
25,D,True,False,,False,2,0,22,2,N-back
26,W,True,False,,False,2,0,22,2,N-back
27,E,False,False,,True,2,0,22,2,N-back
28,U,False,False,,True,2,0,22,2,N-back
29,W,False,False,,True,2,0,22,2,N-back
0,T,False,False,,True,2,1,22,2,N-back
1,W,False,False,,True,2,1,22,2,N-back
2,T,True,False,,False,2,1,22,2,N-back
3,R,False,False,,True,2,1,22,2,N-back
4,Q,False,False,,True,2,1,22,2,N-back
5,Y,False,False,,True,2,1,22,2,N-back
6,O,False,False,,True,2,1,22,2,N-back
7,M,False,False,,True,2,1,22,2,N-back
8,H,False,False,,True,2,1,22,2,N-back
9,H,False,True,0.4575339000002714,False,2,1,22,2,N-back
10,O,False,False,,True,2,1,22,2,N-back
11,D,False,False,,True,2,1,22,2,N-back
12,P,False,False,,True,2,1,22,2,N-back
13,I,False,False,,True,2,1,22,2,N-back
14,P,True,True,0.49917749999440275,True,2,1,22,2,N-back
15,T,False,False,,True,2,1,22,2,N-back
16,K,False,False,,True,2,1,22,2,N-back
17,X,False,False,,True,2,1,22,2,N-back
18,J,False,False,,True,2,1,22,2,N-back
19,G,False,False,,True,2,1,22,2,N-back
20,C,False,False,,True,2,1,22,2,N-back
21,V,False,False,,True,2,1,22,2,N-back
22,T,False,False,,True,2,1,22,2,N-back
23,Y,False,False,,True,2,1,22,2,N-back
24,Q,False,False,,True,2,1,22,2,N-back
25,Y,True,True,0.43979639999452047,True,2,1,22,2,N-back
26,S,False,False,,True,2,1,22,2,N-back
27,Y,True,False,,False,2,1,22,2,N-back
28,I,False,False,,True,2,1,22,2,N-back
29,W,False,False,,True,2,1,22,2,N-back
