trial,word,color,response,rt,correct,block
0,红,Red,1,0.14018690000011702,True,0
1,红,Red,1,1.0409934999988764,True,0
2,红,Red,1,0.5967772000003606,True,0
3,绿,Green,2,0.277272899998934,True,0
4,红,Blue,3,0.18702479999774368,True,0
5,红,Blue,3,0.05167450000226381,True,0
6,蓝,Red,1,0.14825760000167065,True,0
7,白,Red,1,1.1772643000003882,True,0
8,红,Green,2,0.0032720999988669064,True,0
9,绿,Blue,3,1.1906005999990157,True,0
10,绿,Blue,3,1.855410700001812,True,0
11,红,Green,2,0.14719789999799104,True,0
0,绿,Blue,3,0.9597078999977384,True,1
1,白,Red,1,0.06138649999775225,True,1
2,绿,Blue,3,0.1830102000021725,True,1
3,白,Green,2,0.5848896000024979,True,1
4,绿,Blue,3,0.22951139999713632,True,1
5,蓝,Green,2,0.026041799999802606,True,1
6,红,Red,1,0.05778400000053807,True,1
7,绿,Blue,3,0.3935277999989921,True,1
8,绿,Blue,3,0.028323099999397527,True,1
9,红,Blue,3,0.7196365999989212,True,1
10,白,Red,1,0.14199920000100974,True,1
11,绿,Red,1,0.0025903999994625337,True,1
0,绿,Green,2,0.21924420000141254,True,2
1,蓝,Green,2,0.08739829999831272,True,2
2,白,Red,1,0.03247689999989234,True,2
3,白,Red,1,0.06689469999764697,True,2
4,红,Green,2,0.06039830000008806,True,2
5,蓝,Blue,3,0.03577489999952377,True,2
6,白,Blue,3,0.157791300000099,True,2
7,红,Blue,3,0.10241970000060974,True,2
8,蓝,Green,2,0.024781200001598336,True,2
9,蓝,Red,1,0.1928501000002143,True,2
10,白,Green,2,0.31131070000265026,True,2
11,绿,Green,2,0.441510599997855,True,2
0,蓝,Green,2,0.1734716999999364,True,3
1,绿,Blue,3,0.5872436999998172,True,3
2,红,Green,2,0.060502500000438886,True,3
3,绿,Red,1,0.20607160000145086,True,3
4,红,Red,1,0.49640290000024834,True,3
5,蓝,Green,2,0.42477989999679266,True,3
6,蓝,Green,2,0.3346352000007755,True,3
7,红,Red,1,0.30131900000196765,True,3
8,绿,Green,2,0.29132949999984703,True,3
9,白,Green,2,0.1281258999988495,True,3
10,绿,Red,1,0.20234500000151456,True,3
11,白,Green,2,0.1687372000014875,True,3
0,绿,Red,1,0.24292849999983446,True,4
1,蓝,Red,1,0.09215599999879487,True,4
2,白,Blue,3,0.3472857999986445,True,4
3,红,Red,1,0.19186849999823608,True,4
4,红,Red,1,0.019589300001825904,True,4
5,绿,Red,1,0.5336609999976645,True,4
6,绿,Red,1,0.11242759999731788,True,4
7,绿,Red,1,0.1257952000014484,True,4
8,绿,Red,1,0.14580629999909434,True,4
9,白,Blue,3,0.1931777999998303,True,4
10,蓝,Green,2,0.11016509999899426,True,4
11,白,Green,2,0.5274288000000524,True,4
0,绿,Red,1,0.1042035999998916,True,5
1,红,Green,2,0.6766112000004796,True,5
2,红,Green,2,0.003981400001066504,True,5
3,红,Green,2,0.3840334999986226,True,5
4,蓝,Red,1,0.07642370000030496,True,5
5,绿,Blue,3,0.06992710000122315,True,5
6,蓝,Blue,3,0.4945499999994354,True,5
7,红,Green,2,0.03316149999955087,True,5
8,红,Red,1,0.04214700000011362,True,5
9,红,Blue,3,0.15894219999972847,True,5
10,绿,Red,1,0.16104180000183987,True,5
11,蓝,Red,1,0.4173486999970919,True,5
0,白,Blue,3,0.675057199998264,True,6
1,红,Red,1,0.043157200001587626,True,6
2,红,Blue,3,0.23438390000228537,True,6
3,蓝,Blue,3,0.021563799997238675,True,6
4,白,Green,2,0.0578676999975869,True,6
5,绿,Red,1,0.0078038999999989755,True,6
6,蓝,Red,1,0.47214140000141924,True,6
7,绿,Red,1,0.009345100002974505,True,6
8,红,Green,2,0.29944199999954435,True,6
9,白,Red,1,0.08962509999764734,True,6
10,红,Green,2,0.052061399997910485,True,6
11,红,Green,2,0.6021478000002389,True,6
0,蓝,Blue,3,0.5875003000001016,True,7
1,绿,Blue,3,0.38693140000032145,True,7
2,蓝,Red,1,0.20628620000206865,True,7
3,蓝,Green,2,0.18959760000143433,True,7
4,绿,Blue,3,0.10051300000122865,True,7
5,白,Red,1,0.02416580000135582,True,7
6,白,Blue,3,0.2492368000021088,True,7
7,蓝,Red,1,0.06936190000124043,True,7
8,蓝,Green,2,0.10084850000203005,True,7
9,红,Red,1,0.12452540000231238,True,7
10,白,Red,1,0.6839661999983946,True,7
11,红,Red,1,0.8002492999985407,True,7
