trial,stimulus,target,response,rt,correct,n_back,block,participant_id,session,task
0,Z,False,False,,True,0,0,27,2,N-back
1,S,False,False,,True,0,0,27,2,N-back
2,X,True,True,0.37641350000194507,True,0,0,27,2,N-back
3,R,False,False,,True,0,0,27,2,N-back
4,X,True,True,0.35086080000110087,True,0,0,27,2,N-back
5,B,False,False,,True,0,0,27,2,N-back
6,F,False,False,,True,0,0,27,2,N-back
7,V,False,False,,True,0,0,27,2,N-back
8,L,False,False,,True,0,0,27,2,N-back
9,X,True,True,0.3876542999969388,True,0,0,27,2,N-back
10,G,False,False,,True,0,0,27,2,N-back
11,N,False,False,,True,0,0,27,2,N-back
12,V,False,False,,True,0,0,27,2,N-back
13,O,False,False,,True,0,0,27,2,N-back
14,X,True,True,0.364176300001418,True,0,0,27,2,N-back
15,V,False,False,,True,0,0,27,2,N-back
16,U,False,False,,True,0,0,27,2,N-back
17,U,False,False,,True,0,0,27,2,N-back
18,H,False,False,,True,0,0,27,2,N-back
19,Q,False,False,,True,0,0,27,2,N-back
20,D,False,False,,True,0,0,27,2,N-back
21,I,False,False,,True,0,0,27,2,N-back
22,M,False,False,,True,0,0,27,2,N-back
23,T,False,False,,True,0,0,27,2,N-back
24,X,True,True,0.33850929999971413,True,0,0,27,2,N-back
25,D,False,False,,True,0,0,27,2,N-back
26,X,True,True,0.3442637999978615,True,0,0,27,2,N-back
27,E,False,False,,True,0,0,27,2,N-back
28,T,False,False,,True,0,0,27,2,N-back
29,X,True,True,0.3686797000009392,True,0,0,27,2,N-back
0,P,False,False,,True,0,1,27,2,N-back
1,E,False,False,,True,0,1,27,2,N-back
2,S,False,False,,True,0,1,27,2,N-back
3,M,False,False,,True,0,1,27,2,N-back
4,X,True,True,0.333923500002129,True,0,1,27,2,N-back
5,M,False,False,,True,0,1,27,2,N-back
6,Y,False,False,,True,0,1,27,2,N-back
7,X,True,True,0.4275705999971251,True,0,1,27,2,N-back
8,J,False,False,,True,0,1,27,2,N-back
9,P,False,False,,True,0,1,27,2,N-back
10,I,False,False,,True,0,1,27,2,N-back
11,T,False,False,,True,0,1,27,2,N-back
12,X,True,True,0.3720322999979544,True,0,1,27,2,N-back
13,F,False,False,,True,0,1,27,2,N-back
14,I,False,False,,True,0,1,27,2,N-back
15,U,False,False,,True,0,1,27,2,N-back
16,V,False,False,,True,0,1,27,2,N-back
17,L,False,False,,True,0,1,27,2,N-back
18,U,False,False,,True,0,1,27,2,N-back
19,L,False,False,,True,0,1,27,2,N-back
20,S,False,False,,True,0,1,27,2,N-back
21,P,False,False,,True,0,1,27,2,N-back
22,R,False,False,,True,0,1,27,2,N-back
23,K,False,False,,True,0,1,27,2,N-back
24,I,False,False,,True,0,1,27,2,N-back
25,X,True,True,0.3818561000007321,True,0,1,27,2,N-back
26,X,True,True,0.41345320000255015,True,0,1,27,2,N-back
27,X,True,True,0.3508774000001722,True,0,1,27,2,N-back
28,X,True,True,0.3302364999981364,True,0,1,27,2,N-back
29,R,False,False,,True,0,1,27,2,N-back
0,E,False,False,,True,1,0,27,2,N-back
1,U,False,False,,True,1,0,27,2,N-back
2,Y,False,False,,True,1,0,27,2,N-back
3,K,False,False,,True,1,0,27,2,N-back
4,Y,False,False,,True,1,0,27,2,N-back
5,R,False,False,,True,1,0,27,2,N-back
6,Y,False,False,,True,1,0,27,2,N-back
7,Y,True,True,0.4611559999975725,True,1,0,27,2,N-back
8,H,False,False,,True,1,0,27,2,N-back
9,N,False,False,,True,1,0,27,2,N-back
10,N,True,True,0.4187045999969996,True,1,0,27,2,N-back
11,U,False,False,,True,1,0,27,2,N-back
12,L,False,False,,True,1,0,27,2,N-back
13,H,False,False,,True,1,0,27,2,N-back
14,K,False,False,,True,1,0,27,2,N-back
15,Y,False,False,,True,1,0,27,2,N-back
16,Y,True,True,0.3654145000000426,True,1,0,27,2,N-back
17,V,False,False,,True,1,0,27,2,N-back
18,B,False,False,,True,1,0,27,2,N-back
19,B,True,True,0.4041596999995818,True,1,0,27,2,N-back
20,J,False,False,,True,1,0,27,2,N-back
21,B,False,False,,True,1,0,27,2,N-back
22,I,False,False,,True,1,0,27,2,N-back
23,S,False,False,,True,1,0,27,2,N-back
24,Z,False,False,,True,1,0,27,2,N-back
25,O,False,False,,True,1,0,27,2,N-back
26,S,False,False,,True,1,0,27,2,N-back
27,W,False,False,,True,1,0,27,2,N-back
28,E,False,False,,True,1,0,27,2,N-back
29,E,True,False,,False,1,0,27,2,N-back
0,A,False,False,,True,1,1,27,2,N-back
1,Z,False,False,,True,1,1,27,2,N-back
2,G,False,False,,True,1,1,27,2,N-back
3,V,False,False,,True,1,1,27,2,N-back
4,J,False,False,,True,1,1,27,2,N-back
5,J,True,False,,False,1,1,27,2,N-back
6,J,True,True,0.43292790000123205,True,1,1,27,2,N-back
7,N,False,False,,True,1,1,27,2,N-back
8,H,False,False,,True,1,1,27,2,N-back
9,H,True,True,0.4167801999974472,True,1,1,27,2,N-back
10,L,False,False,,True,1,1,27,2,N-back
11,L,True,True,0.38259800000014366,True,1,1,27,2,N-back
12,V,False,False,,True,1,1,27,2,N-back
13,V,True,True,0.37846739999804413,True,1,1,27,2,N-back
14,J,False,False,,True,1,1,27,2,N-back
15,P,False,False,,True,1,1,27,2,N-back
16,P,True,True,0.41431899999952293,True,1,1,27,2,N-back
17,A,False,False,,True,1,1,27,2,N-back
18,C,False,False,,True,1,1,27,2,N-back
19,C,True,True,0.3818556999976863,True,1,1,27,2,N-back
20,C,True,False,,False,1,1,27,2,N-back
21,H,False,False,,True,1,1,27,2,N-back
22,D,False,False,,True,1,1,27,2,N-back
23,D,True,True,0.3708231999989948,True,1,1,27,2,N-back
24,P,False,False,,True,1,1,27,2,N-back
25,G,False,False,,True,1,1,27,2,N-back
26,G,True,True,0.3671953000011854,True,1,1,27,2,N-back
27,B,False,False,,True,1,1,27,2,N-back
28,D,False,False,,True,1,1,27,2,N-back
29,T,False,False,,True,1,1,27,2,N-back
0,G,False,False,,True,2,0,27,2,N-back
1,Z,False,False,,True,2,0,27,2,N-back
2,T,False,False,,True,2,0,27,2,N-back
3,S,False,False,,True,2,0,27,2,N-back
4,R,False,False,,True,2,0,27,2,N-back
5,F,False,False,,True,2,0,27,2,N-back
6,R,True,False,,False,2,0,27,2,N-back
7,U,False,False,,True,2,0,27,2,N-back
8,J,False,False,,True,2,0,27,2,N-back
9,H,False,False,,True,2,0,27,2,N-back
10,H,False,False,,True,2,0,27,2,N-back
11,H,True,False,,False,2,0,27,2,N-back
12,R,False,False,,True,2,0,27,2,N-back
13,Z,False,False,,True,2,0,27,2,N-back
14,W,False,False,,True,2,0,27,2,N-back
15,S,False,False,,True,2,0,27,2,N-back
16,W,True,False,,False,2,0,27,2,N-back
17,D,False,False,,True,2,0,27,2,N-back
18,A,False,False,,True,2,0,27,2,N-back
19,L,False,False,,True,2,0,27,2,N-back
20,A,True,False,,False,2,0,27,2,N-back
21,L,True,False,,False,2,0,27,2,N-back
22,D,False,False,,True,2,0,27,2,N-back
23,R,False,False,,True,2,0,27,2,N-back
24,D,True,False,,False,2,0,27,2,N-back
25,R,True,False,,False,2,0,27,2,N-back
26,A,False,False,,True,2,0,27,2,N-back
27,I,False,False,,True,2,0,27,2,N-back
28,L,False,False,,True,2,0,27,2,N-back
29,I,True,True,0.4483278999978211,True,2,0,27,2,N-back
0,K,False,False,,True,2,1,27,2,N-back
1,E,False,False,,True,2,1,27,2,N-back
2,K,True,True,0.40887260000090464,True,2,1,27,2,N-back
3,E,True,False,,False,2,1,27,2,N-back
4,K,True,True,0.4392628000023251,True,2,1,27,2,N-back
5,Q,False,False,,True,2,1,27,2,N-back
6,K,True,True,0.4616134999996575,True,2,1,27,2,N-back
7,C,False,False,,True,2,1,27,2,N-back
8,A,False,False,,True,2,1,27,2,N-back
9,W,False,False,,True,2,1,27,2,N-back
10,Q,False,False,,True,2,1,27,2,N-back
11,R,False,False,,True,2,1,27,2,N-back
12,Q,True,False,,False,2,1,27,2,N-back
13,V,False,False,,True,2,1,27,2,N-back
14,Q,True,False,,False,2,1,27,2,N-back
15,C,False,False,,True,2,1,27,2,N-back
16,M,False,False,,True,2,1,27,2,N-back
17,R,False,False,,True,2,1,27,2,N-back
18,M,True,False,,False,2,1,27,2,N-back
19,H,False,False,,True,2,1,27,2,N-back
20,M,True,False,,False,2,1,27,2,N-back
21,E,False,False,,True,2,1,27,2,N-back
22,M,True,True,0.42232090000106837,True,2,1,27,2,N-back
23,E,True,False,,False,2,1,27,2,N-back
24,X,False,False,,True,2,1,27,2,N-back
25,M,False,False,,True,2,1,27,2,N-back
26,D,False,False,,True,2,1,27,2,N-back
27,U,False,False,,True,2,1,27,2,N-back
28,D,True,False,,False,2,1,27,2,N-back
29,A,False,False,,True,2,1,27,2,N-back
