trial,word,color,response,rt,correct,block
0,红,Red,1,0.16209689993411303,True,0
1,白,Green,3,0.013184899929910898,False,0
2,蓝,Blue,3,0.3960424999240786,True,0
3,绿,Green,2,0.30050869984552264,True,0
4,白,Blue,3,0.23720879992470145,True,0
5,红,Green,2,0.29091440001502633,True,0
6,绿,Green,2,0.19601269997656345,True,0
7,蓝,Red,1,0.2415004000067711,True,0
8,蓝,Green,2,0.15894089988432825,True,0
9,红,Blue,3,0.16242680000141263,True,0
10,红,Green,2,0.10479089990258217,True,0
11,绿,Blue,3,0.3062143998686224,True,0
0,白,Red,1,0.39959180005826056,True,1
1,白,Red,1,0.3133793000597507,True,1
2,白,Red,1,0.5618140001315624,True,1
3,白,Green,2,0.053037700010463595,True,1
4,绿,Green,2,0.3357631000690162,True,1
5,白,Red,1,0.04872400010935962,True,1
6,绿,Blue,3,0.1801267999690026,True,1
7,白,Red,1,0.0034688999876379967,True,1
8,红,Red,1,0.25331329996697605,True,1
9,白,Red,1,0.1059258000459522,True,1
10,蓝,Green,2,0.06506799999624491,True,1
11,绿,Green,2,0.18554159998893738,True,1
0,绿,Red,1,0.08820759993977845,True,2
1,白,Green,2,0.225073300069198,True,2
2,白,Blue,3,0.12636830005794764,True,2
3,绿,Green,2,0.20231490000151098,True,2
4,红,Green,2,0.11342219985090196,True,2
5,红,Green,2,0.6291054000612348,True,2
6,白,Green,2,0.2573144000489265,True,2
7,红,Blue,3,0.12660069996491075,True,2
8,红,Blue,3,0.35917409998364747,True,2
9,红,Green,2,0.1672431998886168,True,2
10,绿,Green,2,0.10577969998121262,True,2
11,绿,Green,2,0.10899530001915991,True,2
0,蓝,Red,1,0.2583659999072552,True,3
1,白,Blue,3,0.14752130000852048,True,3
2,白,Red,1,0.049315000185742974,True,3
3,红,Red,1,0.12192649999633431,True,3
4,绿,Blue,3,0.16151040000841022,True,3
5,红,Green,2,0.04663589992560446,True,3
6,红,Green,2,0.084096800070256,True,3
7,绿,Green,2,0.10286630014888942,True,3
8,蓝,Green,2,0.16167979990132153,True,3
9,红,Blue,3,0.01993050007149577,True,3
10,绿,Blue,3,0.12685499992221594,True,3
11,白,Green,2,0.06496250000782311,True,3
0,红,Red,1,0.277716200100258,True,4
1,蓝,Blue,3,0.5231507001444697,True,4
2,蓝,Red,1,0.22993419994600117,True,4
3,绿,Green,2,0.2333378999028355,True,4
4,绿,Green,2,0.25698770000599325,True,4
5,蓝,Red,1,0.20994560001417994,True,4
6,绿,Blue,3,0.0022450999822467566,True,4
7,红,Green,1,0.10870300000533462,False,4
8,红,Red,1,0.10915669985115528,True,4
9,红,Green,2,0.20833760011009872,True,4
10,绿,Blue,3,0.040403000079095364,True,4
11,白,Red,1,0.22359459986910224,True,4
0,白,Red,1,0.2839794000610709,True,5
1,蓝,Red,1,0.14061090000905097,True,5
2,白,Blue,3,0.18748900014907122,True,5
3,红,Green,2,0.07203939999453723,True,5
4,白,Green,2,0.038017299957573414,True,5
5,白,Green,2,0.36176210013218224,True,5
6,绿,Blue,3,0.15659959986805916,True,5
7,白,Green,2,0.06534729991108179,True,5
8,绿,Green,2,0.08424349990673363,True,5
9,红,Green,2,0.10867969994433224,True,5
10,红,Blue,3,0.40507129998877645,True,5
11,绿,Blue,3,0.01776279998011887,True,5
0,绿,Red,1,0.07584919990040362,True,6
1,红,Green,2,0.1018544000107795,True,6
2,红,Blue,3,0.14652649988420308,True,6
3,绿,Red,1,0.07946210005320609,True,6
4,白,Green,2,0.08310339995659888,True,6
5,红,Green,2,0.14948039990849793,True,6
6,红,Green,2,0.1187748999800533,True,6
7,绿,Red,1,0.09401520015671849,True,6
8,绿,Red,1,0.8121591000817716,True,6
9,蓝,Blue,3,0.23736330005340278,True,6
10,白,Blue,3,0.20724310004152358,True,6
11,蓝,Green,2,0.027848699828609824,True,6
0,蓝,Green,2,0.3323655999265611,True,7
1,红,Green,2,0.05743560008704662,True,7
2,白,Green,2,0.12180990003980696,True,7
3,白,Red,1,0.0056287001352757215,True,7
4,蓝,Green,2,0.13519790000282228,True,7
5,白,Green,2,0.13917770003899932,True,7
6,蓝,Blue,3,0.14271019981242716,True,7
7,白,Red,1,0.24828359996899962,True,7
8,红,Green,2,0.015689800027757883,True,7
9,白,Red,1,0.0016904999502003193,True,7
10,绿,Green,2,0.0780105001758784,True,7
11,红,Blue,3,0.1870692998636514,True,7
