level,block,正确率,平均反应时,一致条件正确率,不一致条件正确率,中性词正确率,一致条件反应时,不一致条件反应时,中性词反应时,participant_id,session
block,1,100.0,190.1037833401157,,100.0,,,190.1037833401157,,5,2
block,2,100.0,218.2860499888193,,100.0,,,218.2860499888193,,5,2
block,3,100.0,226.2788083171472,,100.0,,,226.2788083171472,,5,2
block,4,100.0,241.0316750271401,,100.0,,,241.0316750271401,,5,2
block,5,100.0,192.73409163967395,,100.0,,,192.73409163967395,,5,2
block,6,91.66666666666666,221.85820832964964,,91.66666666666666,,,221.85820832964964,,5,2
block,7,100.0,182.7296916647659,,100.0,,,182.7296916647659,,5,2
block,8,100.0,184.4522332927833,,100.0,,,184.4522332927833,,5,2
total,all,98.95833333333334,207.1843177000119,,98.95833333333334,,,207.1843177000119,,5,2
