trial,word,color,response,rt,correct,block
0,蓝,Blue,3,0.5248908000066876,True,0
1,白,Blue,3,0.10492359986528754,True,0
2,白,Red,1,0.14275050000287592,True,0
3,红,Blue,3,0.2013902000617236,True,0
4,白,Red,1,0.039232500130310655,True,0
5,白,Red,1,0.291658699978143,True,0
6,蓝,Red,1,0.19573010015301406,True,0
7,白,Red,1,0.11261100019328296,True,0
8,红,Green,2,0.4245881999377161,True,0
9,红,Blue,3,0.20476040011271834,True,0
10,绿,Green,2,0.793078700080514,True,0
11,白,Green,2,0.21326659992337227,True,0
0,红,Blue,3,0.39017440006136894,True,1
1,绿,Blue,3,0.4945993002038449,True,1
2,蓝,Red,1,0.02546719997189939,True,1
3,蓝,Red,1,0.2576954001560807,True,1
4,绿,Red,1,0.09877820010297,True,1
5,绿,Blue,3,0.06627350021153688,True,1
6,白,Green,2,0.16132059996016324,True,1
7,绿,Green,2,0.028802999993786216,True,1
8,绿,Blue,3,0.11952329985797405,True,1
9,绿,Blue,3,0.22810929990373552,True,1
10,红,Red,1,0.02554610022343695,True,1
11,红,Blue,3,0.3695727000012994,True,1
0,白,Blue,3,0.325700799934566,True,2
1,绿,Blue,3,0.4158195999916643,True,2
2,白,Red,1,0.30662090005353093,True,2
3,白,Blue,3,0.8271266999654472,True,2
4,白,Red,1,0.039368399884551764,True,2
5,绿,Red,1,0.16620499989949167,True,2
6,红,Green,2,0.10006990004330873,True,2
7,蓝,Green,2,0.327310899971053,True,2
8,蓝,Blue,3,0.4648541999049485,True,2
9,蓝,Blue,3,0.07732170005328953,True,2
10,蓝,Red,1,0.01308529986999929,True,2
11,白,Red,1,0.19036350003443658,True,2
0,绿,Green,2,0.1946044999640435,True,3
1,红,Blue,3,0.21912449994124472,True,3
2,蓝,Red,1,0.06814880017191172,True,3
3,蓝,Green,2,0.3351740001235157,True,3
4,白,Blue,3,0.3246540001127869,True,3
5,红,Green,2,0.41479910002090037,True,3
6,绿,Red,1,0.08721989998593926,True,3
7,红,Green,2,0.19979970017448068,True,3
8,白,Blue,3,0.24257010011933744,True,3
9,红,Red,1,0.3746720999479294,True,3
10,蓝,Red,1,0.07829760015010834,True,3
11,红,Green,2,0.22907460015267134,True,3
0,白,Green,2,0.7805305998772383,True,4
1,绿,Red,1,0.46731460001319647,True,4
2,蓝,Green,2,0.1596727001015097,True,4
3,红,Red,1,0.02558739995583892,True,4
4,白,Green,2,0.039971299935132265,True,4
5,绿,Blue,3,0.01751290005631745,True,4
6,蓝,Red,1,0.0344261999707669,True,4
7,红,Red,1,0.1848151998128742,True,4
8,蓝,Red,1,0.2770525000523776,True,4
9,蓝,Green,2,0.315451999893412,True,4
10,红,Red,1,0.0063015001360327005,True,4
11,绿,Red,1,0.27288160007447004,True,4
0,绿,Green,2,1.129190200008452,True,5
1,绿,Red,1,0.15760569996200502,True,5
2,白,Blue,3,0.021795300068333745,True,5
3,白,Red,1,0.13639490003697574,True,5
4,绿,Blue,3,0.5705720998812467,True,5
5,红,Green,2,0.33128280006349087,True,5
6,绿,Green,2,0.15949520003050566,True,5
7,蓝,Green,2,0.2769899000413716,True,5
8,红,Blue,3,0.24023650004528463,True,5
9,白,Blue,3,0.17612250009551644,True,5
10,绿,Red,1,0.1708789998665452,True,5
11,白,Red,1,0.1806083999108523,True,5
0,绿,Blue,3,0.2694647000171244,True,6
1,蓝,Green,2,0.14817170007154346,True,6
2,绿,Green,2,0.24501539999619126,True,6
3,红,Blue,3,0.3519512000493705,True,6
4,绿,Blue,3,0.22472050017677248,True,6
5,白,Blue,3,0.4206876000389457,True,6
6,白,Red,1,0.0775180000346154,True,6
7,红,Green,2,1.403081700205803,True,6
8,绿,Blue,3,0.28476960002444685,True,6
9,白,Green,2,0.2950742000248283,True,6
10,蓝,Blue,3,0.0842635000590235,True,6
11,绿,Blue,3,0.8463595001958311,True,6
0,白,Red,1,0.0266100000590086,True,7
1,红,Green,2,0.4012088000308722,True,7
2,绿,Green,2,0.29594470001757145,True,7
3,蓝,Blue,3,0.3316058998461813,True,7
4,白,Green,2,0.051588499918580055,True,7
5,绿,Green,2,0.10766130010597408,True,7
6,绿,Green,2,0.08830609987489879,True,7
7,白,Red,1,0.09555389988236129,True,7
8,蓝,Green,2,0.2660419999156147,True,7
9,白,Green,2,0.15330409980379045,True,7
10,白,Red,1,0.3562091998755932,True,7
11,绿,Red,1,0.14010710013099015,True,7
