trial,stimulus,target,response,rt,correct,n_back,block,participant_id,session,task
0,H,False,False,,True,0,0,31,1,N-back
1,V,False,False,,True,0,0,31,1,N-back
2,X,True,True,0.3933804999978747,True,0,0,31,1,N-back
3,C,False,False,,True,0,0,31,1,N-back
4,M,False,False,,True,0,0,31,1,N-back
5,X,True,True,0.4570279999752529,True,0,0,31,1,N-back
6,X,True,False,,False,0,0,31,1,N-back
7,F,False,False,,True,0,0,31,1,N-back
8,A,False,False,,True,0,0,31,1,N-back
9,X,True,True,0.41801480000140145,True,0,0,31,1,N-back
10,A,False,False,,True,0,0,31,1,N-back
11,J,False,False,,True,0,0,31,1,N-back
12,L,False,False,,True,0,0,31,1,N-back
13,X,True,True,0.355190499976743,True,0,0,31,1,N-back
14,X,True,True,0.45415659999707714,True,0,0,31,1,N-back
15,T,False,False,,True,0,0,31,1,N-back
16,S,False,False,,True,0,0,31,1,N-back
17,I,False,False,,True,0,0,31,1,N-back
18,Y,False,False,,True,0,0,31,1,N-back
19,Q,False,False,,True,0,0,31,1,N-back
20,Y,False,False,,True,0,0,31,1,N-back
21,M,False,False,,True,0,0,31,1,N-back
22,X,True,True,0.3585400999872945,True,0,0,31,1,N-back
23,X,True,True,0.4220845000236295,True,0,0,31,1,N-back
24,X,True,True,0.4406460000027437,True,0,0,31,1,N-back
25,R,False,False,,True,0,0,31,1,N-back
26,M,False,False,,True,0,0,31,1,N-back
27,S,False,False,,True,0,0,31,1,N-back
28,X,True,True,0.322822999994969,True,0,0,31,1,N-back
29,N,False,False,,True,0,0,31,1,N-back
0,Z,False,False,,True,0,1,31,1,N-back
1,U,False,False,,True,0,1,31,1,N-back
2,G,False,False,,True,0,1,31,1,N-back
3,Y,False,False,,True,0,1,31,1,N-back
4,O,False,False,,True,0,1,31,1,N-back
5,K,False,False,,True,0,1,31,1,N-back
6,B,False,False,,True,0,1,31,1,N-back
7,Q,False,False,,True,0,1,31,1,N-back
8,P,False,False,,True,0,1,31,1,N-back
9,X,True,True,0.3301891000010073,True,0,1,31,1,N-back
10,U,False,False,,True,0,1,31,1,N-back
11,D,False,False,,True,0,1,31,1,N-back
12,X,True,True,0.3552765999920666,True,0,1,31,1,N-back
13,V,False,False,,True,0,1,31,1,N-back
14,X,True,True,0.38602849998278543,True,0,1,31,1,N-back
15,B,False,False,,True,0,1,31,1,N-back
16,V,False,False,,True,0,1,31,1,N-back
17,X,True,True,0.3819353000144474,True,0,1,31,1,N-back
18,Q,False,False,,True,0,1,31,1,N-back
19,J,False,False,,True,0,1,31,1,N-back
20,W,False,False,,True,0,1,31,1,N-back
21,T,False,False,,True,0,1,31,1,N-back
22,C,False,False,,True,0,1,31,1,N-back
23,X,True,True,0.3186369999893941,True,0,1,31,1,N-back
24,O,False,False,,True,0,1,31,1,N-back
25,K,False,False,,True,0,1,31,1,N-back
26,R,False,False,,True,0,1,31,1,N-back
27,O,False,False,,True,0,1,31,1,N-back
28,V,False,False,,True,0,1,31,1,N-back
29,C,False,False,,True,0,1,31,1,N-back
0,L,False,False,,True,1,0,31,1,N-back
1,L,True,False,,False,1,0,31,1,N-back
2,C,False,False,,True,1,0,31,1,N-back
3,C,True,False,,False,1,0,31,1,N-back
4,K,False,False,,True,1,0,31,1,N-back
5,K,True,False,,False,1,0,31,1,N-back
6,R,False,False,,True,1,0,31,1,N-back
7,K,False,False,,True,1,0,31,1,N-back
8,N,False,False,,True,1,0,31,1,N-back
9,N,True,False,,False,1,0,31,1,N-back
10,D,False,False,,True,1,0,31,1,N-back
11,D,True,False,,False,1,0,31,1,N-back
12,N,False,False,,True,1,0,31,1,N-back
13,J,False,False,,True,1,0,31,1,N-back
14,J,True,False,,False,1,0,31,1,N-back
15,I,False,False,,True,1,0,31,1,N-back
16,B,False,False,,True,1,0,31,1,N-back
17,D,False,False,,True,1,0,31,1,N-back
18,V,False,False,,True,1,0,31,1,N-back
19,G,False,False,,True,1,0,31,1,N-back
20,I,False,False,,True,1,0,31,1,N-back
21,I,True,False,,False,1,0,31,1,N-back
22,I,True,False,,False,1,0,31,1,N-back
23,N,False,False,,True,1,0,31,1,N-back
24,I,False,False,,True,1,0,31,1,N-back
25,O,False,False,,True,1,0,31,1,N-back
26,B,False,False,,True,1,0,31,1,N-back
27,A,False,False,,True,1,0,31,1,N-back
28,G,False,False,,True,1,0,31,1,N-back
29,H,False,False,,True,1,0,31,1,N-back
0,W,False,False,,True,1,1,31,1,N-back
1,W,True,False,,False,1,1,31,1,N-back
2,K,False,False,,True,1,1,31,1,N-back
3,P,False,False,,True,1,1,31,1,N-back
4,N,False,False,,True,1,1,31,1,N-back
5,A,False,False,,True,1,1,31,1,N-back
6,M,False,False,,True,1,1,31,1,N-back
7,C,False,False,,True,1,1,31,1,N-back
8,L,False,False,,True,1,1,31,1,N-back
9,L,True,True,0.4172680999909062,True,1,1,31,1,N-back
10,J,False,False,,True,1,1,31,1,N-back
11,F,False,False,,True,1,1,31,1,N-back
12,W,False,False,,True,1,1,31,1,N-back
13,W,True,False,,False,1,1,31,1,N-back
14,D,False,False,,True,1,1,31,1,N-back
15,M,False,False,,True,1,1,31,1,N-back
16,M,True,True,0.41275830002268776,True,1,1,31,1,N-back
17,D,False,False,,True,1,1,31,1,N-back
18,D,True,False,,False,1,1,31,1,N-back
19,U,False,False,,True,1,1,31,1,N-back
20,C,False,False,,True,1,1,31,1,N-back
21,W,False,False,,True,1,1,31,1,N-back
22,Q,False,False,,True,1,1,31,1,N-back
23,T,False,False,,True,1,1,31,1,N-back
24,T,True,False,,False,1,1,31,1,N-back
25,U,False,False,,True,1,1,31,1,N-back
26,C,False,False,,True,1,1,31,1,N-back
27,C,True,True,0.4965866999991704,True,1,1,31,1,N-back
28,P,False,False,,True,1,1,31,1,N-back
29,R,False,False,,True,1,1,31,1,N-back
0,X,False,False,,True,2,0,31,1,N-back
1,N,False,False,,True,2,0,31,1,N-back
2,X,True,True,0.35171300001093186,True,2,0,31,1,N-back
