trial,stimulus,target,response,rt,correct,n_back,block,participant_id,session,task
0,Z,False,False,,True,0,0,8,1,N-back
1,X,True,True,0.4200351000763476,True,0,0,8,1,N-back
2,I,False,False,,True,0,0,8,1,N-back
3,S,False,False,,True,0,0,8,1,N-back
4,G,False,False,,True,0,0,8,1,N-back
5,X,True,True,0.3622259000549093,True,0,0,8,1,N-back
6,V,False,False,,True,0,0,8,1,N-back
7,M,False,False,,True,0,0,8,1,N-back
8,T,False,False,,True,0,0,8,1,N-back
9,A,False,False,,True,0,0,8,1,N-back
10,X,True,True,0.4165303000481799,True,0,0,8,1,N-back
11,T,False,False,,True,0,0,8,1,N-back
12,S,False,False,,True,0,0,8,1,N-back
13,K,False,False,,True,0,0,8,1,N-back
14,B,False,False,,True,0,0,8,1,N-back
15,X,True,True,0.39112210005987436,True,0,0,8,1,N-back
16,X,True,False,,False,0,0,8,1,N-back
17,Q,False,False,,True,0,0,8,1,N-back
18,Y,False,False,,True,0,0,8,1,N-back
19,K,False,False,,True,0,0,8,1,N-back
20,Q,False,False,,True,0,0,8,1,N-back
21,C,False,False,,True,0,0,8,1,N-back
22,F,False,False,,True,0,0,8,1,N-back
23,X,True,False,,False,0,0,8,1,N-back
24,Y,False,False,,True,0,0,8,1,N-back
25,D,False,False,,True,0,0,8,1,N-back
26,W,False,False,,True,0,0,8,1,N-back
27,W,False,False,,True,0,0,8,1,N-back
28,Q,False,False,,True,0,0,8,1,N-back
29,R,False,False,,True,0,0,8,1,N-back
0,D,False,False,,True,0,1,8,1,N-back
1,X,True,True,0.46889870008453727,True,0,1,8,1,N-back
2,E,False,False,,True,0,1,8,1,N-back
3,X,True,True,0.3918028000043705,True,0,1,8,1,N-back
4,X,True,True,0.398654600023292,True,0,1,8,1,N-back
5,K,False,False,,True,0,1,8,1,N-back
6,H,False,False,,True,0,1,8,1,N-back
7,I,False,False,,True,0,1,8,1,N-back
8,W,False,False,,True,0,1,8,1,N-back
9,R,False,False,,True,0,1,8,1,N-back
10,X,True,True,0.33874989999458194,True,0,1,8,1,N-back
11,A,False,False,,True,0,1,8,1,N-back
12,X,True,True,0.32079499994870275,True,0,1,8,1,N-back
13,I,False,False,,True,0,1,8,1,N-back
14,D,False,False,,True,0,1,8,1,N-back
15,F,False,False,,True,0,1,8,1,N-back
16,G,False,False,,True,0,1,8,1,N-back
17,K,False,False,,True,0,1,8,1,N-back
18,K,False,False,,True,0,1,8,1,N-back
19,X,True,True,0.39179859997238964,True,0,1,8,1,N-back
20,X,True,False,,False,0,1,8,1,N-back
21,I,False,False,,True,0,1,8,1,N-back
22,C,False,False,,True,0,1,8,1,N-back
23,V,False,False,,True,0,1,8,1,N-back
24,G,False,False,,True,0,1,8,1,N-back
25,U,False,False,,True,0,1,8,1,N-back
26,E,False,False,,True,0,1,8,1,N-back
27,X,True,True,0.4930965999374166,True,0,1,8,1,N-back
28,X,True,False,,False,0,1,8,1,N-back
29,U,False,False,,True,0,1,8,1,N-back
0,V,False,False,,True,1,0,8,1,N-back
1,G,False,False,,True,1,0,8,1,N-back
2,G,True,True,0.4565008000936359,True,1,0,8,1,N-back
3,S,False,False,,True,1,0,8,1,N-back
4,S,True,False,,False,1,0,8,1,N-back
5,S,True,True,0.49293999990914017,True,1,0,8,1,N-back
6,S,True,True,0.31481339992024004,True,1,0,8,1,N-back
7,M,False,False,,True,1,0,8,1,N-back
8,N,False,False,,True,1,0,8,1,N-back
9,W,False,False,,True,1,0,8,1,N-back
10,F,False,False,,True,1,0,8,1,N-back
11,A,False,False,,True,1,0,8,1,N-back
12,R,False,False,,True,1,0,8,1,N-back
13,B,False,False,,True,1,0,8,1,N-back
14,G,False,False,,True,1,0,8,1,N-back
15,N,False,False,,True,1,0,8,1,N-back
16,P,False,False,,True,1,0,8,1,N-back
17,Q,False,False,,True,1,0,8,1,N-back
18,O,False,False,,True,1,0,8,1,N-back
19,O,True,False,,False,1,0,8,1,N-back
