trial,word,color,response,rt,correct,block
0,红,Green,2,0.9025654997676611,True,0
1,蓝,Blue,3,0.16280840011313558,True,0
2,白,Blue,3,0.006998399738222361,True,0
3,绿,Green,2,0.06720140017569065,True,0
4,红,Blue,3,0.24305390007793903,True,0
5,白,Red,1,0.030694200191646814,True,0
6,白,Red,1,0.29086329974234104,True,0
7,红,Green,2,0.06129659991711378,True,0
8,白,Blue,3,0.12592989997938275,True,0
9,蓝,Green,2,0.1893625999800861,True,0
10,蓝,Green,2,0.29046500008553267,True,0
11,绿,Blue,3,0.3645071997307241,True,0
0,红,Blue,3,0.5082164998166263,True,1
1,蓝,Green,2,0.09871599962934852,True,1
2,白,Red,1,0.11309110000729561,True,1
3,绿,Blue,3,0.32934500044211745,True,1
4,白,Green,2,0.10409149993211031,True,1
5,蓝,Blue,3,0.23260939959436655,True,1
6,红,Blue,3,0.5528266001492739,True,1
7,绿,Red,1,0.1512277997098863,True,1
8,红,Blue,3,0.20688069984316826,True,1
9,白,Blue,3,1.0386593998409808,True,1
10,蓝,Red,1,0.18920989986509085,True,1
11,红,Green,2,0.4199251001700759,True,1
0,蓝,Green,2,0.18033079989254475,True,2
1,蓝,Red,3,0.11860410030931234,False,2
2,蓝,Blue,3,0.3200214998796582,True,2
3,绿,Blue,3,0.2815596000291407,True,2
4,白,Blue,3,0.22604249976575375,True,2
5,绿,Green,2,0.1450267001055181,True,2
6,绿,Red,1,0.12042459985241294,True,2
7,绿,Red,1,0.041237200144678354,True,2
8,红,Green,3,0.19846770027652383,False,2
9,白,Green,2,0.05855310009792447,True,2
10,白,Blue,3,0.2766486001200974,True,2
11,蓝,Red,1,0.19977760035544634,True,2
0,白,Green,2,0.35471459990367293,True,3
1,绿,Green,2,0.2147452998906374,True,3
2,白,Blue,3,0.08874989999458194,True,3
3,白,Blue,3,0.18996689980849624,True,3
4,白,Blue,3,0.07071910006925464,True,3
5,蓝,Blue,3,0.28803469985723495,True,3
6,白,Green,2,0.15957080014050007,True,3
7,红,Red,1,0.09588909987360239,True,3
8,红,Red,1,0.09118829993531108,True,3
9,绿,Green,2,0.40675280010327697,True,3
10,蓝,Green,2,0.16252879984676838,True,3
11,白,Green,2,0.2444135001860559,True,3
0,蓝,Blue,3,0.2880981001071632,True,4
1,红,Red,1,0.02833430003374815,True,4
2,白,Green,2,0.32503610011190176,True,4
3,蓝,Red,1,0.33995260018855333,True,4
4,红,Green,2,0.3123756004497409,True,4
5,蓝,Blue,3,1.2071676002815366,True,4
6,绿,Green,2,0.3392297001555562,True,4
7,红,Blue,3,0.45413789991289377,True,4
8,白,Red,1,0.09646259993314743,True,4
9,红,Red,1,0.05176099995151162,True,4
10,绿,Red,1,0.4138912996277213,True,4
11,绿,Red,1,0.3245466002263129,True,4
0,绿,Red,1,0.1523895002901554,True,5
1,红,Green,2,0.03910219995304942,True,5
2,蓝,Blue,3,0.015804400201886892,True,5
3,白,Red,1,0.047913599759340286,True,5
4,绿,Red,1,0.8951421999372542,True,5
5,蓝,Green,2,0.3423191998153925,True,5
6,蓝,Blue,3,0.17171250004321337,True,5
7,白,Blue,3,0.30291710002347827,True,5
8,白,Red,1,0.12898549996316433,True,5
9,白,Red,1,0.272976600099355,True,5
10,蓝,Green,2,0.5377581003122032,True,5
11,白,Red,1,0.28328280011191964,True,5
0,蓝,Blue,3,0.24967469973489642,True,6
1,蓝,Blue,3,0.057895100209861994,True,6
2,蓝,Blue,3,0.06065370002761483,True,6
3,蓝,Green,2,0.17641879990696907,True,6
4,绿,Blue,3,0.2726231003180146,True,6
5,红,Green,2,0.2455962998792529,True,6
6,绿,Red,1,0.03441539965569973,True,6
7,绿,Green,2,0.1625985000282526,True,6
8,绿,Blue,3,0.34264730010181665,True,6
9,绿,Red,1,0.13617289997637272,True,6
10,红,Red,1,0.10716400016099215,True,6
11,红,Green,2,0.08170199999585748,True,6
0,红,Green,2,0.1190480999648571,True,7
1,绿,Blue,3,0.14220230001956224,True,7
2,白,Red,1,0.03219110006466508,True,7
3,白,Green,2,0.15546909999102354,True,7
4,红,Blue,3,0.08753209980204701,True,7
5,白,Blue,3,0.2146021998487413,True,7
6,红,Red,1,0.03660530038177967,True,7
7,绿,Green,2,0.011252699885517359,True,7
8,蓝,Red,3,0.23049880005419254,False,7
9,绿,Red,1,0.22766820015385747,True,7
10,白,Blue,3,0.11051440006121993,True,7
11,红,Green,2,0.18900199979543686,True,7
