level,block,正确率,平均反应时,一致条件正确率,不一致条件正确率,中性词正确率,一致条件反应时,不一致条件反应时,中性词反应时,participant_id,session
block,1,100.0,397.01917500133277,,100.0,,,397.01917500133277,,22,1
block,2,100.0,200.45428333226786,,100.0,,,200.45428333226786,,22,1
block,3,100.0,434.43026666621637,,100.0,,,434.43026666621637,,22,1
block,4,100.0,241.81683636561502,,100.0,,,241.81683636561502,,22,1
block,5,100.0,306.24944999969256,,100.0,,,306.24944999969256,,22,1
block,6,100.0,347.00245833422133,,100.0,,,347.00245833422133,,22,1
block,7,100.0,343.6887583326704,,100.0,,,343.6887583326704,,22,1
block,8,100.0,310.5842666688356,,100.0,,,310.5842666688356,,22,1
total,all,100.0,323.50662210573273,,100.0,,,323.50662210573273,,22,1
