trial,stimulus,target,response,rt,correct,n_back,block,participant_id,session,task
0,M,False,False,,True,0,0,26,2,N-back
1,Q,False,False,,True,0,0,26,2,N-back
2,G,False,False,,True,0,0,26,2,N-back
3,D,False,False,,True,0,0,26,2,N-back
4,T,False,False,,True,0,0,26,2,N-back
5,W,False,False,,True,0,0,26,2,N-back
6,H,False,False,,True,0,0,26,2,N-back
7,T,False,False,,True,0,0,26,2,N-back
8,S,False,False,,True,0,0,26,2,N-back
9,A,False,False,,True,0,0,26,2,N-back
10,G,False,False,,True,0,0,26,2,N-back
11,T,False,False,,True,0,0,26,2,N-back
12,C,False,False,,True,0,0,26,2,N-back
13,Y,False,False,,True,0,0,26,2,N-back
14,A,False,False,,True,0,0,26,2,N-back
15,Q,False,False,,True,0,0,26,2,N-back
16,X,True,False,,False,0,0,26,2,N-back
17,J,False,False,,True,0,0,26,2,N-back
18,X,True,False,,False,0,0,26,2,N-back
19,F,False,False,,True,0,0,26,2,N-back
20,F,False,False,,True,0,0,26,2,N-back
21,I,False,False,,True,0,0,26,2,N-back
22,A,False,False,,True,0,0,26,2,N-back
23,X,True,True,0.4411084999992454,True,0,0,26,2,N-back
24,X,True,False,,False,0,0,26,2,N-back
25,X,True,False,,False,0,0,26,2,N-back
26,N,False,False,,True,0,0,26,2,N-back
27,J,False,False,,True,0,0,26,2,N-back
28,X,True,False,,False,0,0,26,2,N-back
29,X,True,True,0.36415170000145736,True,0,0,26,2,N-back
0,C,False,False,,True,0,1,26,2,N-back
1,X,True,True,0.42069230000015523,True,0,1,26,2,N-back
2,M,False,False,,True,0,1,26,2,N-back
3,T,False,False,,True,0,1,26,2,N-back
4,B,False,False,,True,0,1,26,2,N-back
5,X,True,True,0.3947606999990967,True,0,1,26,2,N-back
6,X,True,True,0.3690798999996332,True,0,1,26,2,N-back
7,A,False,False,,True,0,1,26,2,N-back
8,W,False,False,,True,0,1,26,2,N-back
9,G,False,False,,True,0,1,26,2,N-back
10,I,False,False,,True,0,1,26,2,N-back
11,X,True,False,,False,0,1,26,2,N-back
12,C,False,False,,True,0,1,26,2,N-back
13,D,False,False,,True,0,1,26,2,N-back
14,B,False,False,,True,0,1,26,2,N-back
15,Z,False,False,,True,0,1,26,2,N-back
16,A,False,False,,True,0,1,26,2,N-back
17,V,False,False,,True,0,1,26,2,N-back
18,O,False,False,,True,0,1,26,2,N-back
19,L,False,False,,True,0,1,26,2,N-back
20,V,False,False,,True,0,1,26,2,N-back
21,S,False,False,,True,0,1,26,2,N-back
22,G,False,False,,True,0,1,26,2,N-back
23,P,False,False,,True,0,1,26,2,N-back
24,I,False,False,,True,0,1,26,2,N-back
25,M,False,False,,True,0,1,26,2,N-back
26,V,False,False,,True,0,1,26,2,N-back
27,X,True,True,0.4934124999999767,True,0,1,26,2,N-back
28,N,False,False,,True,0,1,26,2,N-back
29,O,False,False,,True,0,1,26,2,N-back
0,M,False,False,,True,1,0,26,2,N-back
1,M,True,True,0.43591109999943,True,1,0,26,2,N-back
