trial,stimulus,target,response,rt,correct,n_back,block,participant_id,session,task
0,X,True,True,0.37895189999835566,True,0,0,15,1,N-back
1,X,True,True,0.3508847000193782,True,0,0,15,1,N-back
2,B,False,False,,True,0,0,15,1,N-back
3,Z,False,False,,True,0,0,15,1,N-back
4,O,False,False,,True,0,0,15,1,N-back
5,M,False,False,,True,0,0,15,1,N-back
6,Y,False,False,,True,0,0,15,1,N-back
7,L,False,False,,True,0,0,15,1,N-back
8,X,True,True,0.3059867999982089,True,0,0,15,1,N-back
9,Q,False,False,,True,0,0,15,1,N-back
10,X,True,True,0.3385973999975249,True,0,0,15,1,N-back
11,V,False,False,,True,0,0,15,1,N-back
12,V,False,False,,True,0,0,15,1,N-back
13,X,True,True,0.3337948000407778,True,0,0,15,1,N-back
14,F,False,False,,True,0,0,15,1,N-back
15,X,True,True,0.34499710000818595,True,0,0,15,1,N-back
16,X,True,True,0.35403809999115765,True,0,0,15,1,N-back
17,W,False,False,,True,0,0,15,1,N-back
18,T,False,False,,True,0,0,15,1,N-back
19,X,True,True,0.30176549998577684,True,0,0,15,1,N-back
20,X,True,True,0.3508894999977201,True,0,0,15,1,N-back
21,G,False,False,,True,0,0,15,1,N-back
22,X,True,True,0.3127033999771811,True,0,0,15,1,N-back
23,Q,False,False,,True,0,0,15,1,N-back
24,N,False,False,,True,0,0,15,1,N-back
25,X,True,True,0.3280502000125125,True,0,0,15,1,N-back
26,Q,False,False,,True,0,0,15,1,N-back
27,M,False,False,,True,0,0,15,1,N-back
28,X,True,True,0.30305180000141263,True,0,0,15,1,N-back
29,U,False,False,,True,0,0,15,1,N-back
0,H,False,False,,True,0,1,15,1,N-back
1,I,False,False,,True,0,1,15,1,N-back
2,Y,False,False,,True,0,1,15,1,N-back
3,X,True,True,0.28036540001630783,True,0,1,15,1,N-back
4,Z,False,False,,True,0,1,15,1,N-back
5,V,False,False,,True,0,1,15,1,N-back
6,D,False,False,,True,0,1,15,1,N-back
7,G,False,False,,True,0,1,15,1,N-back
8,H,False,False,,True,0,1,15,1,N-back
9,Y,False,False,,True,0,1,15,1,N-back
10,P,False,False,,True,0,1,15,1,N-back
11,C,False,False,,True,0,1,15,1,N-back
12,C,False,False,,True,0,1,15,1,N-back
13,B,False,False,,True,0,1,15,1,N-back
14,X,True,True,0.29762159998063,True,0,1,15,1,N-back
15,M,False,False,,True,0,1,15,1,N-back
16,S,False,False,,True,0,1,15,1,N-back
17,V,False,False,,True,0,1,15,1,N-back
18,K,False,False,,True,0,1,15,1,N-back
19,Z,False,False,,True,0,1,15,1,N-back
20,W,False,False,,True,0,1,15,1,N-back
21,U,False,False,,True,0,1,15,1,N-back
22,D,False,False,,True,0,1,15,1,N-back
23,W,False,False,,True,0,1,15,1,N-back
24,T,False,False,,True,0,1,15,1,N-back
25,X,True,True,0.32144359999801964,True,0,1,15,1,N-back
26,K,False,False,,True,0,1,15,1,N-back
27,X,True,True,0.35929789999499917,True,0,1,15,1,N-back
28,X,True,True,0.3740714000305161,True,0,1,15,1,N-back
29,P,False,False,,True,0,1,15,1,N-back
0,I,False,False,,True,1,0,15,1,N-back
1,H,False,False,,True,1,0,15,1,N-back
2,H,True,True,0.4582471000030637,True,1,0,15,1,N-back
3,D,False,False,,True,1,0,15,1,N-back
4,D,True,True,0.2788382999715395,True,1,0,15,1,N-back
5,N,False,False,,True,1,0,15,1,N-back
6,S,False,False,,True,1,0,15,1,N-back
