trial,word,color,response,rt,correct,block
0,红,Blue,3,0.717497599995113,True,0
1,白,Green,2,0.4127370000060182,True,0
2,红,Red,1,0.6419734999944922,True,0
3,红,Blue,3,0.3609458999999333,True,0
4,白,Blue,3,0.17790570000943262,True,0
5,白,Blue,3,0.001625899996724911,True,0
6,白,Green,2,0.09273560000292491,True,0
7,蓝,Red,1,0.3804353000014089,True,0
8,白,Green,2,0.42780340000172146,True,0
9,白,Red,1,0.08037080000212882,True,0
10,蓝,Red,1,0.4732143000001088,True,0
11,红,Red,1,1.382654899993213,True,0
0,红,Green,2,0.6915755000081845,True,1
1,绿,Green,2,0.39776520000305027,True,1
2,绿,Green,2,1.8029798000061419,True,1
3,绿,Red,1,0.45130479999352247,True,1
4,绿,Green,2,0.16976699999941047,True,1
5,绿,Red,1,0.13007010000001173,True,1
6,白,Green,2,0.7515828999894438,True,1
7,蓝,Red,1,0.16944700000749435,True,1
8,白,Green,2,0.30111019998730626,True,1
9,红,Blue,3,0.1863195000041742,True,1
10,红,Blue,3,0.09726569999475032,True,1
11,红,Blue,3,0.28840999999374617,True,1
0,蓝,Green,2,0.5360233999963384,True,2
1,白,Red,1,0.19274210000003222,True,2
2,绿,Red,1,0.17762129999755416,True,2
3,白,Blue,3,0.18018340000708122,True,2
4,绿,Green,2,0.20640470000216737,True,2
5,白,Red,1,0.24192240000411402,True,2
6,红,Blue,3,0.33866399999533314,True,2
7,蓝,Green,2,0.16602160000184085,True,2
8,红,Blue,3,0.680425099999411,True,2
9,白,Blue,3,1.0001747000060277,True,2
10,白,Green,2,0.33584820000396576,True,2
11,白,Red,1,1.6396355999895604,True,2
0,白,Green,2,0.3569346000003861,True,3
1,白,Green,2,0.6059088000038173,True,3
2,蓝,Blue,3,0.8460107999999309,True,3
3,蓝,Green,2,0.2943190000078175,True,3
4,绿,Green,2,0.20729960000608116,True,3
5,红,Blue,3,0.7927060999936657,True,3
6,蓝,Blue,3,0.10647669999161735,True,3
7,红,Red,1,0.10090020000643563,True,3
8,绿,Green,2,0.7682632999931229,True,3
9,绿,Green,2,0.7604672000015853,True,3
10,红,Red,1,0.13413629999558907,True,3
11,红,Blue,3,0.2523566000018036,True,3
0,白,Green,2,1.68257750000339,True,4
1,白,Red,1,0.22610379999969155,True,4
2,绿,Blue,3,0.4605998000042746,True,4
3,蓝,Red,1,0.4377161000011256,True,4
4,白,Green,2,0.6560988999990514,True,4
5,白,Blue,3,0.8702463999943575,True,4
6,红,Red,1,0.0348599999997532,True,4
8,红,Blue,3,0.10151539999060333,True,4
9,红,Blue,3,0.016824199992697686,True,4
10,蓝,Red,1,0.7979006999958074,True,4
11,蓝,Green,2,0.45028330000059213,True,4
0,蓝,Blue,3,0.27883830000064336,True,5
1,蓝,Red,1,0.28885840000293683,True,5
2,绿,Green,2,0.7269684999919264,True,5
3,绿,Green,2,1.3723115999891888,True,5
4,蓝,Blue,3,0.6452705999981845,True,5
5,绿,Blue,3,0.6963534999958938,True,5
6,蓝,Green,1,0.3174513999983901,False,5
7,蓝,Blue,3,0.7095337000064319,True,5
8,白,Green,2,0.6192314000072656,True,5
9,白,Green,2,0.19084580001072027,True,5
10,蓝,Red,1,0.6415564999915659,True,5
11,红,Green,2,0.7721188999857986,True,5
0,绿,Red,1,0.523412599999574,True,6
1,白,Blue,3,0.15102720000140835,True,6
2,绿,Blue,3,0.04932829999597743,True,6
3,蓝,Red,1,0.1047779999935301,True,6
5,白,Blue,3,1.2968595000129426,True,6
6,红,Blue,3,0.2771705000050133,True,6
7,白,Blue,3,1.6601937000086764,True,6
8,绿,Green,2,0.6991612999991048,True,6
9,红,Green,2,0.40371800000139046,True,6
10,蓝,Red,1,0.20569290001003537,True,6
11,蓝,Green,2,0.8165347000031034,True,6
0,蓝,Blue,3,0.9253595999907702,True,7
1,白,Blue,3,0.1099778000061633,True,7
2,蓝,Red,1,0.29139280000526924,True,7
3,白,Blue,3,0.6217012999986764,True,7
4,红,Green,2,0.7728176999953575,True,7
5,绿,Green,2,0.08954000000085216,True,7
6,蓝,Blue,3,0.12328840000554919,True,7
8,蓝,Blue,3,0.0587280999898212,True,7
9,绿,Red,1,0.1879901000065729,True,7
10,绿,Blue,3,0.5359791999944719,True,7
11,蓝,Green,2,0.24323399999411777,True,7
