trial,stimulus,target,response,rt,correct,n_back,block,participant_id,session,task
0,X,True,True,0.4303536000661552,True,0,0,119,1,N-back
1,M,False,False,,True,0,0,119,1,N-back
2,T,False,False,,True,0,0,119,1,N-back
3,X,True,True,0.4328872002661228,True,0,0,119,1,N-back
4,W,False,False,,True,0,0,119,1,N-back
5,X,True,True,0.4140964997932315,True,0,0,119,1,N-back
6,F,False,False,,True,0,0,119,1,N-back
7,S,False,False,,True,0,0,119,1,N-back
8,X,True,True,0.3839126001112163,True,0,0,119,1,N-back
9,F,False,False,,True,0,0,119,1,N-back
10,L,False,False,,True,0,0,119,1,N-back
11,X,True,True,0.3245800002478063,True,0,0,119,1,N-back
12,X,True,False,,False,0,0,119,1,N-back
13,X,True,True,0.3381105000153184,True,0,0,119,1,N-back
14,X,True,True,0.3389701000414789,True,0,0,119,1,N-back
15,C,False,False,,True,0,0,119,1,N-back
16,K,False,False,,True,0,0,119,1,N-back
17,B,False,False,,True,0,0,119,1,N-back
18,X,True,True,0.33314739959314466,True,0,0,119,1,N-back
19,F,False,False,,True,0,0,119,1,N-back
20,A,False,False,,True,0,0,119,1,N-back
21,G,False,False,,True,0,0,119,1,N-back
22,X,True,True,0.34630229976028204,True,0,0,119,1,N-back
23,L,False,False,,True,0,0,119,1,N-back
24,G,False,False,,True,0,0,119,1,N-back
25,L,False,False,,True,0,0,119,1,N-back
26,E,False,False,,True,0,0,119,1,N-back
27,Q,False,False,,True,0,0,119,1,N-back
28,G,False,False,,True,0,0,119,1,N-back
29,Q,False,False,,True,0,0,119,1,N-back
0,M,False,False,,True,0,1,119,1,N-back
1,X,True,True,0.3927730997093022,True,0,1,119,1,N-back
2,V,False,False,,True,0,1,119,1,N-back
3,B,False,False,,True,0,1,119,1,N-back
4,B,False,False,,True,0,1,119,1,N-back
5,Z,False,False,,True,0,1,119,1,N-back
6,P,False,False,,True,0,1,119,1,N-back
7,N,False,False,,True,0,1,119,1,N-back
8,X,True,True,0.4801647998392582,True,0,1,119,1,N-back
9,U,False,False,,True,0,1,119,1,N-back
10,S,False,False,,True,0,1,119,1,N-back
11,E,False,False,,True,0,1,119,1,N-back
12,R,False,False,,True,0,1,119,1,N-back
13,H,False,False,,True,0,1,119,1,N-back
14,W,False,False,,True,0,1,119,1,N-back
15,P,False,False,,True,0,1,119,1,N-back
16,N,False,False,,True,0,1,119,1,N-back
17,V,False,False,,True,0,1,119,1,N-back
18,R,False,False,,True,0,1,119,1,N-back
19,M,False,False,,True,0,1,119,1,N-back
20,W,False,False,,True,0,1,119,1,N-back
21,X,True,True,0.42470600036904216,True,0,1,119,1,N-back
22,L,False,False,,True,0,1,119,1,N-back
23,Q,False,False,,True,0,1,119,1,N-back
24,Y,False,False,,True,0,1,119,1,N-back
25,J,False,False,,True,0,1,119,1,N-back
26,S,False,False,,True,0,1,119,1,N-back
27,A,False,False,,True,0,1,119,1,N-back
28,X,True,True,0.37967379996553063,True,0,1,119,1,N-back
29,J,False,False,,True,0,1,119,1,N-back
0,U,False,False,,True,1,0,119,1,N-back
1,B,False,False,,True,1,0,119,1,N-back
2,T,False,False,,True,1,0,119,1,N-back
3,R,False,False,,True,1,0,119,1,N-back
4,H,False,False,,True,1,0,119,1,N-back
5,Z,False,False,,True,1,0,119,1,N-back
6,R,False,False,,True,1,0,119,1,N-back
7,U,False,False,,True,1,0,119,1,N-back
8,N,False,False,,True,1,0,119,1,N-back
9,G,False,False,,True,1,0,119,1,N-back
10,G,True,False,,False,1,0,119,1,N-back
11,G,True,False,,False,1,0,119,1,N-back
12,B,False,False,,True,1,0,119,1,N-back
13,B,True,False,,False,1,0,119,1,N-back
14,E,False,False,,True,1,0,119,1,N-back
15,E,True,True,0.41955090034753084,True,1,0,119,1,N-back
16,F,False,False,,True,1,0,119,1,N-back
17,S,False,False,,True,1,0,119,1,N-back
18,R,False,False,,True,1,0,119,1,N-back
19,Z,False,False,,True,1,0,119,1,N-back
20,K,False,False,,True,1,0,119,1,N-back
21,S,False,False,,True,1,0,119,1,N-back
22,S,True,True,0.4549969998188317,True,1,0,119,1,N-back
23,T,False,False,,True,1,0,119,1,N-back
24,T,True,True,0.4788286997936666,True,1,0,119,1,N-back
25,Q,False,False,,True,1,0,119,1,N-back
26,Q,True,True,0.39007179997861385,True,1,0,119,1,N-back
27,M,False,False,,True,1,0,119,1,N-back
28,Y,False,False,,True,1,0,119,1,N-back
29,Y,True,True,0.499874799977988,True,1,0,119,1,N-back
0,R,False,False,,True,1,1,119,1,N-back
1,Z,False,False,,True,1,1,119,1,N-back
2,T,False,False,,True,1,1,119,1,N-back
3,T,True,True,0.42723349994048476,True,1,1,119,1,N-back
4,J,False,False,,True,1,1,119,1,N-back
5,L,False,False,,True,1,1,119,1,N-back
6,E,False,False,,True,1,1,119,1,N-back
7,Q,False,False,,True,1,1,119,1,N-back
8,Q,True,True,0.3389193001203239,True,1,1,119,1,N-back
9,Z,False,False,,True,1,1,119,1,N-back
10,L,False,False,,True,1,1,119,1,N-back
11,P,False,False,,True,1,1,119,1,N-back
12,C,False,False,,True,1,1,119,1,N-back
13,B,False,False,,True,1,1,119,1,N-back
14,E,False,False,,True,1,1,119,1,N-back
15,E,True,True,0.4187365001998842,True,1,1,119,1,N-back
16,C,False,False,,True,1,1,119,1,N-back
17,F,False,False,,True,1,1,119,1,N-back
18,F,True,False,,False,1,1,119,1,N-back
19,N,False,False,,True,1,1,119,1,N-back
20,N,True,True,0.49150590039789677,True,1,1,119,1,N-back
21,M,False,False,,True,1,1,119,1,N-back
22,O,False,False,,True,1,1,119,1,N-back
23,R,False,False,,True,1,1,119,1,N-back
24,M,False,False,,True,1,1,119,1,N-back
25,U,False,False,,True,1,1,119,1,N-back
26,W,False,False,,True,1,1,119,1,N-back
27,W,True,True,0.33072950039058924,True,1,1,119,1,N-back
28,W,True,True,0.48916340013965964,True,1,1,119,1,N-back
29,V,False,False,,True,1,1,119,1,N-back
0,R,False,False,,True,2,0,119,1,N-back
1,M,False,False,,True,2,0,119,1,N-back
2,I,False,False,,True,2,0,119,1,N-back
