trial,word,color,response,rt,correct,block
0,白,Green,2,0.38451789994724095,True,0
1,红,Red,1,0.0916176000609994,True,0
2,蓝,Green,2,0.15813410002738237,True,0
3,蓝,Blue,3,0.10968010011129081,True,0
4,绿,Green,2,0.2014487001579255,True,0
5,红,Blue,3,0.3937862999737263,True,0
6,蓝,Green,2,0.15423400001600385,True,0
7,红,Green,2,0.29441550001502037,True,0
8,红,Green,2,0.011651100125163794,True,0
9,红,Green,2,0.020383500028401613,True,0
10,红,Red,1,0.04790930007584393,True,0
11,红,Red,1,0.4865443001035601,True,0
0,蓝,Red,1,0.0024019000120460987,True,1
1,蓝,Green,2,0.5069279000163078,True,1
2,红,Blue,3,0.4543300000950694,True,1
3,红,Green,2,0.35234500002115965,True,1
4,蓝,Red,1,0.1420887999702245,True,1
5,绿,Red,1,0.1684768998529762,True,1
6,红,Red,1,0.1620421998668462,True,1
7,白,Blue,3,0.3143764000851661,True,1
8,蓝,Green,2,0.23461539996787906,True,1
9,红,Blue,3,0.35223460011184216,True,1
10,白,Red,1,0.03956740000285208,True,1
11,绿,Green,2,0.08743829978629947,True,1
0,白,Green,2,0.4524294000584632,True,2
1,绿,Blue,3,0.2674323997925967,True,2
2,绿,Green,2,0.14183719991706312,True,2
3,红,Blue,3,0.5529521000571549,True,2
4,白,Red,1,0.0949800000526011,True,2
5,白,Blue,3,0.6091325001325458,True,2
6,红,Blue,3,0.1984878999646753,True,2
7,白,Red,1,0.21111809997819364,True,2
8,绿,Blue,3,0.4995671999640763,True,2
9,红,Blue,3,0.2548678999301046,True,2
10,蓝,Green,2,0.03771069995127618,True,2
11,白,Blue,3,0.32818059995770454,True,2
0,红,Blue,3,0.27119789994321764,True,3
1,绿,Green,2,0.0824070000089705,True,3
2,白,Red,1,0.38497249991633,True,3
3,红,Red,1,0.32192640006542206,True,3
4,红,Blue,3,0.17637620004825294,True,3
5,红,Red,1,0.23764350009150803,True,3
6,白,Green,2,0.33083250001072884,True,3
7,绿,Red,1,0.18739669979549944,True,3
8,蓝,Blue,3,0.42794189997948706,True,3
9,绿,Red,1,0.386285699903965,True,3
10,红,Red,1,0.4693586998619139,True,3
11,白,Green,2,0.21899710013531148,True,3
0,红,Blue,3,0.25782319996505976,True,4
1,白,Blue,3,0.04862060002051294,True,4
2,绿,Green,2,0.065033899853006,True,4
3,绿,Green,2,0.02147580008022487,True,4
4,红,Green,2,0.1255701999180019,True,4
5,绿,Blue,3,0.44269569986499846,True,4
6,白,Blue,3,0.16863379999995232,True,4
7,蓝,Green,2,0.2965556001290679,True,4
8,白,Green,2,0.10508290003053844,True,4
9,蓝,Blue,3,0.2918221999425441,True,4
10,绿,Green,2,0.08403629995882511,True,4
11,红,Green,2,0.03200180013664067,True,4
0,绿,Green,2,0.21102780010551214,True,5
1,红,Green,2,0.2873100999277085,True,5
2,红,Red,1,0.3916745998430997,True,5
3,白,Blue,3,0.266520099947229,True,5
4,蓝,Green,2,0.11919949995353818,True,5
5,白,Green,2,0.2631472998764366,True,5
6,白,Blue,3,0.18305039987899363,True,5
7,绿,Red,1,0.24086240003816783,True,5
8,红,Blue,3,0.26363509986549616,True,5
9,蓝,Red,1,0.298719699960202,True,5
10,绿,Blue,3,0.20684079988859594,True,5
11,绿,Blue,3,0.12646840000525117,True,5
0,红,Red,1,0.2840165998786688,True,6
1,白,Blue,3,0.12158519984222949,True,6
2,蓝,Blue,3,0.25903020007535815,True,6
3,红,Green,2,0.13253839989192784,True,6
4,蓝,Blue,3,0.11669270019046962,True,6
5,绿,Blue,3,0.12161929998546839,True,6
6,白,Green,2,0.15089159994386137,True,6
7,红,Green,2,0.05335090006701648,True,6
8,红,Blue,3,0.29776400001719594,True,6
9,蓝,Blue,3,0.47952089994214475,True,6
10,白,Blue,3,0.5609512000810355,True,6
11,红,Red,1,0.1580347998533398,True,6
0,红,Green,2,0.129956099903211,True,7
1,蓝,Blue,3,0.7976983999833465,True,7
2,红,Blue,3,0.38827200001105666,True,7
3,白,Green,2,0.11634439998306334,True,7
4,绿,Red,1,0.24657139996998012,True,7
5,绿,Red,1,0.2523008999414742,True,7
6,白,Red,1,0.1678635000716895,True,7
7,绿,Blue,3,0.21631640009582043,True,7
8,白,Red,1,0.18463759985752404,True,7
9,白,Green,2,0.1624157999176532,True,7
10,白,Green,2,0.08922119997441769,True,7
11,绿,Blue,3,0.18644320010207593,True,7
