trial,word,color,response,rt,correct,block
0,红,Green,2,0.3196250000037253,True,0
1,白,Red,1,0.028676600195467472,True,0
2,红,Green,2,0.31675569992512465,True,0
3,绿,Blue,3,0.39805780025199056,True,0
4,红,Blue,3,0.032077900134027004,True,0
5,绿,Red,1,0.03629929991438985,True,0
6,绿,Green,2,0.007337899878621101,True,0
7,白,Blue,3,0.13705920008942485,True,0
8,白,Blue,3,0.09859760012477636,True,0
9,红,Green,2,0.23508069990202785,True,0
10,蓝,Red,1,0.08446739986538887,True,0
11,蓝,Green,2,0.1259414996020496,True,0
0,白,Red,1,0.20355659956112504,True,1
1,蓝,Blue,3,0.12348429998382926,True,1
2,白,Blue,3,0.15186140034347773,True,1
3,蓝,Green,2,0.03189089987426996,True,1
4,红,Red,1,0.008810999803245068,True,1
5,蓝,Green,2,0.030999000184237957,True,1
6,绿,Blue,3,0.024878800380975008,True,1
7,蓝,Blue,3,0.39994969964027405,True,1
8,绿,Green,2,0.03449949994683266,True,1
9,白,Red,1,0.35026799980551004,True,1
10,白,Red,1,0.09191030031070113,True,1
11,绿,Blue,2,0.23149019991979003,False,1
0,白,Red,1,0.11082979990169406,True,2
1,蓝,Green,2,0.10562229994684458,True,2
2,红,Blue,3,0.35179900005459785,True,2
3,红,Red,1,0.016543500125408173,True,2
4,白,Blue,3,0.07388380030170083,True,2
5,蓝,Red,1,0.02415650011971593,True,2
6,白,Green,2,0.1574430000036955,True,2
7,绿,Red,1,0.21312349988147616,True,2
8,绿,Green,2,0.03986450005322695,True,2
9,蓝,Red,1,0.4697858998551965,True,2
10,白,Red,1,0.4072289001196623,True,2
11,白,Green,2,0.15994849987328053,True,2
0,绿,Red,1,0.08070209994912148,True,3
1,绿,Red,1,0.06363380001857877,True,3
2,绿,Red,1,0.0013264999724924564,True,3
3,白,Blue,3,0.06686880020424724,True,3
4,红,Red,1,0.42749019991606474,True,3
5,红,Red,1,0.034519600216299295,True,3
6,绿,Blue,3,0.2462542001157999,True,3
7,白,Red,1,0.11793399974703789,True,3
8,蓝,Red,1,0.08838040009140968,True,3
9,绿,Red,1,0.12056260043755174,True,3
10,白,Red,1,0.19419860001653433,True,3
11,红,Green,2,0.13765909988433123,True,3
0,蓝,Green,2,0.01737590041011572,True,4
1,绿,Green,2,0.0509444996714592,True,4
2,白,Blue,3,0.06388070015236735,True,4
3,红,Blue,3,0.20611409982666373,True,4
4,蓝,Green,2,0.3218658999539912,True,4
5,蓝,Green,2,0.309156599920243,True,4
6,蓝,Red,1,0.17837110022082925,True,4
7,白,Blue,3,0.1237415000796318,True,4
8,白,Red,1,0.2920848000794649,True,4
9,蓝,Blue,3,0.09360480029135942,True,4
10,红,Green,2,0.3113494999706745,True,4
11,蓝,Blue,3,0.08139389986172318,True,4
0,绿,Red,1,0.12067189998924732,True,5
1,蓝,Blue,3,0.13355730008333921,True,5
2,蓝,Blue,3,0.18982890015468,True,5
3,白,Green,2,0.10022150026634336,True,5
4,红,Red,1,0.07928879978135228,True,5
5,白,Blue,3,0.17326420033350587,True,5
6,白,Blue,3,0.26167660020291805,True,5
7,蓝,Green,2,0.12962220003828406,True,5
8,红,Green,2,0.14746009977534413,True,5
9,白,Blue,3,0.16183870006352663,True,5
10,红,Green,2,0.2441124003380537,True,5
11,蓝,Red,1,0.1525682001374662,True,5
0,白,Blue,3,0.3295062999241054,True,6
1,绿,Green,2,0.01643910026177764,True,6
2,蓝,Red,1,0.20806129975244403,True,6
3,绿,Blue,3,0.48705399967730045,True,6
4,红,Green,2,0.3350920998491347,True,6
5,白,Red,1,0.18067110003903508,True,6
6,蓝,Blue,3,0.25152589986100793,True,6
7,红,Red,1,0.134865399915725,True,6
8,蓝,Blue,3,0.46526029985398054,True,6
9,白,Blue,3,0.08611560007557273,True,6
10,蓝,Blue,3,0.1442252998240292,True,6
11,绿,Red,1,0.24282809998840094,True,6
0,白,Red,1,0.42817339999601245,True,7
1,蓝,Red,1,0.13269540015608072,True,7
2,蓝,Green,2,0.13290630001574755,True,7
3,红,Red,1,0.07131410017609596,True,7
4,蓝,Green,2,0.3692801003344357,True,7
5,绿,Green,2,0.08113649999722838,True,7
6,红,Blue,3,0.05618939967826009,True,7
7,红,Red,1,0.016117400024086237,True,7
8,白,Blue,3,0.13497080001980066,True,7
9,绿,Green,2,0.04498500004410744,True,7
10,红,Blue,3,0.45951199997216463,True,7
11,蓝,Blue,3,0.2211994002573192,True,7
