level,n_back,block,accuracy,mean_rt,participant_id,session
block,0.0,0.0,96.66666666666667,,117,2
block,0.0,1.0,100.0,,117,2
block,1.0,0.0,96.66666666666667,,117,2
block,1.0,1.0,96.66666666666667,,117,2
block,2.0,0.0,90.0,,117,2
block,2.0,1.0,93.33333333333333,,117,2
task,0.0,all,98.33333333333333,,117,2
task,1.0,all,96.66666666666667,,117,2
task,2.0,all,91.66666666666666,,117,2
