level,block,正确率,平均反应时,一致条件正确率,不一致条件正确率,中性词正确率,一致条件反应时,不一致条件反应时,中性词反应时,participant_id,session
block,1,100.0,167.7309000006062,100.0,100.0,100.0,207.88450000691228,159.70017999934498,159.41112856879565,33,2
block,2,100.0,122.47931666206568,100.0,100.0,100.0,89.81945000414271,138.80924999102717,344.78179999860004,33,2
block,3,100.0,179.17923333637495,100.0,100.0,100.0,103.21945000032429,194.37119000358507,227.1815999993123,33,2
block,4,83.33333333333334,188.4121416733251,100.0,75.0,75.0,189.44902500516037,187.89370000740746,201.9539250031812,33,2
block,5,100.0,136.1776583265358,100.0,100.0,100.0,111.30509998959799,144.46851110551506,187.6734166580718,33,2
block,6,100.0,181.50837500191605,100.0,100.0,100.0,195.57957500364864,174.47277500104974,238.7484333400304,33,2
block,7,91.66666666666666,180.23595000704518,100.0,88.88888888888889,75.0,67.19883334396097,217.91498889473993,205.31660001142882,33,2
block,8,91.66666666666666,199.19409999905233,100.0,85.71428571428571,100.0,203.8855999999214,195.8430285698601,145.12390000163577,33,2
total,all,95.83333333333334,169.36470937586515,100.0,94.20289855072464,93.10344827586206,150.98295926172457,176.55756811618105,198.57573448298982,33,2
