trial,word,color,response,rt,correct,block
0,绿,Blue,3,0.2854067999869585,True,0
1,蓝,Green,2,0.18474650010466576,True,0
2,蓝,Blue,3,0.4013500998262316,True,0
3,红,Red,1,0.029540000017732382,True,0
4,红,Red,1,0.1485417999792844,True,0
6,红,Green,2,0.13547120010480285,True,0
7,红,Blue,3,0.3342968998476863,True,0
8,蓝,Blue,3,0.29756199987605214,True,0
9,蓝,Green,2,0.33572359988465905,True,0
10,白,Red,1,0.14560879999771714,True,0
11,红,Red,1,0.18198090000078082,True,0
0,蓝,Red,1,0.28509930009022355,True,1
1,红,Red,1,0.837878999998793,True,1
3,绿,Green,2,0.036230500089004636,True,1
4,红,Red,1,0.01754009979777038,True,1
5,白,Green,1,0.046506299870088696,False,1
6,红,Red,1,0.09724649996496737,True,1
7,红,Red,1,0.23501540021970868,True,1
8,蓝,Green,2,0.1616760001052171,True,1
9,白,Blue,3,0.1367926001548767,True,1
10,白,Red,1,0.08531850017607212,True,1
11,绿,Red,1,0.1828022999688983,True,1
0,绿,Green,2,0.17420569993555546,True,2
3,蓝,Blue,3,0.9455424998886883,True,2
4,白,Green,2,0.03524490003474057,True,2
5,红,Green,2,0.751113299978897,True,2
6,蓝,Red,1,0.21503179986029863,True,2
7,红,Blue,3,0.0402384998742491,True,2
8,白,Green,2,0.10053270007483661,True,2
9,绿,Red,1,0.15380740002729,True,2
10,绿,Green,2,0.05988329998217523,True,2
11,白,Green,2,0.10783609980717301,True,2
0,白,Green,2,0.17454240005463362,True,3
1,白,Blue,3,0.07345209992490709,True,3
2,蓝,Red,1,0.09881850006058812,True,3
3,绿,Blue,3,0.2524866000749171,True,3
4,绿,Blue,3,0.5954583999700844,True,3
5,红,Green,2,0.9432619998697191,True,3
6,蓝,Green,2,0.1119440000038594,True,3
7,白,Red,1,0.06847779988311231,True,3
8,红,Green,2,0.21177799999713898,True,3
9,红,Blue,3,0.8481584000401199,True,3
10,绿,Green,2,0.012890500016510487,True,3
11,蓝,Green,2,0.0021216999739408493,True,3
0,白,Green,2,0.10575450002215803,True,4
1,白,Red,1,0.09142090007662773,True,4
2,蓝,Green,2,0.31524090003222227,True,4
3,蓝,Green,2,0.45737840002402663,True,4
4,白,Blue,3,1.9318063999526203,True,4
5,绿,Green,2,0.4170874999836087,True,4
6,绿,Green,2,0.9333979000803083,True,4
7,红,Green,2,0.5645158998668194,True,4
8,绿,Red,1,0.004875399870797992,True,4
9,白,Red,1,0.17906090011820197,True,4
10,绿,Green,2,0.5435600001364946,True,4
11,白,Green,2,0.06622750009410083,True,4
0,白,Green,2,0.7453539001289755,True,5
1,蓝,Red,1,0.01819119998253882,True,5
2,红,Green,2,0.1717505999840796,True,5
3,白,Red,1,0.03870250005275011,True,5
4,绿,Green,2,1.7773686000145972,True,5
5,白,Red,1,0.08077739994041622,True,5
6,红,Red,1,0.12377089983783662,True,5
7,蓝,Blue,3,0.20651960000395775,True,5
8,蓝,Blue,3,0.43370839999988675,True,5
9,蓝,Green,2,0.22733910009264946,True,5
10,绿,Green,2,0.4480433000717312,True,5
11,红,Green,2,0.7736376998946071,True,5
0,绿,Blue,3,0.21915360004641116,True,6
1,蓝,Red,1,0.127777999965474,True,6
2,蓝,Green,2,0.1792715999763459,True,6
3,蓝,Green,2,0.1130113999824971,True,6
4,蓝,Blue,3,0.014668700052425265,True,6
5,蓝,Red,1,0.9089941999409348,True,6
6,绿,Green,2,0.0626587001606822,True,6
7,蓝,Red,1,0.14986769994720817,True,6
8,白,Blue,3,0.5238568000495434,True,6
9,白,Blue,3,0.1164280001539737,True,6
10,绿,Blue,3,0.7499367999844253,True,6
11,红,Green,2,0.1395614999346435,True,6
0,绿,Green,2,0.26882120012305677,True,7
1,蓝,Blue,3,1.4516362000722438,True,7
2,蓝,Blue,3,0.008840200025588274,True,7
3,红,Red,1,0.02599859982728958,True,7
4,白,Green,2,0.6228539999574423,True,7
5,红,Green,2,0.9192695000674576,True,7
6,白,Blue,3,0.3070382000878453,True,7
7,蓝,Blue,3,0.0638676998205483,True,7
8,白,Red,1,0.7370301999617368,True,7
9,红,Blue,3,0.05013099987991154,True,7
10,蓝,Red,1,0.8756633999291807,True,7
11,蓝,Red,1,0.01939989998936653,True,7
